出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/24","109/12","1240","茂生農經","農業科技","231481","192888","196617","20.007983907759943","17.731935692234142","2276554","1818223","25.207634047088835","-"
"114/02/24","109/12","1259","安心","觀光餐旅","437291","435750","451430","0.3536431440045898","-3.1320470504840174","5342095","5484480","-2.5961440282396873","-"
"114/02/24","109/12","1264","德麥","食品工業","507098","399682","422479","26.875365915903142","20.02916121274667","4382609","4078754","7.449701551012883","-"
"114/02/24","109/12","1268","漢來美食","觀光餐旅","356744","310479","345891","14.901168839116334","3.137693666501875","3459267","3775225","-8.369249514929574","-"
"114/02/24","109/12","1336","台翰","電子零組件業","175337","178490","186661","-1.7664855173959326","-6.066612736458071","1905314","2352281","-19.001428825892823","-"
"114/02/24","109/12","1565","精華","生技醫療業","508186","463464","524755","9.649508915471321","-3.1574734876275596","5006587","6346670","-21.11474206158505","-"
"114/02/24","109/12","1569","濱川","電腦及週邊設備業","426039","402071","394020","5.961136217235264","8.126237246840262","4944369","4429975","11.611668237405404","-"
"114/02/24","109/12","1570","力肯","電機機械","52176","47361","65838","10.166592766200038","-20.750934110999726","555838","626923","-11.338713047694853","-"
"114/02/24","109/12","1580","新麥","電機機械","411765","327093","433808","25.886215846869238","-5.081280197691145","3303768","4176506","-20.896366484329246","-"
"114/02/24","109/12","1584","精剛","其他","72020","62207","71388","15.774752037552044","0.8853028520199473","787557","844744","-6.7697432594963685","-"
"114/02/24","109/12","1586","和勤","電機機械","255387","236919","229601","7.795069200866119","11.230787322354868","2308199","2095158","10.168254613733188","合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字"
"114/02/24","109/12","1591","駿吉-KY","電機機械","59067","57767","42738","2.2504197898454135","38.207216060648605","613024","597337","2.626155754624274","-"
"114/02/24","109/12","1593","祺驊","運動休閒","93224","101123","73555","-7.811279333089406","26.740534294065665","868608","814511","6.641653703878769","-"
"114/02/24","109/12","1595","川寶","電子零組件業","142117","186355","165799","-23.738563494405838","-14.283560214476566","1692149","1729528","-2.1612254904228205","-"
"114/02/24","109/12","1599","宏佳騰","電機機械","336160","337206","170803","-0.31019614123117617","96.81153141338267","3225614","2399203","34.445230353579916","外銷客戶追單客戶備貨需求訂單消化不及加上國內電動機車銷售持續暢旺所致"
"114/02/24","109/12","1742","台蠟","化學工業","31837","12078","20169","163.59496605398246","57.851157717288906","333706","439510","-24.073172396532502","本月營收較去年同期增加57%係因去年同期無太陽能收入"
"114/02/24","109/12","1777","生泰","生技醫療業","62541","86709","84024","-27.872539182783793","-25.56769494430163","983788","946410","3.9494510835684324","-"
"114/02/24","109/12","1781","合世","生技醫療業","61884","80921","43680","-23.525413675065806","41.675824175824175","774155","421165","83.8127574703501","本月累計營收較去年同期增加主要係因出貨量增加所致。"
"114/02/24","109/12","1784","訊聯","生技醫療業","82433","70952","77938","16.181362047581462","5.767404860273551","807608","774455","4.280816832482198","-"
"114/02/24","109/12","1785","光洋科","其他電子業","2664051","2460482","2032534","8.27354152560352","31.070427358164736","26660439","21986661","21.257334162745313","-"
"114/02/24","109/12","1788","杏昌","生技醫療業","324340","264577","292813","22.588131243456537","10.766939992418369","3431968","3240723","5.901306591152653","-"
"114/02/24","109/12","1796","金穎生技","食品工業","40100","39466","29042","1.6064460548320072","38.07589009021417","368303","328230","12.208816988087621","-"
"114/02/24","109/12","1799","易威","生技醫療業","34553","21320","35415","62.068480300187616","-2.433996893971481","267654","359960","-25.643404822758086","-"
"114/02/24","109/12","1813","寶利徠","生技醫療業","41264","41186","33414","0.18938474238819017","23.493146585263663","446467","499491","-10.615606687607984","-"
"114/02/24","109/12","1815","富喬","電子零組件業","406188","320364","307051","26.789526913136307","32.286818802088256","3427945","4480053","-23.48427574405928","-"
"114/02/24","109/12","2035","唐榮公司","鋼鐵工業","855610","848353","806018","0.8554222122159054","6.152716192442353","10828679","12350956","-12.325175476295115","-"
"114/02/24","109/12","2061","風青","電器電纜","77518","81826","69688","-5.264830249553931","11.235793823900815","754409","899548","-16.134658739722617","-"
"114/02/24","109/12","2063","世鎧","鋼鐵工業","113023","91043","109794","24.14243818854827","2.940962165509955","1061828","1117776","-5.005296231087445","-"
"114/02/24","109/12","2064","晉椿","鋼鐵工業","185488","170666","155838","8.684799549998242","19.02616820031058","1677190","2130978","-21.294823315867173","-"
"114/02/24","109/12","2065","世豐","鋼鐵工業","254377","228898","177929","11.13115885678337","42.96545251195702","2253521","1817019","24.02297389295324","-"
"114/02/24","109/12","2066","世德","電機機械","160182","174112","160332","-8.00059731666973","-0.09355587156649951","1991890","2443173","-18.471184807625168","-"
"114/02/24","109/12","2067","嘉鋼","電機機械","76600","76011","55983","0.7748878451803028","36.827251129807266","726395","884626","-17.886767967480043","10912及10812自結數"
"114/02/24","109/12","2070","精湛","電機機械","63769","54117","72214","17.835430641018533","-11.694408286481845","469371","606340","-22.58947125375202","-"
"114/02/24","109/12","2221","大甲","其他","31614","86909","135460","-63.62402052721812","-76.66174516462425","1032778","1217592","-15.178647691509143","主因為重要子公司大川研與亞東之民事起訴案,屬109年認列之營收全數回轉及大陸子公司109年訂單因受疫情影響延後出貨所致"
"114/02/24","109/12","2230","泰茂","電機機械","54988","57172","58786","-3.820051773595466","-6.460721940598102","486594","536171","-9.246490392057758","-"
"114/02/24","109/12","2235","謚源","電機機械","62880","75567","52261","-16.789074596053833","20.3191672566541","707256","792495","-10.75577763897564","-"
"114/02/24","109/12","2596","綠意","建材營造","46679","57627","195141","-18.99803911360994","-76.07934775367555","1080303","332405","224.9960138987079","本公司出售「龜山西嶺段」土地,故本年累計營業收入淨額較去年同期增加。"
"114/02/24","109/12","2640","大車隊","數位雲端","184358","171906","180431","7.24349353716566","2.1764552654477334","1983956","1936875","2.4307712165214586","-"
"114/02/24","109/12","2641","正德","航運業","59374","55443","64869","7.090164673628772","-8.470918312290925","747534","787399","-5.062871555589987","-"
"114/02/24","109/12","2643","捷迅","航運業","376879","354174","335477","6.410690790402458","12.341233527186663","3701610","3217339","15.051910911470628","-"
"114/02/24","109/12","2718","全心投控","建材營造","29","29","22338","0.0","-99.8701763810547","39849","229910","-82.66756556913575","客房部門自5月起停止營運,餐飲部門自6月起停止營運(麵包坊除外)"
"114/02/24","109/12","2719","燦星旅","觀光餐旅","2724","5012","53656","-45.65043894652833","-94.92321455196064","160296","1696772","-90.55288512540282","因受新型冠狀病毒疫情影響"
"114/02/24","109/12","2724","藝舍-KY","觀光餐旅","8870","9868","31749","-10.113498175922173","-72.06211219251","163735","437826","-62.60272345635024","1.2019.6月處分部分子孫公司股權及2020.9月部分直營店轉為加盟店。2.受新型冠狀病毒疫情影響。"
"114/02/24","109/12","2726","雅茗-KY","觀光餐旅","150638","144876","190550","3.977194290289627","-20.945683547625297","1580237","2217112","-28.7254320034351","-"
"114/02/24","109/12","2729","瓦城","觀光餐旅","415375","371533","409792","11.800297685535336","1.3623984850851163","4610804","4899543","-5.893182282510838","-"
"114/02/24","109/12","2732","六角","觀光餐旅","480400","354818","430762","35.39335659408486","11.523300569688134","4170473","4955798","-15.846590195968439","-"
"114/02/24","109/12","2734","易飛網","觀光餐旅","31802","40920","87419","-22.282502443792765","-63.621180750180166","424819","975051","-56.43109950146197","因受新冠肺炎疫情影響"
"114/02/24","109/12","2736","富野","觀光餐旅","59095","63996","61688","-7.6582911431964495","-4.203410711969913","634156","689970","-8.089337217560184","-"
"114/02/24","109/12","2740","天蔥","觀光餐旅","11506","12201","14716","-5.696254405376608","-21.812992661049197","158087","171310","-7.71875547253517","-"
"114/02/24","109/12","2743","山富","觀光餐旅","53452","52605","324168","1.610113107119095","-83.51101897781398","994747","5160082","-80.7222637159642","因新型冠狀病毒肺炎疫情影響暫停國外團體旅遊出團"
