出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/03/27","109/6","1101","台泥","水泥工業","9961312","10285516","9866871","-3.152044097738995","0.9571524751869159","52439710","56723483","-7.552027438089442","-"
"114/03/27","109/6","1102","亞泥","水泥工業","6752208","7182969","7536507","-5.996977016050049","-10.406664519783503","33825643","43797688","-22.76842786769932","-"
"114/03/27","109/6","1103","嘉泥","水泥工業","166768","171405","130823","-2.7052886438551966","27.476055433677566","992319","890444","11.440921607647422","-"
"114/03/27","109/6","1104","環泥","水泥工業","453562","403105","353927","12.517086119001252","28.151285434567015","2591631","2381467","8.824980568699882","-"
"114/03/27","109/6","1108","幸福","水泥工業","360616","357162","271998","0.9670681651463482","32.580386620489854","2226696","1735453","28.306326935964268","-"
"114/03/27","109/6","1109","信大","水泥工業","611254","706916","658066","-13.532300867429793","-7.113572194886228","3255948","3572169","-8.852352730231969","-"
"114/03/27","109/6","1110","東泥","水泥工業","130369","106356","114080","22.577945767046522","14.278576437587658","770491","781597","-1.4209368766768553","-"
"114/03/27","109/6","1201","味全","食品工業","1584018","1557936","1728231","1.6741380903965246","-8.34454421891518","8589703","9774563","-12.121871842250135","-"
"114/03/27","109/6","1203","味王","食品工業","519138","467509","574920","11.043423762964991","-9.702567313713212","3051105","3077619","-0.8615101479422892","-"
"114/03/27","109/6","1210","大成","食品工業","6450520","6059697","6144976","6.449546899787234","4.9722570112560245","36947103","37237915","-0.7809567211268408","-"
"114/03/27","109/6","1213","大飲","食品工業","35095","28920","26098","21.35200553250346","34.47390604644034","166497","226004","-26.330064954602573","-"
"114/03/27","109/6","1215","卜蜂","食品工業","1772694","1803246","1642385","-1.6942779853663892","7.934132374565038","10669093","10185768","4.7451012039543805","-"
"114/03/27","109/6","1216","統一","食品工業","38616245","36909155","38858021","4.625112658363487","-0.622203585715289","218736545","222268920","-1.5892347882016074","-"
"114/03/27","109/6","1217","愛之味","食品工業","415560","291246","449669","42.683504666158505","-7.585357229428758","2150473","2052220","4.7876445995068755","-"
"114/03/27","109/6","1218","泰山","食品工業","734201","655813","708068","11.952797520024763","3.6907472163690493","3924694","3719424","5.518865286668043","-"
"114/03/27","109/6","1219","福壽","食品工業","987280","922349","953087","7.0397430907389715","3.587605328789502","5917265","6011629","-1.5696910105397388","-"
"114/03/27","109/6","1220","台榮","食品工業","222507","203469","240545","9.356707901449361","-7.498804797439148","1243188","1306487","-4.844977408883517","-"
"114/03/27","109/6","1225","福懋油","食品工業","792623","809957","887020","-2.1401136109694714","-10.642037383599018","4979882","5111461","-2.574195518658951","-"
"114/03/27","109/6","1227","佳格","食品工業","2392058","2583115","2163646","-7.396379952112082","10.556810125131376","14624069","13407620","9.072818292881212","-"
"114/03/27","109/6","1229","聯華","食品工業","1275443","685815","676790","85.97478911951474","88.45476440254731","4756896","3251505","46.29828341029769","本公司本月營收成長主因收到現金股利，去年度於8月認列；年度營收成長主因108年自4月起納入子公司神通電腦及神通資訊營收所致。"
"114/03/27","109/6","1231","聯華食","食品工業","684343","675104","692963","1.3685298857657486","-1.2439336587956356","4103744","4149226","-1.096156246972327","-"
"114/03/27","109/6","1232","大統益","食品工業","1424986","1267534","1336446","12.421915309569606","6.6250338584574315","8025240","8230892","-2.4985384330155225","-"
"114/03/27","109/6","1233","天仁","食品工業","141988","149497","182526","-5.022843267757882","-22.20943865531486","903834","1109274","-18.520221333953558","-"
"114/03/27","109/6","1234","黑松","食品工業","770065","733260","685161","5.019365572920928","12.391831992772502","4072986","4151227","-1.8847680456886602","-"
"114/03/27","109/6","1235","興泰","食品工業","3033","1915","3092","58.38120104438642","-1.9081500646830531","11053","13371","-17.33602572732032","-"
"114/03/27","109/6","1236","宏亞","食品工業","80724","66599","97300","21.20902716257001","-17.035971223021583","687064","820454","-16.258071750518614","-"
"114/03/27","109/6","1256","鮮活果汁-KY","食品工業","362789","318600","364020","13.869742623979912","-0.338168232514697","1274955","1729410","-26.278037018405122","-"
"114/03/27","109/6","1301","台塑","塑膠工業","14776562","13455462","18352747","9.818317646766793","-19.485829560010824","85003282","109581363","-22.429070352045173","-"
"114/03/27","109/6","1303","南亞","塑膠工業","20794995","19418507","21989854","7.0885367242703055","-5.433683188619624","126182089","142771871","-11.619783283501272","-"
"114/03/27","109/6","1304","台聚","塑膠工業","3952131","3401050","4541760","16.203260757707177","-12.98239008666244","22214911","27994846","-20.646425417021405","-"
"114/03/27","109/6","1305","華夏","塑膠工業","948423","620635","1386382","52.81493953773152","-31.590066806983934","5878179","7582316","-22.475151391738354","-"
"114/03/27","109/6","1307","三芳","塑膠工業","489749","418689","660096","16.972024581491272","-25.806397857281365","4128512","4991350","-17.28666593206247","-"
"114/03/27","109/6","1308","亞聚","塑膠工業","451529","473355","521248","-4.6109156975208885","-13.375399042298483","2672129","3395190","-21.29662846556452","-"
"114/03/27","109/6","1309","台達化","塑膠工業","1276711","1137515","1348375","12.236849623961003","-5.314841939371465","6524556","9081821","-28.158064335335393","-"
"114/03/27","109/6","1310","台苯","塑膠工業","684951","604350","1100791","13.33680814097791","-37.77647164629798","3578547","6249241","-42.73629389553067","-"
