出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/21","108/8","1240","茂生農經","農業科技","148637","144841","115624","2.620804882595398","28.552030720265687","1151275","943164","22.065197569033593","-"
"114/02/21","108/8","1259","安心","觀光餐旅","482921","494332","469268","-2.3083676557455313","2.909424891533196","3656689","3492390","4.704486039646202","-"
"114/02/21","108/8","1264","德麥","食品工業","350835","328842","346480","6.688014304742095","1.256926806742092","2638810","2592055","1.8037811697668453","-"
"114/02/21","108/8","1268","漢來美食","觀光餐旅","313011","310332","288558","0.8632690151192915","8.474206225438213","2520964","2332001","8.103041122195059","單月及累計營收均已排除停業單位營收。"
"114/02/21","108/8","1336","台翰","電子零組件業","201963","211265","262437","-4.403000970345301","-23.04324466443375","1549964","1800890","-13.93344401934599","-"
"114/02/21","108/8","1565","精華","生技醫療業","524826","522637","560391","0.4188375488149519","-6.346461666943259","4243253","4424767","-4.1022273037201735","-"
"114/02/21","108/8","1569","濱川","電腦及週邊設備業","389433","343733","311677","13.295202962764703","24.947622057450502","2713334","2243555","20.939045398931608","-"
"114/02/21","108/8","1570","力肯","電機機械","50019","50171","67522","-0.30296386358653404","-25.92192174402417","391241","429253","-8.855383654860887","-"
"114/02/21","108/8","1580","新麥","電機機械","421276","359482","410346","17.189734117424518","2.6636058350757654","2663904","2782634","-4.266820573600409","-"
"114/02/21","108/8","1584","精剛","其他","77346","73564","25986","5.141101625795226","197.64488570768876","553315","386434","43.18486468581957","1.去年同期鋼類訂單大幅減少，致當月營收下滑。2.今年度主要為鈦類舊客戶回流，鎳基訂單成長。"
"114/02/21","108/8","1586","和勤","電機機械","167589","151837","210780","10.374282948161515","-20.491033304867635","1284770","1661569","-22.67730079220303","-"
"114/02/21","108/8","1591","駿吉-KY","電機機械","32654","54453","79517","-40.0326887407489","-58.93456745098533","452805","509836","-11.186146133266384","因受市場景氣影響，客戶庫存去化減緩，以致下單保守"
"114/02/21","108/8","1593","祺驊","運動休閒","69156","70532","89858","-1.950887540407191","-23.038571969106812","525694","506410","3.8079816749274302","-"
"114/02/21","108/8","1595","川寶","電子零組件業","160034","161703","143619","-1.0321391687229056","11.429546229955646","1054340","1224221","-13.876661158401955","-"
"114/02/21","108/8","1599","宏佳騰","電機機械","238479","142214","352589","67.69024146708482","-32.3634600058425","1568760","1674111","-6.29295190103882","-"
"114/02/21","108/8","1742","台蠟","化學工業","37225","28438","22587","30.898797383782263","64.80718997653517","276092","266104","3.753419715599916","本月營收較去年同期增加係新營業項目(太陽能)"
"114/02/21","108/8","1777","生泰","生技醫療業","93753","73856","63525","26.94026213171577","47.58441558441559","573285","522013","9.821977613584336","-"
"114/02/21","108/8","1781","合世","生技醫療業","28417","41973","69675","-32.2969528029924","-59.21492644420524","282893","432203","-34.546266453495235","本月營收較去年同期減少主要係因出貨量減少所致。"
"114/02/21","108/8","1784","訊聯","生技醫療業","62175","68963","65169","-9.842959268013283","-4.594208903006031","519280","501098","3.6284319634083553","-"
"114/02/21","108/8","1785","光洋科","其他電子業","2283155","2123843","1959776","7.501119433027771","16.500814378786146","14152507","13989920","1.1621724784702128","-"
"114/02/21","108/8","1788","杏昌","生技醫療業","272059","254680","263144","6.823857389665463","3.3878788800048643","2152250","2046937","5.144906755801473","-"
"114/02/21","108/8","1796","金穎生技","食品工業","25049","23472","22101","6.718643490115883","13.338762951902629","200663","219595","-8.621325622168083","-"
"114/02/21","108/8","1799","易威","生技醫療業","38009","11464","23080","231.55094207955338","64.68370883882149","240734","240184","0.2289911068181061","7月份未出貨的貨物已於8月份出貨，故本月營收增加。"
"114/02/21","108/8","1813","寶利徠","生技醫療業","39181","37579","39180","4.263019239468853","0.002552322613578356","363197","293064","23.9309502361259","-"
"114/02/21","108/8","1815","富喬","電子零組件業","328628","437640","473740","-24.90905767297322","-30.63114788702664","3135370","3302779","-5.068731513673788","-"
"114/02/21","108/8","2035","唐榮公司","鋼鐵工業","1170530","1103454","1142138","6.078730966583111","2.4858642300667695","8564466","11230505","-23.739261947704044","-"
"114/02/21","108/8","2061","風青","電器電纜","67391","74700","106760","-9.784471218206159","-36.87617085050581","636933","951661","-33.07144035533662","-"
"114/02/21","108/8","2063","世鎧","鋼鐵工業","89048","97478","91656","-8.648105213484069","-2.845422012743301","729458","720246","1.2790074502322817","-"
"114/02/21","108/8","2064","晉椿","鋼鐵工業","189568","194404","260207","-2.4876031357379476","-27.14723278005588","1469320","1887106","-22.138978944479007","-"
"114/02/21","108/8","2065","世豐","鋼鐵工業","165486","164401","117648","0.6599716546736334","40.661974704202365","1256190","911687","37.787420463382716","-"
"114/02/21","108/8","2066","世德","電機機械","190527","216109","211500","-11.837544942598411","-9.916312056737588","1708362","1066921","60.12075870659589","合併子公司營收"
"114/02/21","108/8","2067","嘉鋼","電機機械","69526","77281","112855","-10.034808038198264","-38.39351380089495","628412","955148","-34.207892389451686","10808及10708自結數"
"114/02/21","108/8","2070","精湛","電機機械","58446","53538","57958","9.16732040793455","0.8419890265364575","426448","509156","-16.244137356723677","-"
"114/02/21","108/8","2221","大甲","其他","116713","112151","108474","4.067730113864344","7.595368475395025","815439","749966","8.73012909918583","-"
"114/02/21","108/8","2230","泰茂","電機機械","39917","41328","41990","-3.414150212930701","-4.936889735651346","339273","364081","-6.813868342484227","-"
"114/02/21","108/8","2235","謚源","電機機械","74814","65936","69001","13.464571705896628","8.424515586730626","558428","500375","11.60189857606795","-"
"114/02/21","108/8","2596","綠意","建材營造","964","895","16362","7.709497206703911","-94.10829971886078","3225","1136209","-99.71616137523995","本公司在建個案尚未完工交屋,致本年累計營業收入較去年同期減少"
"114/02/21","108/8","2640","大車隊","數位雲端","169385","164295","158934","3.098085760370066","6.5756855046748965","1271400","1238975","2.6170826691418307","-"
"114/02/21","108/8","2641","正德","航運業","61532","65756","71913","-6.423748403187542","-14.435498449515388","521194","518312","0.5560357468088719","-"
"114/02/21","108/8","2643","捷迅","航運業","299442","299173","213671","0.08991453105728124","40.141619592738365","1943675","1719676","13.025651343625194","-"
"114/02/21","108/8","2718","全心投控","建材營造","26652","16156","19001","64.96657588512008","40.26630177359086","152088","136898","11.095852386448305","-"
"114/02/21","108/8","2719","燦星旅","觀光餐旅","164619","221953","251706","-25.831594977315017","-34.59869848156182","1361562","1731433","-21.3621318295308","-"
"114/02/21","108/8","2724","藝舍-KY","觀光餐旅","25969","24931","58346","4.163491235810838","-55.491379014842494","324582","432577","-24.96549747212635","處分全資子公司富驛國際酒店管理有限公司及其100%轉投資之子孫公司。"
"114/02/21","108/8","2726","雅茗-KY","觀光餐旅","217147","215331","203510","0.8433527917485174","6.700899218711611","1537368","1469582","4.612604128248713","-"
"114/02/21","108/8","2729","瓦城","觀光餐旅","477507","430156","409367","11.00786691339886","16.645210776638077","3375879","2923903","15.457968338894963","-"
"114/02/21","108/8","2732","六角","觀光餐旅","457353","473206","371181","-3.3501265833484783","23.215627955094686","3256005","2461797","32.26131155412083","-"
"114/02/21","108/8","2734","易飛網","觀光餐旅","68224","85500","73252","-20.205847953216374","-6.863976410200404","633615","662250","-4.323895809739525","-"
"114/02/21","108/8","2736","富野","觀光餐旅","48842","61796","54207","-20.96252184607418","-9.897245743169702","464314","402048","15.487205507800065","-"
"114/02/21","108/8","2740","天蔥","觀光餐旅","18588","13318","30768","39.570506081994296","-39.586583463338535","115849","261792","-55.74769282483804","營業店數減少"
"114/02/21","108/8","2743","山富","觀光餐旅","378410","470929","413532","-19.646061295864133","-8.493175860634727","3440621","3645558","-5.621553682591252","-"
"114/02/21","108/8","2745","五福","觀光餐旅","535309","633164","569747","-15.454921631678365","-6.044437267769729","4493248","4709681","-4.595491711646712","-"
"114/02/21","108/8","2751","王座","觀光餐旅","96036","98870","88519","-2.866390209365834","8.491962177611587","691388","644438","7.2854176817630245","-"
"114/02/21","108/8","2752","豆府","觀光餐旅","130982","126143","106296","3.8361224958975133","23.223827801610597","911594","715057","27.48550115585191","-"
"114/02/21","108/8","2754","亞洲藏壽司","觀光餐旅","187320","195341","143615","-4.10615283017902","30.4320579326672","1314190","940713","39.70148174841849","-"
"114/02/21","108/8","2755","揚秦","觀光餐旅","118968","112499","102986","5.7502733357629845","15.518614180568232","841858","730001","15.322855722115449","-"
"114/02/21","108/8","2916","滿心","居家生活","87087","88048","80780","-1.0914501181173906","7.807625649913345","842977","793523","6.232207510053269","-"
"114/02/21","108/8","2924","宏太-KY","居家生活","37669","31014","45951","21.45805120268266","-18.023546821614328","346137","431373","-19.759233888073663","-"
"114/02/21","108/8","2926","誠品生活","文化創意業","444918","432561","369034","2.8567069153252374","20.562874965450337","3425625","2858542","19.838190238240333","-"
