出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","112/2","1240","茂生農經","農業科技","239185","246654","211683","-3.028128471462048","12.992068328585669","485839","487205","-0.28037479089910816","-"
"114/04/12","112/2","1259","安心","觀光餐旅","436184","526155","414356","-17.099713962615578","5.267933853980635","962339","863730","11.416646405705487","-"
"114/04/12","112/2","1264","德麥","食品工業","383636","421675","268668","-9.020928440149405","42.7918471868626","805311","790158","1.917717722278329","-"
"114/04/12","112/2","1268","漢來美食","觀光餐旅","364643","581820","312197","-37.32718022756179","16.799008318465585","946463","724572","30.623733735225763","-"
"114/04/12","112/2","1294","漢田生技","食品工業","20739","16708","11091","24.126167105578165","86.9894509061401","37447","27449","36.42391343946956","與去年同期比較增加9,648仟元 , 主係銷售訂單增加所致。"
"114/04/12","112/2","1336","台翰","電子零組件業","197331","173776","146316","13.554806187275574","34.866316739112605","371107","329895","12.492459722032768","-"
"114/04/12","112/2","1565","精華","生技醫療業","397184","333711","368183","19.020349943514","7.876789531292863","730895","836617","-12.6368457729164","-"
"114/04/12","112/2","1569","濱川","電腦及週邊設備業","249697","304442","411289","-17.982078688223044","-39.289161635735454","554139","865490","-35.97395694924263","-"
"114/04/12","112/2","1570","力肯","電機機械","48435","25519","31335","89.79975704377131","54.571565342269025","73954","82894","-10.784857770164306","去年2月適逢春節年假，實際工作天數銳減。"
"114/04/12","112/2","1580","新麥","電機機械","261662","241589","216168","8.308739222398371","21.045668184005034","501768","478197","4.929140082434645","-"
"114/04/12","112/2","1584","精剛","其他","253218","148297","80038","70.750588346359","216.37222319398285","401515","200494","100.2628507586262","主要係因鎳基產品銷售增加所致。"
"114/04/12","112/2","1586","和勤","電機機械","153690","125054","189688","22.898907671885745","-18.977478807304628","278745","461633","-39.617618324513195","-"
"114/04/12","112/2","1591","駿吉-KY","電機機械","5737","5704","65006","0.5785413744740533","-91.17466080054149","11441","107018","-89.309275075221","美國北部及中西部連續3個月氣候異常，屋業建築施工延宕，整體需求動能不足，致營收減少。"
"114/04/12","112/2","1593","祺驊","運動休閒","67759","83621","55670","-18.968919290608817","21.71546613975211","151380","123053","23.020162043997303","-"
"114/04/12","112/2","1595","川寶","電子零組件業","122082","110169","158941","10.81338670587915","-23.19036623652802","232251","335686","-30.81302169289157","-"
"114/04/12","112/2","1599","宏佳騰","電機機械","166206","66840","195119","148.6624775583483","-14.818136624316443","233045","477645","-51.20958033686106","去年初市場需求強勁，全球通膨衝擊今年市場需求相對趨緩，致出貨量減少營收下滑。"
"114/04/12","112/2","1742","台蠟","化學工業","31791","20735","26943","53.320472630817456","17.993541921834986","52526","71413","-26.447565569294106","-"
"114/04/12","112/2","1777","生泰","生技醫療業","82322","99600","63705","-17.347389558232933","29.223765795463464","181923","132071","37.746363698313786","-"
"114/04/12","112/2","1781","合世","生技醫療業","32231","62657","31490","-48.559618238983674","2.3531279771355984","94888","94568","0.3383808476440234","-"
"114/04/12","112/2","1784","訊聯","生技醫療業","76059","68725","64194","10.671516915241906","18.483035797738108","144784","140925","2.7383359943232217","-"
"114/04/12","112/2","1785","光洋科","其他電子業","1487524","1555927","1853461","-4.396285944006371","-19.74344213339261","3043451","4490667","-32.22719475748257","-"
"114/04/12","112/2","1788","杏昌","生技醫療業","284631","340331","236941","-16.36641975018438","20.127373481161978","624962","640345","-2.402298760824243","-"
"114/04/12","112/2","1796","金穎生技","食品工業","63550","55169","39781","15.191502474215593","59.74962921997939","118719","93325","27.210286632735066","本期營收較去年同期增加，主係客戶需求成長且去年基期較低所致。"
"114/04/12","112/2","1799","易威","生技醫療業","10481","12855","7647","-18.467522364838583","37.06028507911599","23336","18367","27.053955463603202","-"
"114/04/12","112/2","1813","寶利徠","生技醫療業","31894","23036","26415","38.452856398680325","20.742002650009464","54930","62122","-11.57721902063681","-"
"114/04/12","112/2","1815","富喬","電子零組件業","303239","318264","357884","-4.7209235100419775","-15.268913949771434","621503","789846","-21.31339526945759","-"
"114/04/12","112/2","2035","唐榮公司","鋼鐵工業","1215685","793783","1188199","53.15079814004583","2.313248874978013","2009468","2436265","-17.518496551073056","-"
"114/04/12","112/2","2061","風青","電器電纜","71617","53294","59797","34.380980973467935","19.76687793702025","124506","122665","1.5008356091794726","-"
"114/04/12","112/2","2063","世鎧","鋼鐵工業","95288","102224","76890","-6.785099389575834","23.92768890622968","197512","198879","-0.6873526113868231","-"
"114/04/12","112/2","2064","晉椿","鋼鐵工業","116413","104999","153112","10.870579719806855","-23.968728773708136","221412","364053","-39.18138293050737","-"
"114/04/12","112/2","2065","世豐","鋼鐵工業","222392","199358","180772","11.554088624484596","23.023477087159517","421750","429983","-1.9147268612945163","-"
"114/04/12","112/2","2066","世德","電機機械","230968","240292","207724","-3.8802789938907662","11.1898480676282","471260","436318","8.00837920965901","-"
"114/04/12","112/2","2067","嘉鋼","電機機械","101411","71586","70319","41.6631743637024","44.21564584251767","172997","176568","-2.022450274115355","-"
"114/04/12","112/2","2070","精湛","電機機械","33976","31484","29637","7.915131495362724","14.640483179809022","65460","67147","-2.512398171176672","-"
"114/04/12","112/2","2073","雄順","鋼鐵工業","42782","31067","41829","37.708822866707436","2.2783236510554876","73849","88280","-16.34685092886271","-"
"114/04/12","112/2","2221","大甲","其他","106946","98335","108083","8.75680073219098","-1.0519693198745408","205281","290526","-29.341607980008675","-"
"114/04/12","112/2","2230","泰茂","電機機械","46763","24269","40068","92.68614281593803","16.709094539283218","71032","80028","-11.241065627030538","-"
"114/04/12","112/2","2235","謚源","電機機械","31644","33521","40249","-5.599474955997732","-21.379413153121817","65165","107467","-39.36278113281286","-"
"114/04/12","112/2","2596","綠意","建材營造","9288","10211","3398","-9.039271374008422","173.3372572101236","19499","265209","-92.64768541037446","本公司在建建案尚未完工,故112年2月累計營收較111年同期減少。"
"114/04/12","112/2","2640","大車隊","數位雲端","189905","232244","171503","-18.230395618401335","10.729841460499234","422149","414207","1.9173987885284411","-"
"114/04/12","112/2","2641","正德","航運業","75639","83929","111052","-9.877396370741936","-31.888664769657456","159568","238137","-32.99319299394886","-"
"114/04/12","112/2","2643","捷迅","航運業","329969","317074","351242","4.066873978944978","-6.05650804858189","647043","864234","-25.131040898645505","-"
"114/04/12","112/2","2718","全心投控","建材營造","7028","7368","3726","-4.614549402823019","88.62050456253355","14396","17341","-16.982872960036907","與去年同期差異主要因依各期完工進度不同致工程收入差異"
"114/04/12","112/2","2719","燦星旅","觀光餐旅","41535","27751","2984","49.67028215199452","1291.9235924932975","69285","3906","1673.8095238095239","去年因受新型冠狀病毒疫情影響，致使收入大幅減少。"
"114/04/12","112/2","2724","藝舍-KY","觀光餐旅","2138","2301","4162","-7.083876575401999","-48.6304661220567","4439","8370","-46.96535244922342","-"
"114/04/12","112/2","2726","雅茗-KY","觀光餐旅","53435","62179","70750","-14.062625645314334","-24.473498233215548","115614","170577","-32.2218118503667","-"
"114/04/12","112/2","2729","瓦城","觀光餐旅","435085","652456","453940","-33.31580980173376","-4.153632638674715","1087541","844446","28.787512759844915","-"
"114/04/12","112/2","2732","六角","觀光餐旅","330450","329077","306604","0.41722757895568513","7.777458872030372","659527","639745","3.0921695362996195","-"
"114/04/12","112/2","2734","易飛網","觀光餐旅","104926","120052","10519","-12.599540199246993","897.4902557277308","224978","22811","886.2697821226601","去年受疫情影響致營收偏低，今年旅遊需求大幅提升致營收大幅成長。"
"114/04/12","112/2","2736","富野","觀光餐旅","67253","70898","73793","-5.141188750035262","-8.862629246676514","138150","125975","9.66461599523715","-"
"114/04/12","112/2","2740","天蔥","觀光餐旅","12084","14671","8730","-17.633426487628654","38.419243986254294","26756","18395","45.45256863278065","-"
"114/04/12","112/2","2743","山富","觀光餐旅","215411","256862","29198","-16.1374590246903","637.7594355777793","472273","47051","903.7469979384073","去年因疫情影響致營收偏低，今年民眾消費信心恢復，團體旅遊業績大幅成長，未來營收可期"
"114/04/12","112/2","2745","五福","觀光餐旅","212059","197912","7124","7.148126440033955","2876.6844469399216","409971","18485","2117.8577224776845","受惠政府解除組團禁令，觀光市場需求增加帶動本公司營收增長，故本月及本年累積營收較去年同期成長幅度較高。"
"114/04/12","112/2","2751","王座","觀光餐旅","91431","114851","71098","-20.391637861228897","28.59855410841374","206282","132621","55.542485730012594","-"
"114/04/12","112/2","2752","豆府","觀光餐旅","238879","293366","201359","-18.57304527450352","18.633386141170746","532245","378000","40.80555555555556","-"
"114/04/12","112/2","2754","亞洲藏壽司","觀光餐旅","380126","457393","320121","-16.89291265935421","18.744474745486862","837519","602941","38.905630899209044","-"
"114/04/12","112/2","2755","揚秦","觀光餐旅","150966","162125","120788","-6.88296067848882","24.984269960592112","313091","274533","14.04494177384868","-"
"114/04/12","112/2","2756","聯發國際","觀光餐旅","57240","49170","43407","16.412446613788894","31.86813186813187","106410","106984","-0.5365288267404472","-"
"114/04/12","112/2","2916","滿心","居家生活","110772","237189","114037","-53.29800285847995","-2.8631058340713977","347961","273541","27.206159222931845","-"
"114/04/12","112/2","2924","宏太-KY","居家生活","2007","2813","14139","-28.652683967294703","-85.8052196053469","4820","26941","-82.10905311606845","受疫情影響，合併營收較去年同期減少。"
"114/04/12","112/2","2926","誠品生活","文化創意業","425765","535671","397510","-20.51744447618034","7.107997283087218","961436","845924","13.65512741097309","-"
"114/04/12","112/2","2937","集雅社","居家生活","288702","339916","223377","-15.066663528636486","29.244282088129037","628618","629031","-0.0656565415694934","-"
"114/04/12","112/2","2941","米斯特","居家生活","49256","98408","47295","-49.94715876757987","4.146315678190083","147664","93440","58.03082191780822","主要係各品牌新展店以致營收顯著成長。"
"114/04/12","112/2","2947","振宇五金","居家生活","143757","161765","111370","-11.132197941458289","29.08054233635629","305521","287134","6.403630360737496","-"
"114/04/12","112/2","2948","寶陞","居家生活","152093","154392","151127","-1.4890667910254418","0.6391974961456258","306485","322246","-4.8909839067048155","-"
"114/04/12","112/2","2949","欣新網","數位雲端","280925","290859","247805","-3.4154005892889683","13.365347753273744","571784","430292","32.88278657283891","-"
"114/04/12","112/2","3064","泰偉","文化創意業","6390","6967","7817","-8.281900387541265","-18.255085070999105","13357","18168","-26.48062527520916","-"
"114/04/12","112/2","3066","李洲","光電業","12301","16983","14499","-27.56874521580404","-15.15966618387475","29284","44555","-34.27449220065088","-"
"114/04/12","112/2","3067","全域","其他電子業","3353","15495","2116","-78.36076153597935","58.459357277882795","18848","11307","66.69319890333422","去年受COVID-19影響，故去年累計營收較低"
"114/04/12","112/2","3071","協禧","電腦及週邊設備業","200498","189059","195568","6.050492174400584","2.5208623087621698","389557","417436","-6.678628580189538","-"
"114/04/12","112/2","3073","天方能源","綠能環保","2540","2840","3075","-10.56338028169014","-17.398373983739837","5381","8494","-36.64939957617141","-"
"114/04/12","112/2","3078","僑威","電子零組件業","730157","510953","384076","42.90101046475899","90.10742665514117","1241110","1126231","10.20030526597119","主因今年農曆春節提早，2月工作天數比去年同期增加，加上大陸解封後備貨需求增加，致2月營收較去年同期成長。"
"114/04/12","112/2","3081","聯亞","通信網路業","94933","102171","150137","-7.084201975120142","-36.769084236397426","197104","280233","-29.664243682935272","-"
"114/04/12","112/2","3083","網龍","文化創意業","24507","41661","26692","-41.1751998271765","-8.185973325340926","66168","59687","10.858310854960042","-"
"114/04/12","112/2","3085","新零售","數位雲端","6762","6310","11858","7.163232963549921","-42.97520661157025","13072","24061","-45.671418478034994","營收減少係因銷售額減少所致"
"114/04/12","112/2","3086","華義","文化創意業","9074","9792","15037","-7.332516339869281","-39.65551639289752","18865","34697","-45.62930512724443","遊戲營收未如預期"
"114/04/12","112/2","3088","艾訊","電腦及週邊設備業","515811","409204","350565","26.05228687891614","47.13705019040692","925015","887422","4.236203294486726","-"
"114/04/12","112/2","3093","港建*","其他電子業","140888","149547","151107","-5.79015292851077","-6.762757516197132","290435","362053","-19.78108177532019","-"
"114/04/12","112/2","3095","及成","通信網路業","33075","25393","29266","30.25243177253574","13.015102849723228","58468","73310","-20.245532669485744","-"
"114/04/12","112/2","3105","穩懋","半導體業","857650","872503","1789838","-1.7023437168697415","-52.08225548904426","1730153","3714789","-53.42526856841667","本月及本年減少52.08%及53.43%，主係市場需求減少所致。"
"114/04/12","112/2","3114","好德","電子零組件業","182400","200009","218040","-8.804103815328311","-16.345624656026416","382409","486030","-21.31987737382466","-"
"114/04/12","112/2","3115","富榮綱","電子零組件業","284","63","21914","350.7936507936508","-98.70402482431322","347","40149","-99.13571944506712","受大陸地區疫情影響"
