出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","114/3","1240","茂生農經","農業科技","249994","202227","229752","23.62048588961909","8.810369441832933","683656","714830","-4.3610368898899035","-"
"114/04/12","114/3","1259","安心","觀光餐旅","494052","442735","503760","11.590906524218777","-1.9271081467365412","1469652","1493155","-1.5740495795814902","-"
"114/04/12","114/3","1264","德麥","食品工業","554832","412565","522003","34.483535927672","6.289044315837265","1648839","1544513","6.754621035886393","-"
"114/04/12","114/3","1268","漢來美食","觀光餐旅","487263","466265","487302","4.5034476102645495","-0.008003250550993019","1735459","1679417","3.336991348783536","-"
"114/04/12","114/3","1294","漢田生技","食品工業","73692","59494","62666","23.864591387366794","17.594868030510963","174677","179882","-2.893563558332685","-"
"114/04/12","114/3","1336","台翰","電子零組件業","233570","188771","201619","23.731929162848107","15.847216780164567","622572","547359","13.74107304346873","-"
"114/04/12","114/3","1565","精華","生技醫療業","376908","403011","378129","-6.476994424469804","-0.3229056750474045","1110980","1099745","1.0216004619252645","-"
"114/04/12","114/3","1569","濱川","電腦及週邊設備業","335086","227031","259601","47.594821852522344","29.07731480233127","818505","620556","31.898652176435327","-"
"114/04/12","114/3","1570","力肯","電機機械","37267","28798","34666","29.40829224251684","7.503028904402008","121072","96179","25.88194928206781","-"
"114/04/12","114/3","1580","新麥","電機機械","414021","293518","320799","41.054722367963805","29.0593175165758","1089039","942562","15.540303980003438","-"
"114/04/12","114/3","1584","精剛","其他","227919","224124","182795","1.693259088718745","24.685576738969885","676003","592832","14.02943835690381","-"
"114/04/12","114/3","1586","和勤","電機機械","197556","157756","230643","25.228834402494993","-14.345547014216777","542289","650982","-16.696775026037585","-"
"114/04/12","114/3","1591","駿吉-KY","電機機械","2158","7415","19782","-70.8968307484828","-89.09109291274896","13538","37367","-63.77017154173468","本期銷售數量較少所致"
"114/04/12","114/3","1593","祺驊","運動休閒","95390","84716","80211","12.599745030454695","18.923838376282553","276336","242914","13.758778827074602","-"
"114/04/12","114/3","1595","川寶","電子零組件業","84144","72509","67174","16.04628390958364","25.262750468931433","208652","207120","0.7396678254152182","-"
"114/04/12","114/3","1599","宏佳騰","電機機械","197084","146222","185847","34.78409541655839","6.046371477613306","495965","457529","8.400778967016299","-"
"114/04/12","114/3","1742","台蠟","化學工業","14782","14617","26793","1.128822603817473","-44.82887321315269","40850","58610","-30.30199624637434","-"
"114/04/12","114/3","1777","生泰","生技醫療業","84039","135248","86916","-37.8630367916716","-3.3100925031064476","315750","269782","17.038942553617364","-"
"114/04/12","114/3","1781","合世","生技醫療業","39496","30079","46656","31.30755676717976","-15.34636488340192","122087","201906","-39.532752865194695","-"
"114/04/12","114/3","1784","訊聯","生技醫療業","110918","93430","106641","18.717756609226157","4.010652563273037","290800","296441","-1.9029081672238322","-"
"114/04/12","114/3","1785","光洋科","其他電子業","3045411","2417634","2153491","25.966585512943645","41.41740086213502","8242842","6313036","30.568588552322527","-"
"114/04/12","114/3","1788","杏昌","生技醫療業","369758","310876","318392","18.940670878420978","16.132943038769817","1050493","964843","8.877091920654449","-"
"114/04/12","114/3","1796","金穎生技","食品工業","60579","44823","34371","35.1515962786962","76.25032731081436","166427","118386","40.57996722585441","本期營收較去年同期增加，主係客戶訂單需求增加，加上113年同期營收較低等影響所致。"
"114/04/12","114/3","1799","易威","生技醫療業","76638","42667","48586","79.61890922727166","57.7367966080764","151543","73418","106.41123430221471","因新藥/學名藥產品出貨較去年同期增加，故營收成長。"
"114/04/12","114/3","1813","寶利徠","生技醫療業","30941","29728","25677","4.080328310010764","20.5008373252327","83739","79623","5.169360611883501","-"
"114/04/12","114/3","1815","富喬","電子零組件業","512133","391531","290346","30.802669520421116","76.38713810419293","1382589","762871","81.23496633113594","主要受高階薄布需求大幅增加及歐美市場需求回溫影響。"
"114/04/12","114/3","2035","唐榮公司","鋼鐵工業","994439","898050","921760","10.733144034296531","7.884807325117167","2527745","2615203","-3.344214579135922","-"
"114/04/12","114/3","2061","風青","電器電纜","110477","93376","89918","18.31412782727896","22.864165128227942","296248","218231","35.749733081001324","-"
"114/04/12","114/3","2063","世鎧","鋼鐵工業","108726","69262","116147","56.97785221333487","-6.389316986232964","257435","293678","-12.341067427590763","-"
"114/04/12","114/3","2064","晉椿","鋼鐵工業","139424","130575","132798","6.776948114110664","4.989532974894201","382147","355285","7.560690713089492","-"
"114/04/12","114/3","2065","世豐","鋼鐵工業","184978","202049","216234","-8.448940603516968","-14.454711100012023","572462","581440","-1.5440974133186571","-"
"114/04/12","114/3","2066","世德","電機機械","248354","224989","263804","10.38495215321638","-5.856620824551561","707519","740431","-4.444978667829953","-"
"114/04/12","114/3","2067","嘉鋼","電機機械","102404","70760","93752","44.72018089315998","9.228603123133373","238435","230470","3.4559812556948843","-"
"114/04/12","114/3","2070","精湛","電機機械","61612","42905","56464","43.600978906887306","9.11731368659677","145009","146620","-1.098758695948711","-"
"114/04/12","114/3","2073","雄順","鋼鐵工業","56049","54105","56884","3.5930135846964237","-1.4678995851205963","149732","140446","6.6117938567136125","-"
"114/04/12","114/3","2221","大甲","其他","136142","88760","106541","53.38215412347905","27.78367013637942","324316","294310","10.195372226563828","-"
"114/04/12","114/3","2230","泰茂","電機機械","77600","134304","93675","-42.220633786037645","-17.16039498265279","449559","280328","60.368924973602354","本年累計變動係因酒水事業收入增加"
"114/04/12","114/3","2235","謚源","電機機械","65835","44278","51851","48.685577487691404","26.969585928911687","145804","131302","11.044767025635558","-"
"114/04/12","114/3","2596","綠意","建材營造","140350","63529","39765","120.92272820286799","252.9485728655853","354607","98603","259.6310457085484","本公司「綠意順光天下」建案完工、陸續交屋中,故114年3月及本年累計營業收入淨額均較去年同期增加。"
"114/04/12","114/3","2640","大車隊","數位雲端","264176","225215","239377","17.299469395910574","10.359809004206753","772687","737893","4.71531780352978","-"
"114/04/12","114/3","2641","正德","航運業","184856","157987","131679","17.00709552051751","40.38381214924172","505562","389916","29.65920865006822","-"
"114/04/12","114/3","2643","捷迅","航運業","752538","611284","321235","23.107753515550872","134.26401232742384","1935185","979278","97.61344582437265","貨量較去年增加"
"114/04/12","114/3","2718","全心投控","建材營造","25347","408","120042","6112.5","-78.88489028839906","26125","300098","-91.29451045991642","配合銷售個案交屋認列收入"
"114/04/12","114/3","2719","燦星旅","觀光餐旅","178505","235519","181622","-24.20781338235981","-1.7162017817224786","653360","549506","18.899520660374954","-"
"114/04/12","114/3","2724","藝舍-KY","觀光餐旅","18252","10213","4374","78.71340448448056","317.28395061728395","40234","17789","126.17347799201754","營收增加係因不動產代銷個案銷售成長所致。"
"114/04/12","114/3","2726","雅茗-KY","觀光餐旅","52026","40215","46234","29.36963819470347","12.527577107756196","146293","128866","13.523349836264027","-"
"114/04/12","114/3","2729","瓦城","觀光餐旅","447242","469094","450460","-4.6583413985256685","-0.7143808551258714","1596926","1536974","3.900651539974001","-"
"114/04/12","114/3","2732","六角","觀光餐旅","334098","277934","341442","20.20767520346557","-2.1508777479044756","933295","984680","-5.218446601941747","-"
"114/04/12","114/3","2734","易飛網","觀光餐旅","130615","133028","224940","-1.8139038397931262","-41.933404463412465","403169","673825","-40.1671057025192","-"
"114/04/12","114/3","2736","富野","觀光餐旅","45104","57776","28252","-21.932982553309333","59.64887441597055","156817","90009","74.22368874223689","因子公司陸續投入營運,故今年單月及累積營收皆高於去年同期"
"114/04/12","114/3","2740","天蔥","觀光餐旅","11169","18743","15452","-40.40975297444379","-27.718094745016828","47674","48449","-1.5996202191995708","-"
"114/04/12","114/3","2743","山富","觀光餐旅","670010","532802","785674","25.752155585001557","-14.721627545266866","1755132","1928203","-8.975766555699789","-"
"114/04/12","114/3","2745","五福","觀光餐旅","783530","702975","674178","11.459155731000392","16.220048711171234","2189144","1801500","21.517846239245074","-"
"114/04/12","114/3","2751","王座","觀光餐旅","116533","113633","110546","2.5520755414360266","5.415844987606969","364096","340817","6.830351772358773","-"
"114/04/12","114/3","2752","豆府","觀光餐旅","310195","314240","276255","-1.2872326883910388","12.285750484154134","1001449","859565","16.506488747215162","-"
"114/04/12","114/3","2754","亞洲藏壽司","觀光餐旅","429079","412935","457154","3.909574146052042","-6.141256556871427","1333798","1433337","-6.944563630186062","-"
"114/04/12","114/3","2755","揚秦","觀光餐旅","238315","204311","192510","16.643254646103244","23.793569165238168","683088","566903","20.49468780373362","-"
"114/04/12","114/3","2756","聯發國際","觀光餐旅","76598","57952","56284","32.174903368304804","36.09196219174188","200052","157783","26.78932457869352","-"
"114/04/12","114/3","2916","滿心","居家生活","134659","126412","134577","6.5239059582950985","0.060931659941892","534851","506484","5.600769224694166","-"
"114/04/12","114/3","2924","宏太-KY","居家生活","2884","3871","3231","-25.49728752260398","-10.739709068399875","10646","7746","37.438678027368965","-"
"114/04/12","114/3","2926","誠品生活","文化創意業","550007","513902","556692","7.0256585886024965","-1.2008435544250682","1648398","1619604","1.7778419910052088","-"
"114/04/12","114/3","2937","集雅社","居家生活","350190","343737","268841","1.8773073599874321","30.259149460089795","1171965","1020270","14.86812314387368","-"
"114/04/12","114/3","2941","米斯特","居家生活","57927","55325","50153","4.703117939448712","15.50056826112097","231050","199884","15.592043385163395","-"
"114/04/12","114/3","2947","振宇五金","居家生活","187821","159428","172908","17.8092932232732","8.624817822194462","552182","512212","7.8034095257432465","-"
"114/04/12","114/3","2948","寶陞","居家生活","192075","166911","191716","15.07629814691662","0.187256149721463","523391","497233","5.260712784549698","-"
"114/04/12","114/3","2949","欣新網","數位雲端","439725","413257","358523","6.404731196325773","22.649035068879822","1198726","995098","20.4631101660339","-"
"114/04/12","114/3","3064","泰偉","文化創意業","8243","6675","6591","23.49063670411985","25.064481869215598","22049","34185","-35.50095070937546","-"
"114/04/12","114/3","3066","李洲","光電業","24097","11199","20412","115.17099741048308","18.05310601606898","54729","53542","2.216951178514064","-"
"114/04/12","114/3","3067","全域","其他電子業","3442","3540","2943","-2.768361581920904","16.955487597689434","14382","32189","-55.32014042064059","112年底國外客戶下單暢旺，於113年第一季陸續交貨故基期較高使本月及本年累計營業收入減少幅度較大。"
"114/04/12","114/3","3071","協禧","電腦及週邊設備業","190728","154696","193959","23.292134250400785","-1.6658159714166396","540357","548157","-1.4229499942534711","-"
"114/04/12","114/3","3073","天方能源","綠能環保","4480","3398","3226","31.842260153031194","38.871667699938","11801","8752","34.837751371115175","-"
"114/04/12","114/3","3078","僑威","電子零組件業","1097505","793382","761649","38.332480444476936","44.09590244325142","2838344","2002775","41.720562719227075","-"
"114/04/12","114/3","3081","聯亞","通信網路業","181318","151644","110324","19.56819920339743","64.35045864907","454502","323979","40.287487769269","數據中心產品出貨量較同期增加"
"114/04/12","114/3","3083","網龍","文化創意業","18417","22691","50220","-18.835661716098894","-63.3273596176822","77797","111113","-29.983890273865345","113年3月新遊戲上市營收大幅提高，114年3月沒有新遊戲上市"
"114/04/12","114/3","3085","新零售","數位雲端","5406","4257","13515","26.990838618745595","-60.0","12635","18612","-32.1136900924135","營收減少係因本年度商品銷售金額減少所致"
"114/04/12","114/3","3086","華義","文化創意業","11783","13141","12564","-10.33406894452477","-6.216173193250557","43687","43923","-0.5373039182205223","-"
"114/04/12","114/3","3088","艾訊","電腦及週邊設備業","637781","591217","502869","7.87595755873055","26.8284583062388","1635963","1409106","16.099356613342078","-"
"114/04/12","114/3","3093","港建*","其他電子業","343855","160439","70038","114.32133084848446","390.9549101916103","572536","207808","175.5120110871574","114年3月本月增加390.95%及年度增加175.51%，主係機器設備銷售增加所致。"
"114/04/12","114/3","3095","及成","通信網路業","43634","47654","47834","-8.435808116842237","-8.780365430446963","135652","140116","-3.185931656627366","-"
"114/04/12","114/3","3105","穩懋","半導體業","1228088","1170381","1612910","4.930616611171917","-23.85886379277207","3575803","4442401","-19.507424025881498","-"
"114/04/12","114/3","3114","好德","電子零組件業","218430","206521","220203","5.766483795836743","-0.8051661421506519","637270","632882","0.6933361985330598","-"
"114/04/12","114/3","3115","富榮綱","電子零組件業","0","0","84","","-100.0","935","195","379.4871794871795","本公司自113年第二季起, 增加鋁錠、電解銅等有色金屬買賣, 故營業收入增加。"
"114/04/12","114/3","3118","進階","生技醫療業","69832","60976","77128","14.523747048018892","-9.459599626594752","176871","178227","-0.760827484051238","-"
"114/04/12","114/3","3122","笙泉","半導體業","30800","27627","30250","11.48514134723278","1.8181818181818181","86083","79282","8.57823970131934","-"
"114/04/12","114/3","3128","昇銳","光電業","89463","99884","66231","-10.433102398782587","35.077229696063775","295310","239158","23.4790389616906","-"
"114/04/12","114/3","3131","弘塑","其他電子業","487227","382546","300524","27.364290830383798","62.1258202339913","1240814","898137","38.15420141915988","本公司為設備製造商，單筆訂單金額大。若當月機台設備數量較少，營收金額亦隨之減少，故每月營收變動起伏較大。"
"114/04/12","114/3","3141","晶宏","半導體業","114562","100001","125201","14.560854391456086","-8.497535962172826","335314","337979","-0.7885105287606626","-"
"114/04/12","114/3","3147","大綜","資訊服務業","1384986","1304802","322489","6.145300206468108","329.4676717655486","3150176","1008047","212.50288925020362","營收及累計營收較去年同期增長主要係客戶需求強勁"
"114/04/12","114/3","3152","璟德","通信網路業","122239","130729","134260","-6.494350909132633","-8.953523015045434","386222","402505","-4.045415584899566","-"
"114/04/12","114/3","3162","精確","電機機械","638159","629045","278241","1.4488629589298063","129.3547679889017","1839945","689758","166.75225223919114","訂單量增加"
"114/04/12","114/3","3163","波若威","通信網路業","200110","165097","156182","21.20753254147562","28.1261605050518","523911","548800","-4.535167638483965","-"
"114/04/12","114/3","3169","亞信","半導體業","91470","84912","70195","7.7232899943470885","30.308426526105848","255392","200417","27.43030780821986","-"
"114/04/12","114/3","3171","炎洲流通","居家生活","119594","106130","115370","12.686328088193724","3.6612637600762765","345260","338654","1.9506635090682525","-"
"114/04/12","114/3","3176","基亞","生技醫療業","313021","89103","103322","251.30242528309932","202.95677590445405","499376","251316","98.7044199334702","完成資產交易及技術授權所致"
"114/04/12","114/3","3178","公準","半導體業","104480","122391","105863","-14.634245982139209","-1.3064054485514296","322449","300588","7.2727454189788014","-"
"114/04/12","114/3","3188","鑫龍騰","建材營造","42225","59350","127162","-28.854254422914913","-66.79432534876771","162256","638531","-74.58917421393792","不動產於過戶時點認列營收.故波動較大"
"114/04/12","114/3","3191","雲嘉南","電子零組件業","16986","9337","10857","81.92138802613259","56.452058579718155","41306","39656","4.160782731490821","3月業績成長"
"114/04/12","114/3","3205","佰研","生技醫療業","35147","30767","35894","14.236032112328143","-2.081127765086087","100939","118793","-15.029505105519686","-"
"114/04/12","114/3","3206","志豐","電子零組件業","288362","250323","299769","15.195966810880343","-3.8052633861406617","830290","801081","3.646198074851357","-"
"114/04/12","114/3","3207","耀勝","電子零組件業","143558","121608","115372","18.049799355305574","24.430537738792776","388841","317593","22.43374381677178","-"
"114/04/12","114/3","3211","順達","電腦及週邊設備業","832598","869906","1217473","-4.288739243090633","-31.61261071087408","2362947","3426658","-31.042228316919868","-"
"114/04/12","114/3","3213","茂訊","電腦及週邊設備業","176416","221965","335660","-20.520802829274885","-47.44205445987011","762694","757955","0.6252350073553179","系統事業部 47,040 仟元/通路事業部 129,376 仟元"
"114/04/12","114/3","3217","優群","電子零組件業","337260","287352","252106","17.368245218408084","33.7770620294638","923726","682333","35.37759422452087","-"
"114/04/12","114/3","3218","大學光","生技醫療業","363535","342419","370308","6.166713879778867","-1.829018006632317","1123220","1071180","4.8581937676207545","-"
"114/04/12","114/3","3219","倚強科","其他電子業","134878","81588","68576","65.31597783987841","96.68397106859543","281535","139050","102.47033441208198","本月及本年累計營收較去年成長，主係客戶新產品上市增加測試設備需求所致。"
"114/04/12","114/3","3221","台嘉碩","通信網路業","195861","175640","180213","11.512753359143703","8.683058380915917","549588","530250","3.646958981612447","-"
"114/04/12","114/3","3224","三顧","電子通路業","136211","137513","117414","-0.9468195734221492","16.00916415418945","386904","330319","17.13041030034603","-"
"114/04/12","114/3","3226","龍鋒","電機機械","160549","183710","199123","-12.607370311904631","-19.37194598313605","526569","567024","-7.134618640480826","-"
"114/04/12","114/3","3227","原相","半導體業","795139","752997","598448","5.596569441843726","32.86684891586236","2348762","1750414","34.183227510748885","-"
"114/04/12","114/3","3228","金麗科","半導體業","23772","20695","37674","14.868325682532012","-36.90078037904125","75213","109659","-31.411922414028943","-"
"114/04/12","114/3","3230","錦明","光電業","36802","42102","36384","-12.588475606859532","1.1488566402814424","118261","104768","12.878932498472816","-"
"114/04/12","114/3","3232","昱捷","電子通路業","100158","86954","164038","15.185040366170618","-38.94219632036479","257950","451741","-42.89869637690624","-"
"114/04/12","114/3","3234","光環","通信網路業","70679","69730","54483","1.3609637171948945","29.726703742451775","206119","148198","39.08352339437779","-"
"114/04/12","114/3","3236","千如","電子零組件業","162949","134844","159502","20.842603304559344","2.161101428195258","449986","443343","1.4983883810052263","-"
"114/04/12","114/3","3252","海灣","觀光餐旅","42277","41337","43759","2.2739918233059973","-3.3867318723005555","132448","136032","-2.634674194307222","-"
"114/04/12","114/3","3259","鑫創","半導體業","19348","14636","17790","32.19458868543318","8.757729061270377","51946","42199","23.09770373705538","-"
"114/04/12","114/3","3260","威剛","半導體業","3743335","3342809","3975411","11.981719565790328","-5.837786332029569","9900105","10880930","-9.014165149486303","-"
"114/04/12","114/3","3264","欣銓","半導體業","1119130","1029880","1127220","8.666058181535712","-0.7176948599208672","3212727","3267566","-1.6782828564136119","-"
"114/04/12","114/3","3265","台星科","半導體業","373657","350177","331973","6.705180522992658","12.556442843243277","1083861","1000667","8.313854658942486","-"
"114/04/12","114/3","3268","海德威","半導體業","73144","56310","68491","29.895222873379506","6.793593318830212","189653","216550","-12.420688062803048","-"
"114/04/12","114/3","3272","東碩","電腦及週邊設備業","276048","285262","273466","-3.230013110754324","0.9441758756115934","754560","698230","8.067542213883677","-"
"114/04/12","114/3","3276","宇環","電子零組件業","49936","36393","117215","37.21320034072487","-57.397943949153266","137094","343417","-60.07943695274258","因市場需求下降"
"114/04/12","114/3","3284","太普高","其他","95748","56512","75603","69.42950169875425","26.645768025078368","234556","214173","9.517072646878924","-"
"114/04/12","114/3","3285","微端","其他電子業","52393","27371","85521","91.4179240802309","-38.73668455700939","138659","182257","-23.921166265218893","-"
"114/04/12","114/3","3287","廣寰科","電腦及週邊設備業","69143","52124","64785","32.650986110045274","6.726865786833372","194434","200006","-2.785916422507325","-"
"114/04/12","114/3","3288","點晶","電子零組件業","7536","3480","6706","116.55172413793103","12.37697584252908","17322","14247","21.583491261318173","-"
"114/04/12","114/3","3289","宜特","其他電子業","393808","360028","388741","9.382603575277479","1.3034385361976226","1131486","1069292","5.816371954526921","-"
"114/04/12","114/3","3290","東浦","電子零組件業","171526","159164","128840","7.76683169560956","33.131015212666874","491147","379619","29.37892992711113","-"
"114/04/12","114/3","3293","鈊象","文化創意業","1861721","1747288","1470838","6.549177926020209","26.57553041191484","5359242","4177265","28.29547562819213","-"
"114/04/12","114/3","3294","英濟","電子零組件業","237156","199077","383895","19.12777468014889","-38.22373305200641","678957","996894","-31.89275890917189","-"
"114/04/12","114/3","3297","杭特","光電業","15819","13869","12709","14.060134112048454","24.470847430954443","45269","38837","16.56152637948348","-"
"114/04/12","114/3","3303","岱稜","其他電子業","261405","241424","227175","8.276310557359666","15.067679102013866","745292","645348","15.48683810905124","-"
"114/04/12","114/3","3306","鼎天","通信網路業","121691","49045","92851","148.1211132633296","31.06051631107904","220762","206317","7.001361981804698","-"
"114/04/12","114/3","3310","佳穎","電子零組件業","361399","909449","107338","-60.261762891597","236.69250405261883","1404207","324743","332.40562537144757","本月認列建案""一見""營收"
"114/04/12","114/3","3313","斐成","其他","183","177","195","3.389830508474576","-6.153846153846154","537","12430","-95.67980691874497","本期營收較去年同期減少，係因本期無建材出售之營收且合併子公司之營收減少所致。"
"114/04/12","114/3","3317","尼克森","半導體業","221928","179195","188233","23.847205558190797","17.900686914621772","629614","523597","20.247824185394492","-"
"114/04/12","114/3","3322","建舜電","電子零組件業","231054","227500","215633","1.5621978021978022","7.151502784824215","750212","613674","22.249272414995584","-"
"114/04/12","114/3","3323","加百裕","電腦及週邊設備業","388276","349377","440578","11.133818196389573","-11.871223710670982","1109638","1194728","-7.122123194568136","-"
"114/04/12","114/3","3324","雙鴻","其他電子業","1736460","1304802","1137224","33.08226075680448","52.69287317186412","4414111","3149384","40.15791659575333","主要動能來自於水冷應用持續發酵，以及一般伺服器與新世代顯示卡需求較去年同期增加所致"
"114/04/12","114/3","3325","旭品","電腦及週邊設備業","112416","62543","102248","79.74193754696769","9.9444487911744","300549","354769","-15.283184269200522","-"
"114/04/12","114/3","3332","幸康","電子零組件業","143610","109161","103214","31.557974001703904","39.138101420349955","396122","339298","16.747519879280162","-"
"114/04/12","114/3","3339","泰谷","光電業","47185","46459","54123","1.5626681590219333","-12.818949430002032","134203","143831","-6.693967225424283","-"
"114/04/12","114/3","3349","寶德","電腦及週邊設備業","26503","34106","34582","-22.29226529056471","-23.361864553814122","97357","81056","20.11078760363206","-"
