出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","112/3","1240","茂生農經","農業科技","265965","239185","274367","11.196354286431005","-3.0623216348904934","751804","761572","-1.2826101799961134","-"
"114/04/12","112/3","1259","安心","觀光餐旅","473205","436184","474960","8.487473176457641","-0.36950480040424455","1435544","1338690","7.234983453973661","-"
"114/04/12","112/3","1264","德麥","食品工業","532337","383636","425770","38.760960910863425","25.029241139582403","1337648","1215928","10.010461145725733","-"
"114/04/12","112/3","1268","漢來美食","觀光餐旅","349266","364643","312061","-4.217001286189506","11.922348515194145","1295729","1036633","24.9939949818306","-"
"114/04/12","112/3","1294","漢田生技","食品工業","42654","20739","17972","105.67047591494286","137.33585577565103","80100","45421","76.35014640804914","與去年同期比較增加24,682仟元 , 主係銷售訂單增加所致。"
"114/04/12","112/3","1336","台翰","電子零組件業","201352","197331","195442","2.0376930132619813","3.023915023382896","572460","525337","8.970051604969763","-"
"114/04/12","112/3","1565","精華","生技醫療業","400438","397184","509145","0.8192676442152755","-21.350892181991377","1131333","1345762","-15.93364948631333","-"
"114/04/12","112/3","1569","濱川","電腦及週邊設備業","319402","249697","629328","27.915833990796845","-49.24713345028348","873541","1494818","-41.56204969434406","-"
"114/04/12","112/3","1570","力肯","電機機械","62691","48435","75637","29.433261071539174","-17.115961764744767","136645","158531","-13.805501763062114","-"
"114/04/12","112/3","1580","新麥","電機機械","381182","261662","314443","45.67724774709358","21.22451445890034","882590","796291","10.837620919990306","-"
"114/04/12","112/3","1584","精剛","其他","224227","253218","132092","-11.449028110165944","69.75062834993793","625742","332586","88.14441978916732","主要係因鎳基產品銷售增加所致。"
"114/04/12","112/3","1586","和勤","電機機械","202157","153690","259666","31.53555859197085","-22.147296912187194","480901","721299","-33.32848097668235","-"
"114/04/12","112/3","1591","駿吉-KY","電機機械","8138","5737","71247","41.85114171169601","-88.57776467781099","19579","178265","-89.01691302274703","美國氣候仍然異常，不利施工，整體需求動能不足，致營收減少．"
"114/04/12","112/3","1593","祺驊","運動休閒","86498","67759","47663","27.65536681474048","81.47829553322283","237878","170716","39.341362262471","111年9月起韻智公司納入合併報表，使合併營收增加。"
"114/04/12","112/3","1595","川寶","電子零組件業","86304","122082","164265","-29.306531675431266","-47.46050588987307","318555","499951","-36.28275571005958","-"
"114/04/12","112/3","1599","宏佳騰","電機機械","106465","166206","416297","-35.94394907524397","-74.42571049034703","339511","893942","-62.02091410852158","配合客戶需求去化市場庫存，調節出貨致營收表現較前期及同期下滑"
"114/04/12","112/3","1742","台蠟","化學工業","51772","31791","64788","62.851121386555945","-20.090140149410384","104298","136201","-23.423469724891888","本月營收較去年同期減少，係因太陽能較去年同期減少"
"114/04/12","112/3","1777","生泰","生技醫療業","85361","82322","63886","3.6916012730497316","33.61456344112951","267284","195957","36.3993120939798","-"
"114/04/12","112/3","1781","合世","生技醫療業","35495","32231","52053","10.126896466135088","-31.809886077651623","130383","146621","-11.074811930078228","-"
"114/04/12","112/3","1784","訊聯","生技醫療業","112877","76059","88811","48.407157601335804","27.097994617783833","257661","229736","12.155256468294041","-"
"114/04/12","112/3","1785","光洋科","其他電子業","1797140","1487524","3144578","20.814185182894526","-42.84956518807929","4840591","7635245","-36.602021284189306","-"
"114/04/12","112/3","1788","杏昌","生技醫療業","348017","284631","341537","22.269534941731575","1.8973054163970522","972979","981882","-0.9067280997105559","-"
"114/04/12","112/3","1796","金穎生技","食品工業","65044","63550","50586","2.3509047993705745","28.581030324595737","183763","143911","27.692115265685043","-"
"114/04/12","112/3","1799","易威","生技醫療業","13631","10481","16704","30.054384123652323","-18.396791187739463","36967","35071","5.406176042884434","-"
"114/04/12","112/3","1813","寶利徠","生技醫療業","34906","31894","28769","9.443782529629397","21.33198929403177","89836","90891","-1.1607309854661076","-"
"114/04/12","112/3","1815","富喬","電子零組件業","317694","303239","322005","4.766867058656703","-1.3387990869706992","939197","1111851","-15.528519558825778","-"
"114/04/12","112/3","2035","唐榮公司","鋼鐵工業","1141356","1215685","1598152","-6.114166087432189","-28.582763091370534","3150824","4034417","-21.901380050698776","-"
"114/04/12","112/3","2061","風青","電器電纜","81889","71617","86676","14.342963262912438","-5.522866768194194","206227","210492","-2.026205271459248","-"
"114/04/12","112/3","2063","世鎧","鋼鐵工業","92011","95288","120284","-3.439047938880027","-23.505204349705696","289523","319163","-9.286790762087085","-"
"114/04/12","112/3","2064","晉椿","鋼鐵工業","142102","116413","277678","22.06712308762767","-48.82489790332688","363514","641731","-43.354146830993045","-"
"114/04/12","112/3","2065","世豐","鋼鐵工業","251503","222392","221142","13.089949278751034","13.729187580830416","673253","651126","3.398267002085618","-"
"114/04/12","112/3","2066","世德","電機機械","261672","230968","228284","13.293616431713485","14.6256417444937","732932","664602","10.281341314049612","-"
"114/04/12","112/3","2067","嘉鋼","電機機械","122952","101411","92182","21.241285462129355","33.37961858063397","295950","268750","10.12093023255814","-"
"114/04/12","112/3","2070","精湛","電機機械","61537","33976","48961","81.11902519425477","25.685749882559588","126997","116107","9.379279457741566","-"
"114/04/12","112/3","2073","雄順","鋼鐵工業","59168","42782","57804","38.30115469122528","2.3596982907757247","133017","146084","-8.944853645847594","-"
"114/04/12","112/3","2221","大甲","其他","115846","106946","135318","8.32195687543246","-14.389807712203845","321127","425844","-24.590460356374635","-"
"114/04/12","112/3","2230","泰茂","電機機械","42343","46763","38002","-9.451917113957617","11.423082995631809","113375","118030","-3.9439125646022197","-"
"114/04/12","112/3","2235","謚源","電機機械","43570","31644","78647","37.68802932625458","-44.60055691889074","108735","186114","-41.57613075856733","-"
"114/04/12","112/3","2596","綠意","建材營造","29999","9288","19","222.98664944013782","157789.47368421053","49498","265227","-81.33749580547983","本公司在建建案尚未完工,故112年3月累計營收較111年同期減少。"
"114/04/12","112/3","2640","大車隊","數位雲端","252642","189905","212273","33.03599168005055","19.017491626349088","674791","626480","7.7114991699655215","-"
"114/04/12","112/3","2641","正德","航運業","97390","75639","133315","28.756329406787504","-26.947455275100328","256958","371452","-30.823363449382423","-"
"114/04/12","112/3","2643","捷迅","航運業","166044","329969","417489","-49.67890923086714","-60.22793414916321","813087","1281723","-36.56297031417865","運價下跌所致"
"114/04/12","112/3","2718","全心投控","建材營造","787865","7028","4709","11110.37279453614","16631.046931407942","802261","22050","3538.3718820861677","配合在建個案完工預售戶認列收入"
"114/04/12","112/3","2719","燦星旅","觀光餐旅","40237","41535","1830","-3.125075237751294","2098.743169398907","109522","5736","1809.379358437936","去年因受新型冠狀病毒疫情影響，致使收入大幅減少。"
"114/04/12","112/3","2724","藝舍-KY","觀光餐旅","2547","2138","4198","19.13002806361085","-39.32825154835636","6986","12568","-44.41438574156588","-"
"114/04/12","112/3","2726","雅茗-KY","觀光餐旅","64914","53435","55224","21.482174604659868","17.54671881790526","180528","225802","-20.050309563245676","-"
"114/04/12","112/3","2729","瓦城","觀光餐旅","372478","435085","361251","-14.389602031786891","3.1078114662658374","1460019","1205697","21.093359276833233","-"
