出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/21","106/7","1240","茂生農經","農業科技","107289","113550","89368","-5.513870541611625","20.053039119147794","813412","715275","13.720177554087588","-"
"114/02/21","106/7","1259","安心","觀光餐旅","456288","418458","423078","9.040333796940194","7.849616382794662","2852917","2725744","4.665625238467002","-"
"114/02/21","106/7","1264","德麥","食品工業","291595","287934","293526","1.2714719345405545","-0.6578633579308136","2041968","2142355","-4.685824711590749","-"
"114/02/21","106/7","1268","漢來美食","觀光餐旅","273036","253401","258110","7.748588206044964","5.7828057804811905","1979051","1865606","6.080865949187556","-"
"114/02/21","106/7","1336","台翰","電子零組件業","206159","188195","139263","9.545418316108291","48.035730955099346","1197680","938350","27.636809292907763","-"
"114/02/21","106/7","1565","精華","生技醫療業","586254","543606","565227","7.845388019999779","3.720098296790493","3588835","3625673","-1.0160320580482576","-"
"114/02/21","106/7","1569","濱川","電腦及週邊設備業","314433","322228","268620","-2.419094554166615","17.054947509492965","1945993","1365412","42.52057254513656","-"
"114/02/21","106/7","1570","力肯","電機機械","74658","85475","40649","-12.65516232816613","83.66503481020443","459492","348570","31.822015663998624","105年同期受新舊機種替換影響,營收金額較低,今年已恢復正常."
"114/02/21","106/7","1580","新麥","電機機械","372564","399971","392980","-6.852246787892122","-5.195175326988651","2408337","2312054","4.164392354157818","-"
"114/02/21","106/7","1584","精剛","其他","74763","90803","60500","-17.66461460524432","23.57520661157025","604352","416223","45.19908798889057","-"
"114/02/21","106/7","1586","和勤","電機機械","199731","131878","156423","51.45134139128589","27.68646554534819","1197008","1009981","18.51787310850402","-"
"114/02/21","106/7","1591","駿吉-KY","電機機械","30910","39228","49000","-21.20424186805343","-36.91836734693877","265156","300466","-11.751745621800803","-"
"114/02/21","106/7","1593","祺驊","運動休閒","77944","64427","79263","20.98033433187949","-1.6640803401334796","436338","457940","-4.717211861815959","-"
"114/02/21","106/7","1595","川寶","電子零組件業","87827","130699","46229","-32.80208723861698","89.98247853079236","695505","451685","53.98009674884045","客戶需求增加"
