出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/03/27","109/7","1101","台泥","水泥工業","10178622","9961312","10489337","2.1815399417265517","-2.962198659457695","62618332","67212820","-6.835731635720686","-"
"114/03/27","109/7","1102","亞泥","水泥工業","6798878","6752208","7813300","0.6911813143197011","-12.983272112935635","40624521","51610988","-21.287069722439725","-"
"114/03/27","109/7","1103","嘉泥","水泥工業","173129","166768","159044","3.814280917202341","8.856039838032242","1165448","1049488","11.049197322885064","-"
"114/03/27","109/7","1104","環泥","水泥工業","477040","453562","398238","5.176359571569047","19.78766466283981","3068671","2779704","10.395603272866463","-"
"114/03/27","109/7","1108","幸福","水泥工業","384035","360616","313198","6.494165538966657","22.617321949693164","2610731","2048651","27.436591200746246","-"
"114/03/27","109/7","1109","信大","水泥工業","656183","611254","597879","7.350299548142016","9.751805967428192","3912131","4170048","-6.18498875792317","-"
"114/03/27","109/7","1110","東泥","水泥工業","124643","130369","114772","-4.392148440196673","8.600529745931063","895134","896369","-0.13777808023258278","-"
"114/03/27","109/7","1201","味全","食品工業","1720915","1584018","1850126","8.642389164769591","-6.983902717977046","10310618","11624689","-11.304138975244843","-"
"114/03/27","109/7","1203","味王","食品工業","490401","519138","552813","-5.53552234665927","-11.289893689186036","3541505","3630432","-2.449488104996871","-"
"114/03/27","109/7","1210","大成","食品工業","6397684","6450520","6491269","-0.8190967549902953","-1.4417057743254824","43344787","43729184","-0.8790399564739191","-"
"114/03/27","109/7","1213","大飲","食品工業","53900","35095","64562","53.5831315002137","-16.51435829125492","220397","290566","-24.149074564814878","-"
"114/03/27","109/7","1215","卜蜂","食品工業","1884932","1772694","1745142","6.331493196231273","8.010236416291626","12554025","11930910","5.222694664531037","-"
"114/03/27","109/7","1216","統一","食品工業","40509558","38616245","40267551","4.902892552085269","0.6009975625286971","259246103","262536471","-1.2532993939725807","-"
"114/03/27","109/7","1217","愛之味","食品工業","430161","415560","482920","3.513572047357782","-10.924997929263647","2580634","2535140","1.7945360019564995","-"
"114/03/27","109/7","1218","泰山","食品工業","831903","734201","861667","13.307255097718473","-3.4542346405281856","4756597","4581091","3.831096129721064","-"
"114/03/27","109/7","1219","福壽","食品工業","980279","987280","1038836","-0.7091200064824569","-5.636789637632889","6897543","7050465","-2.1689633236956714","-"
"114/03/27","109/7","1220","台榮","食品工業","264847","222507","277390","19.028614830095233","-4.521792422221421","1508035","1583877","-4.788376875224528","-"
"114/03/27","109/7","1225","福懋油","食品工業","847382","792623","962604","6.90858075024318","-11.969823520367669","5827264","6074065","-4.06319326513628","-"
"114/03/27","109/7","1227","佳格","食品工業","2474374","2392058","2206623","3.441220906850921","12.133971231152762","17098443","15614243","9.50542399013516","-"
"114/03/27","109/7","1229","聯華","食品工業","725137","1275443","696166","-43.146263690341314","4.161507456554902","5482033","3947671","38.86752467467527","本公司年度營收成長主因108年自4月起納入子公司神通電腦及神通資訊營收所致。"
"114/03/27","109/7","1231","聯華食","食品工業","787417","684343","791473","15.061745352842069","-0.5124622065440009","4891161","4940699","-1.0026516490885196","-"
"114/03/27","109/7","1232","大統益","食品工業","1465369","1424986","1423850","2.8339225788884943","2.9159672718334093","9490609","9654741","-1.700014531720737","-"
"114/03/27","109/7","1233","天仁","食品工業","164578","141988","181089","15.909795193960052","-9.117616199769174","1068412","1290363","-17.200663689209936","-"
"114/03/27","109/7","1234","黑松","食品工業","936282","770065","908599","21.584801283008577","3.0467786119069027","5009268","5059826","-0.9992043204647749","-"
"114/03/27","109/7","1235","興泰","食品工業","6635","3033","3771","118.76030333003627","75.94802439671174","17689","17142","3.1909928829774823","合併投資公司獲配現金股利較去年同期增加3,283仟元"
"114/03/27","109/7","1236","宏亞","食品工業","122704","80724","145523","52.00436053713889","-15.68068277866729","809768","965977","-16.171088959675025","-"
"114/03/27","109/7","1256","鮮活果汁-KY","食品工業","393593","362789","341404","8.490885886837804","15.286581293716536","1668548","2070814","-19.425501276309703","-"
"114/03/27","109/7","1301","台塑","塑膠工業","15716282","14776562","17511155","6.359530721692908","-10.249883574213124","100719565","127092518","-20.75098787483304","-"
"114/03/27","109/7","1303","南亞","塑膠工業","21752364","20794995","24563010","4.603843376735604","-11.442596001060132","147934453","167334881","-11.593774044038074","-"
"114/03/27","109/7","1304","台聚","塑膠工業","4099746","3952131","4769245","3.7350735590495354","-14.037840370960183","26314657","32764091","-19.68445881803954","-"
"114/03/27","109/7","1305","華夏","塑膠工業","1068490","948423","1320523","12.65964659229057","-19.085847046965483","6946669","8902839","-21.972429244199517","-"
"114/03/27","109/7","1307","三芳","塑膠工業","528216","489749","882453","7.854431555756112","-40.14230786228842","4656728","5873803","-20.720391882397145","-"
"114/03/27","109/7","1308","亞聚","塑膠工業","432139","451529","554435","-4.294297819187693","-22.057770523145184","3104268","3949625","-21.403475013450645","-"
"114/03/27","109/7","1309","台達化","塑膠工業","1404282","1276711","1461710","9.99215954119609","-3.928823090763558","7928838","10543531","-24.79902605683049","-"
"114/03/27","109/7","1310","台苯","塑膠工業","682498","684951","1137754","-0.35812780768259334","-40.01357059610425","4261045","7386995","-42.31693672460859","-"
"114/03/27","109/7","1312","國喬","塑膠工業","1328986","1332033","1842861","-0.22874808657142878","-27.88463155929829","8539555","12390138","-31.077805590220223","-"
"114/03/27","109/7","1313","聯成","塑膠工業","4292844","4199654","5581587","2.218992326510708","-23.089185925078297","25342282","36837329","-31.20488730331127","-"
"114/03/27","109/7","1314","中石化","塑膠工業","1166126","1217571","2522461","-4.225215613709591","-53.77030606221464","10551272","18957718","-44.343132438197465","受疫情影響致終端需求萎縮"
"114/03/27","109/7","1315","達新","塑膠工業","240945","188984","260865","27.49492020488507","-7.636133632338566","1245780","1379096","-9.66691223816181","-"
"114/03/27","109/7","1316","上曜","建材營造","46213","356108","36762","-87.02275714109203","25.708612153854524","901222","305559","194.94205701681182","本年增加房地收入"
"114/03/27","109/7","1319","東陽","汽車工業","1468402","1264888","1834203","16.08948776492464","-19.943321431706305","9569608","12425172","-22.982088296242498","-"
"114/03/27","109/7","1321","大洋","塑膠工業","450073","406756","417127","10.649381939049455","7.898313942756043","2628451","2657279","-1.0848691462206264","-"
"114/03/27","109/7","1323","永裕","塑膠工業","279151","298326","308168","-6.4275322968832755","-9.415967913605567","1941457","2057568","-5.643118477736823","-"
"114/03/27","109/7","1324","地球","塑膠工業","88678","86367","90435","2.6757905218428335","-1.9428318681926244","621624","674313","-7.813730418959741","-"
"114/03/27","109/7","1325","恆大","塑膠工業","399921","484807","63019","-17.509235633973933","534.6038496326505","2068409","482850","328.3750647198923","受新冠肺炎影響致營收增加"
"114/03/27","109/7","1326","台化","塑膠工業","20451507","19842166","27457611","3.070939936698443","-25.516072756657525","140883406","200756502","-29.82373940745391","-"
"114/03/27","109/7","1337","再生-KY","塑膠工業","81781","74032","92574","10.467095310136157","-11.658781083241514","472259","729833","-35.29218328028467","-"
"114/03/27","109/7","1338","廣華-KY","汽車工業","578873","543095","603511","6.587797714948581","-4.0824442305111255","2938620","4126912","-28.79373245661647","-"
"114/03/27","109/7","1339","昭輝","汽車工業","198459","146257","219462","35.6919668802177","-9.57022172403423","1121785","1509241","-25.672241875220724","-"
"114/03/27","109/7","1340","勝悅-KY","塑膠工業","61364","58098","75269","5.621536025336501","-18.473740849486507","320945","723418","-55.63491646599891","受全球新冠肺炎影響，許多中國大陸客戶訂單取消，外貿訂單也因國際新冠疫情而大幅下滑，致營收下降。"
"114/03/27","109/7","1341","富林-KY","塑膠工業","235779","189943","286327","24.13144996130418","-17.653941123261166","1421527","1700482","-16.40446649832224","-"
"114/03/27","109/7","1342","八貫","其他","125398","129415","146477","-3.1039678553490706","-14.39065518818654","848071","797191","6.382410237947995","-"
"114/03/27","109/7","1402","遠東新","紡織纖維","15997860","17013520","21072415","-5.969722902726772","-24.081506557269304","117178269","149696413","-21.72272758466163","-"
"114/03/27","109/7","1409","新纖","紡織纖維","2458078","2429664","3386398","1.169462114926179","-27.41319833049748","17281118","23506248","-26.482873829970654","-"
"114/03/27","109/7","1410","南染","紡織纖維","31295","28351","33496","10.3841134351522","-6.570933842846907","230993","233821","-1.2094722030955303","-"
"114/03/27","109/7","1413","宏洲","紡織纖維","90952","114480","279551","-20.55206149545772","-67.46497061359108","853858","1969798","-56.65250954666418","疫情影響，下游需求急速萎縮"
"114/03/27","109/7","1414","東和","紡織纖維","40033","35986","80951","11.246040126715945","-50.54662697187187","369838","509080","-27.351693250569657","本月營收下滑係受疫情影響，出貨量減少所致。"
"114/03/27","109/7","1416","廣豐","其他","15795","14859","22929","6.299212598425197","-31.113437132016223","128103","164713","-22.22653949597178","-"
"114/03/27","109/7","1417","嘉裕","紡織纖維","90463","93304","117389","-3.0448855354539996","-22.937413215889052","594308","817223","-27.2771324350881","-"
"114/03/27","109/7","1418","東華","紡織纖維","6940","11660","19541","-40.480274442538594","-64.4849291233816","61931","161500","-61.65263157894737","因客戶受新冠狀肺炎疫情之影響調降開工率及主原料丙烯&#33096;價格下跌，造成亞克力纖維市場需求停滯。"
"114/03/27","109/7","1419","新紡","紡織纖維","112340","131116","126294","-14.320143994630708","-11.048822588563194","1109079","995543","11.404429542470792","-"
"114/03/27","109/7","1423","利華","紡織纖維","14835","30771","49882","-51.789022131227455","-70.25981315905537","137466","314369","-56.27240599422971","受到近期各國爆發第二波疫情影響，再次造成市場恐慌並影響到下游生產及對於原料之需求，因此較去年同期出現明顯之銷售萎縮。"
"114/03/27","109/7","1432","大魯閣","運動休閒","107979","101031","103199","6.877097128604092","4.631827827789029","693647","704959","-1.6046323261352788","-"
"114/03/27","109/7","1434","福懋","紡織纖維","2081782","2030628","2895962","2.5191221631928644","-28.114319179602496","17113792","22484880","-23.88755465895304","-"
"114/03/27","109/7","1435","中福","其他","1275","1280","1755","-0.390625","-27.35042735042735","8842","12474","-29.116562449895785","-"
"114/03/27","109/7","1436","華友聯","建材營造","395003","220554","33576","79.09582233829357","1076.444484155349","1065772","656150","62.42810333003124","109年7月營收較去年同期增加之原因，係本月交屋較去年同期增加。"
"114/03/27","109/7","1437","勤益控","其他","40790","39973","43964","2.0438796187426513","-7.219543262669457","340722","366571","-7.0515670906863885","-"
"114/03/27","109/7","1438","三地開發","建材營造","0","13833","2","-100.0","-100.0","98422","8","1230175.0","108年度累計銷售商品8仟元，109年度累計銷售商品、房屋及土地98,422仟元，故營收變化大。"
"114/03/27","109/7","1439","雋揚","建材營造","7998","8659","8634","-7.6336759441044","-7.366226546212648","77827","114922","-32.27841492490559","-"
"114/03/27","109/7","1440","南紡","紡織纖維","1348536","1352756","2169047","-0.31195574072486093","-37.82817984119293","9949110","13789021","-27.84759701214466","-"
"114/03/27","109/7","1441","大東","紡織纖維","125484","86933","137235","44.345645497106965","-8.562684446387584","901221","871983","3.3530470204120952","-"
"114/03/27","109/7","1442","名軒","建材營造","836684","267759","66628","212.4765180628849","1155.754337515759","1324553","372788","255.30998851894375","本月認收118戶，去年同期認收2戶；本年累計認收172戶，去年累計認收14戶，故兩期差異大。"
