出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/03/30","107/1","1240","茂生農經","農業科技","126839","127740","107516","-0.7053389697823704","17.972208787529297","126839","107516","17.972208787529297","-"
"114/03/30","107/1","1259","安心","觀光餐旅","409934","407528","413708","0.590388881254785","-0.9122376168698696","409934","413708","-0.9122376168698696","-"
"114/03/30","107/1","1264","德麥","食品工業","410967","373329","320566","10.081724162869747","28.200432984159267","410967","320566","28.200432984159267","-"
"114/03/30","107/1","1268","漢來美食","觀光餐旅","313446","301995","392838","3.7917846321958972","-20.209857498510836","313446","392838","-20.209857498510836","-"
"114/03/30","107/1","1336","台翰","電子零組件業","219786","205742","147738","6.826024827210778","48.76741258173253","219786","147738","48.76741258173253","-"
"114/03/30","107/1","1565","精華","生技醫療業","573046","550312","454538","4.131111078806205","26.072187583876374","573046","454538","26.072187583876374","-"
"114/03/30","107/1","1569","濱川","電腦及週邊設備業","310890","367017","251351","-15.292752106850637","23.68759225147304","310890","251351","23.68759225147304","-"
"114/03/30","107/1","1570","力肯","電機機械","41680","65501","55984","-36.36738370406559","-25.550157187767933","41680","55984","-25.550157187767933","-"
"114/03/30","107/1","1580","新麥","電機機械","423563","448211","260900","-5.499195691315028","62.34687619777693","423563","260900","62.34687619777693","係因106年1月適逢春節假期營業天數較少，致107年1月營收較去年成長。"
"114/03/30","107/1","1584","精剛","其他","62273","61875","75038","0.6432323232323233","-17.011380900343827","62273","75038","-17.011380900343827","-"
"114/03/30","107/1","1586","和勤","電機機械","206606","231746","185742","-10.848083677819682","11.232785261276394","206606","185742","11.232785261276394","-"
"114/03/30","107/1","1591","駿吉-KY","電機機械","41271","29588","39499","39.48560227119102","4.486189523785412","41271","39499","4.486189523785412","-"
"114/03/30","107/1","1593","祺驊","運動休閒","61429","71922","56889","-14.589416312115903","7.980453163177415","61429","56889","7.980453163177415","-"
"114/03/30","107/1","1595","川寶","電子零組件業","194520","173352","86397","12.210992662328673","125.14670648286399","194520","86397","125.14670648286399","106年8月份起併入子公司寶虹之營收"
"114/03/30","107/1","1599","宏佳騰","電機機械","126681","121963","167300","3.868386313882079","-24.27913927077107","126681","167300","-24.27913927077107","-"
"114/03/30","107/1","1742","台蠟","化學工業","34387","33657","32194","2.168939596517812","6.811828290985898","34387","32194","6.811828290985898","-"
"114/03/30","107/1","1777","生泰","生技醫療業","54390","56502","59549","-3.737920781565254","-8.663453626425296","54390","59549","-8.663453626425296","-"
"114/03/30","107/1","1781","合世","生技醫療業","18894","43765","60091","-56.82851593739289","-68.55768750728062","18894","60091","-68.55768750728062","本月營收較去年同期減少主要係因出貨量減少所致。"
"114/03/30","107/1","1784","訊聯","生技醫療業","66840","62242","59457","7.387294752739308","12.417377264241384","66840","59457","12.417377264241384","-"
"114/03/30","107/1","1785","光洋科","其他電子業","1820552","1794592","1474384","1.4465683564843708","23.47882234207642","1820552","1474384","23.47882234207642","-"
"114/03/30","107/1","1788","杏昌","生技醫療業","260802","256698","247997","1.5987658649463572","5.163368911720706","260802","247997","5.163368911720706","-"
"114/03/30","107/1","1796","金穎生技","食品工業","30350","30209","24202","0.46674832003707506","25.402859267829104","30350","24202","25.402859267829104","-"
"114/03/30","107/1","1799","易威","生技醫療業","45500","21715","59399","109.53258116509325","-23.399383828010574","45500","59399","-23.399383828010574","-"
"114/03/30","107/1","1813","寶利徠","生技醫療業","40365","27116","36418","48.860451394010916","10.838047119556263","40365","36418","10.838047119556263","-"
"114/03/30","107/1","1815","富喬","電子零組件業","404433","372354","413796","8.615188771975056","-2.2627091610358727","404433","413796","-2.2627091610358727","-"
"114/03/30","107/1","2035","唐榮公司","鋼鐵工業","1489867","1290002","1778129","15.4933868319584","-16.21153470867412","1489867","1778129","-16.21153470867412","-"
"114/03/30","107/1","2061","風青","電器電纜","149081","107711","80997","38.408333410700855","84.05743422595899","149081","80997","84.05743422595899","本月因銷售量較去年同期增加68%，計價之國際銅價較去年同期上漲20%，致本月營業收入增加84%。"
"114/03/30","107/1","2063","世鎧","鋼鐵工業","85362","96565","63307","-11.601511934966085","34.83816955470959","85362","63307","34.83816955470959","-"
"114/03/30","107/1","2064","晉椿","鋼鐵工業","276475","261953","139646","5.543742579775762","97.98275639832147","276475","139646","97.98275639832147","鋼價上漲帶動市場需求增加及子公司營收成長"
"114/03/30","107/1","2065","世豐","鋼鐵工業","104439","88089","91126","18.560773762898886","14.609441871694138","104439","91126","14.609441871694138","-"
"114/03/30","107/1","2066","世德","電機機械","109772","121011","115601","-9.287585426118287","-5.042343924360516","109772","115601","-5.042343924360516","-"
"114/03/30","107/1","2067","嘉鋼","電機機械","134425","126010","71845","6.678041425283707","87.1041826153525","134425","71845","87.1041826153525","10701及10601自結數"
