出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/10","111/2","1101","台泥","水泥工業","5456068","7517896","4173471","-27.425598864363113","30.732141184160618","12973964","12257936","5.841342294493951","以上營收不包含停業部門營收:111年2月 0 仟元暨110年2月363,378仟元；111年1-2月 0 仟元暨110年1-2月875,174仟元"
"114/04/10","111/2","1102","亞泥","水泥工業","4100676","7420726","3450204","-44.740231616151846","18.853146074840794","11521402","10886535","5.831671877231829","-"
"114/04/10","111/2","1103","嘉泥","水泥工業","134062","158052","145091","-15.178548832029964","-7.601436339952168","292114","340573","-14.228667569067424","-"
"114/04/10","111/2","1104","環泥","水泥工業","348338","592322","354013","-41.19110889009694","-1.6030484756209518","940660","865479","8.686634799920045","-"
"114/04/10","111/2","1108","幸福","水泥工業","210635","324664","279071","-35.12215706083828","-24.522791691003366","535299","696426","-23.136270041612462","-"
"114/04/10","111/2","1109","信大","水泥工業","181644","566897","190339","-67.95820051967112","-4.5681652210004255","748541","929565","-19.474055068768724","-"
"114/04/10","111/2","1110","東泥","水泥工業","97391","166858","103108","-41.6324059979144","-5.544671606470885","264249","240974","9.658718367956709","-"
"114/04/10","111/2","1201","味全","食品工業","1291903","1668787","1401435","-22.584308243053187","-7.815703189944593","2960690","2862553","3.428303336217705","-"
"114/04/10","111/2","1203","味王","食品工業","453678","564100","442622","-19.57489806771849","2.497842402772569","1017778","987890","3.025438054844163","-"
"114/04/10","111/2","1210","大成","食品工業","7516358","9956918","5817609","-24.511199148170146","29.20012328088739","17473275","14300322","22.18798289996547","-"
"114/04/10","111/2","1213","大飲","食品工業","24520","45833","39520","-46.501429101302556","-37.955465587044536","70353","72070","-2.3824059941723323","-"
"114/04/10","111/2","1215","卜蜂","食品工業","2048952","2672823","1651502","-23.341276246126288","24.065971461130534","4721775","3688962","27.99738788309557","-"
"114/04/10","111/2","1216","統一","食品工業","34113196","48049485","31769464","-29.004034070292324","7.377310489091034","82162681","76964279","6.754304811976476","-"
"114/04/10","111/2","1217","愛之味","食品工業","312887","442813","317669","-29.341053672769316","-1.5053404644456967","755700","728685","3.707363263961794","-"
"114/04/10","111/2","1218","泰山","食品工業","744482","978592","629161","-23.923146725090742","18.329330648276038","1723074","1474917","16.82515016099211","-"
"114/04/10","111/2","1219","福壽","食品工業","1130681","1433167","1134676","-21.106123710635256","-0.35208288533466825","2563848","2460760","4.189274858173897","-"
"114/04/10","111/2","1220","台榮","食品工業","207781","322989","176717","-35.669326199963464","17.578388044161002","530770","439141","20.865507889265636","-"
"114/04/10","111/2","1225","福懋油","食品工業","934637","1291723","893451","-27.64416209976907","4.609765952469694","2226360","1970430","12.988535497327995","-"
