出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","113/2","1101","台泥","水泥工業","4798581","7237930","7306069","-33.702301624912096","-34.32061755781392","12036511","14631290","-17.734451302653422","-"
"114/04/12","113/2","1102","亞泥","水泥工業","3599986","6490566","6241236","-44.535099096134296","-42.31934187394933","10090552","11055730","-8.73011551476022","-"
"114/04/12","113/2","1103","嘉泥","水泥工業","201295","242960","211050","-17.148913401382945","-4.622127457948354","444255","402267","10.437843521839971","-"
"114/04/12","113/2","1104","環泥","水泥工業","477355","680762","591525","-29.879311712463387","-19.30095938464139","1158116","1095903","5.676871036943963","-"
"114/04/12","113/2","1108","幸福","水泥工業","286337","457149","361748","-37.36462291287961","-20.84627973064122","743486","656649","13.224264409144002","-"
"114/04/12","113/2","1109","信大","水泥工業","226768","466562","410951","-51.39595595012024","-44.8187253468175","693330","708961","-2.204775721090441","-"
"114/04/12","113/2","1110","東泥","水泥工業","175185","180539","174115","-2.965564227119902","0.6145363696407546","355724","311988","14.018487890559893","-"
"114/04/12","113/2","1201","味全","食品工業","1730379","1822467","1489920","-5.052930999573655","16.13905444587629","3552846","3075046","15.53797894405482","-"
"114/04/12","113/2","1203","味王","食品工業","472834","560943","515621","-15.707300028701669","-8.298149222006085","1033777","1031240","0.24601450680733875","-"
"114/04/12","113/2","1210","大成","食品工業","7242006","9474385","8240329","-23.562257603000088","-12.115086667049338","16716391","17431377","-4.10171841272207","-"
"114/04/12","113/2","1213","大飲","食品工業","14504","10917","30743","32.8570119996336","-52.82178056793416","25421","62228","-59.148614771485505","營收大幅衰退，係因四月下旬至11月中旬暫時停工無產品銷售所致。"
"114/04/12","113/2","1215","卜蜂","食品工業","2030911","2504897","2263472","-18.92237485213963","-10.274525154276262","4535808","4633055","-2.0989822050461306","-"
"114/04/12","113/2","1216","統一","食品工業","47898965","58667213","40664831","-18.354797252768766","17.789657111817334","106566178","86580348","23.083563951487005","-"
"114/04/12","113/2","1217","愛之味","食品工業","323591","462585","308663","-30.04723456229666","4.836342548345606","786176","756611","3.9075561946627793","-"
"114/04/12","113/2","1218","泰山","食品工業","787943","1102854","834856","-28.554187589653754","-5.619292428873962","1890797","1808523","4.549237139920256","-"
"114/04/12","113/2","1219","福壽","食品工業","1036305","1332025","1293812","-22.200784519810064","-19.902968901200484","2368329","2628470","-9.897050375313395","-"
"114/04/12","113/2","1220","台榮","食品工業","189790","288895","178573","-34.30485124353139","6.281464723110437","478685","364073","31.480499789877303","-"
"114/04/12","113/2","1225","福懋油","食品工業","909256","1283395","1326121","-29.15228748748437","-31.434914310232625","2192651","2462580","-10.961227655548246","-"
"114/04/12","113/2","1227","佳格","食品工業","1318295","3409425","1413138","-61.33380262067651","-6.711517204972196","4727720","3898967","21.255706960330773","-"
"114/04/12","113/2","1229","聯華","食品工業","786464","1061632","812320","-25.91933928140825","-3.182982076029151","1848096","1626096","13.652330489712785","-"
"114/04/12","113/2","1231","聯華食","食品工業","884138","1113178","740027","-20.57532577898593","19.473748930782254","1997316","1772928","12.656351526965562","-"
"114/04/12","113/2","1232","大統益","食品工業","1595396","2119258","2067495","-24.719123391300162","-22.834347846064922","3714653","4117246","-9.77821096917697","-"
"114/04/12","113/2","1233","天仁","食品工業","184141","208014","153523","-11.476631380580153","19.943591513975104","392155","362692","8.123421525702248","-"
"114/04/12","113/2","1234","黑松","食品工業","920491","1068204","795909","-13.82816390876649","15.652794477760649","1988695","1840068","8.077255840545023","-"
"114/04/12","113/2","1235","興泰","食品工業","2152","5435","1836","-60.40478380864766","17.21132897603486","7587","3396","123.40989399293287","累計營收增加子公司泰宇網通1-2月營收476萬"
"114/04/12","113/2","1236","宏亞","食品工業","98637","344600","110189","-71.37637840975043","-10.483805098512555","443237","330974","33.918978530035595","-"
"114/04/12","113/2","1256","鮮活果汁-KY","食品工業","201498","426241","274907","-52.726743790484726","-26.70321235908871","627739","453090","38.54620494824428","-"
"114/04/12","113/2","1301","台塑","塑膠工業","12932676","17516214","17688186","-26.16740124321386","-26.885232889342074","30448890","32096322","-5.1327750263721805","-"
"114/04/12","113/2","1303","南亞","塑膠工業","16711275","20392952","21842845","-18.05367364175623","-23.49313928657187","37104227","42132673","-11.934789895718223","-"
"114/04/12","113/2","1304","台聚","塑膠工業","3572913","4365601","4507156","-18.157591589336725","-20.727993439765562","7938514","8438728","-5.927599514997995","-"
"114/04/12","113/2","1305","華夏","塑膠工業","854801","1068566","1338693","-20.004847618209826","-36.14659970583248","1923367","2616493","-26.490649888992632","-"
"114/04/12","113/2","1307","三芳","塑膠工業","670344","999146","959537","-32.908303691352415","-30.13880652856534","1669490","1749532","-4.575052071068148","-"
"114/04/12","113/2","1308","亞聚","塑膠工業","496084","578883","566122","-14.303235714298053","-12.371538290333179","1074967","1020095","5.3791068478916175","-"
"114/04/12","113/2","1309","台達化","塑膠工業","1084150","1347661","1201305","-19.553211082015434","-9.752311028423257","2431811","2186893","11.199359090728262","-"
"114/04/12","113/2","1310","台苯","塑膠工業","700220","888073","569240","-21.15287819807606","23.009626870915607","1588293","1159000","37.03994823123382","-"
"114/04/12","113/2","1312","國喬","塑膠工業","1082954","1255645","1320956","-13.753170681203684","-18.017405575961654","2338599","2606612","-10.282044278166447","-"
"114/04/12","113/2","1313","聯成","塑膠工業","3405651","7030314","5836564","-51.55762601784216","-41.64972747664551","10469974","9410696","11.256106880936331","-"
"114/04/12","113/2","1314","中石化","塑膠工業","2547610","2914717","1671640","-12.59494489516478","52.401832930535285","5462327","2813221","94.16629550255739","受通膨、戰爭與下游市場需求疲弱等因素影響使去年同期基期低，另去年同期小港與斗六有近半月歲修，故本月營收增幅較高。"
"114/04/12","113/2","1315","達新","塑膠工業","167017","157379","117990","6.1240699203832785","41.5518264259683","324396","359457","-9.753878767140437","-"
"114/04/12","113/2","1316","上曜","建材營造","55282","79217","205683","-30.214474165898732","-73.12271796891332","134499","253128","-46.865222338105625","本月及本年度減少房地收入。"
"114/04/12","113/2","1319","東陽","汽車工業","1604176","2288389","1931211","-29.899330926691224","-16.934193104741016","3892565","3429381","13.506344147821428","-"
"114/04/12","113/2","1321","大洋","塑膠工業","257242","412854","441561","-37.69177481627888","-41.74259049146097","670102","838171","-20.05187485608545","-"
"114/04/12","113/2","1323","永裕","塑膠工業","221573","278381","244560","-20.406565103221844","-9.399329407916257","499954","487565","2.540994534062125","-"
"114/04/12","113/2","1324","地球","塑膠工業","49972","72862","76806","-31.415552688644286","-34.93737468426946","122834","138814","-11.511807166424136","-"
"114/04/12","113/2","1325","恆大","塑膠工業","26501","45458","33295","-41.70223063047209","-20.405466286229164","71959","68380","5.233986545773618","-"
"114/04/12","113/2","1326","台化","塑膠工業","25679379","28185400","28017455","-8.891202537483945","-8.345069172057205","53864779","53594431","0.5044330072279338","-"
"114/04/12","113/2","1337","再生-KY","塑膠工業","88666","88502","51359","0.18530654674470634","72.6396541988746","177168","96813","83.00021691301788","主係去年同期為大陸地區新冠疫情過後初期，訂單尚未回溫，與本期比較基期相對較低所致。"
"114/04/12","113/2","1338","廣華-KY","汽車工業","326033","447685","483300","-27.173570702614562","-32.5402441547693","774428","863659","-10.331739725979814","-"
"114/04/12","113/2","1339","昭輝","汽車工業","124332","211749","172406","-41.28331184562855","-27.884180364952496","336138","311198","8.014190322559914","-"
