出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","112/5","1240","茂生農經","農業科技","232261","216807","292443","7.127998634730428","-20.579053012039953","1200872","1344600","-10.689275621002528","-"
"114/04/12","112/5","1259","安心","觀光餐旅","503449","468795","475404","7.392143687539329","5.899193107336076","2407788","2271563","5.996972128882184","-"
"114/04/12","112/5","1264","德麥","食品工業","469659","456288","382058","2.930386071954555","22.92871762926048","2263595","2046428","10.612002963211996","-"
"114/04/12","112/5","1268","漢來美食","觀光餐旅","381629","365418","143303","4.436289400084287","166.30914914551684","2042776","1383424","47.66087620281273","本月營收較去年同月增加，主要係去年受疫情影響。"
"114/04/12","112/5","1294","漢田生技","食品工業","58400","45435","21712","28.535270166171454","168.97568165070007","183935","87439","110.35807820309016","與去年同期比較增加36,688仟元 , 主係銷售訂單增加所致。"
"114/04/12","112/5","1336","台翰","電子零組件業","199440","176549","203868","12.96580552707747","-2.171993642945435","948449","929749","2.011295521694565","-"
"114/04/12","112/5","1565","精華","生技醫療業","370949","377732","384201","-1.795717598720786","-3.4492362070895184","1880014","2101680","-10.54708614061132","-"
"114/04/12","112/5","1569","濱川","電腦及週邊設備業","341516","286515","428843","19.196551663961746","-20.363396394484695","1501572","2359920","-36.37191091223431","-"
"114/04/12","112/5","1570","力肯","電機機械","24340","45830","70824","-46.890682958760635","-65.63311871681915","206815","272607","-24.134376593411027","客戶調節庫存"
"114/04/12","112/5","1580","新麥","電機機械","372654","400791","371223","-7.020367223814906","0.38548258055131285","1654372","1469422","12.586581662721805","-"
"114/04/12","112/5","1584","精剛","其他","224557","215749","131223","4.082521819336359","71.12625073348423","1066049","596689","78.66074286604915","主要係因鈦、鎳產品銷售增加所致。"
"114/04/12","112/5","1586","和勤","電機機械","175660","209248","176548","-16.051766325126167","-0.5029793597208692","865810","1070316","-19.107067445502075","-"
"114/04/12","112/5","1591","駿吉-KY","電機機械","3895","2207","68649","76.48391481649298","-94.32621014144416","25681","317646","-91.91521379145338","美金持續升息及鐵礦砂價格持續下跌，客戶預期鋼價下調未到底及不想積壓太多庫存，整體需求動能不足，致營收減少."
"114/04/12","112/5","1593","祺驊","運動休閒","97070","81785","28980","18.689246194289908","234.9551414768806","416733","250898","66.09658108075791","111年9月起韻智公司納入合併報表，使合併營收增加。"
"114/04/12","112/5","1595","川寶","電子零組件業","163152","160468","162270","1.672607622703592","0.5435385468663338","642175","854432","-24.841883262799147","-"
"114/04/12","112/5","1599","宏佳騰","電機機械","83438","181294","276384","-53.97641400156652","-69.81084288526108","604243","1429891","-57.74202369271504","配合客戶去化市場庫存及年度機種切換，調節出貨致營收下滑"
"114/04/12","112/5","1742","台蠟","化學工業","70793","21990","35961","221.93269668030922","96.86048775061873","197081","205071","-3.8962115559976787","本月營收較去年同期增加，係因太陽能較去年同期增加"
"114/04/12","112/5","1777","生泰","生技醫療業","99975","70325","87240","42.161393530039106","14.597661623108666","437584","358646","22.010004293927718","-"
"114/04/12","112/5","1781","合世","生技醫療業","25842","58165","41304","-55.57121980572509","-37.43463102847182","214390","232600","-7.828890799656062","-"
"114/04/12","112/5","1784","訊聯","生技醫療業","101590","90090","82030","12.765012765012765","23.844934779958553","449341","393862","14.085898106443373","-"
"114/04/12","112/5","1785","光洋科","其他電子業","2050090","1731835","2613049","18.376750671975103","-21.54414249407493","8622516","11953051","-27.863471844970796","-"
