出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","113/1","1101","台泥","水泥工業","7237930","9514039","7325221","-23.923687931066922","-1.191650053971068","7237930","7325221","-1.191650053971068","-"
"114/04/12","113/1","1102","亞泥","水泥工業","6490566","6313936","4814494","2.7974626286994355","34.81304577386533","6490566","4814494","34.81304577386533","-"
"114/04/12","113/1","1103","嘉泥","水泥工業","242960","283279","191217","-14.232964674402268","27.059832546269423","242960","191217","27.059832546269423","-"
"114/04/12","113/1","1104","環泥","水泥工業","680762","742480","504378","-8.312412455554359","34.97059744873884","680762","504378","34.97059744873884","-"
"114/04/12","113/1","1108","幸福","水泥工業","457149","449490","294901","1.7039311219381965","55.01778562975371","457149","294901","55.01778562975371","去年年假期間在一月，本年度在二月，差異係單純時間性問題。"
"114/04/12","113/1","1109","信大","水泥工業","466562","569161","298010","-18.026358095512517","56.55917586658166","466562","298010","56.55917586658166","信一預拌第二套設備於112年5月開始運行生產.桃園地區建案逐漸增加,亦促進出貨量增加."
"114/04/12","113/1","1110","東泥","水泥工業","180539","211257","137873","-14.540583270613519","30.94587047500236","180539","137873","30.94587047500236","-"
"114/04/12","113/1","1201","味全","食品工業","1822467","1736336","1585126","4.960503036278693","14.973005300525006","1822467","1585126","14.973005300525006","-"
"114/04/12","113/1","1203","味王","食品工業","560943","559442","515619","0.26830305911962277","8.790211377005114","560943","515619","8.790211377005114","-"
"114/04/12","113/1","1210","大成","食品工業","9474385","9270160","9191048","2.203036409296064","3.0827496494415","9474385","9191048","3.0827496494415","-"
"114/04/12","113/1","1213","大飲","食品工業","10917","11777","31485","-7.302369024369534","-65.32634587899","10917","31485","-65.32634587899","營收大幅衰退，係因112年4月下旬至11月中旬暫時停工，無產品銷售所致。"
"114/04/12","113/1","1215","卜蜂","食品工業","2504897","2407927","2369583","4.0271154399614275","5.710456227952345","2504897","2369583","5.710456227952345","-"
"114/04/12","113/1","1216","統一","食品工業","58667213","49174331","45915517","19.304547325717557","27.77208410829829","58667213","45915517","27.77208410829829","-"
"114/04/12","113/1","1217","愛之味","食品工業","462585","311678","447948","48.41759764885555","3.267566771143079","462585","447948","3.267566771143079","-"
"114/04/12","113/1","1218","泰山","食品工業","1102854","753291","973667","46.404775843598294","13.268088576484567","1102854","973667","13.268088576484567","-"
"114/04/12","113/1","1219","福壽","食品工業","1332025","1227767","1334658","8.491676352272052","-0.1972790033102113","1332025","1334658","-0.1972790033102113","-"
"114/04/12","113/1","1220","台榮","食品工業","288895","313541","185500","-7.86053498585512","55.73854447439353","288895","185500","55.73854447439353","112年1月份因工廠歲修,產量減少,訂單後移."
"114/04/12","113/1","1225","福懋油","食品工業","1283395","1180913","1136459","8.678200680321073","12.929282974572773","1283395","1136459","12.929282974572773","-"
"114/04/12","113/1","1227","佳格","食品工業","3409425","2963904","2485829","15.031559726630823","37.15444626319832","3409425","2485829","37.15444626319832","-"
"114/04/12","113/1","1229","聯華","食品工業","1061632","1934630","813776","-45.1248042261311","30.45752148011246","1061632","813776","30.45752148011246","-"
"114/04/12","113/1","1231","聯華食","食品工業","1113178","1161967","1032901","-4.198828366037934","7.771993637337944","1113178","1032901","7.771993637337944","-"
"114/04/12","113/1","1232","大統益","食品工業","2119258","2006424","2049752","5.62363687834675","3.390946807223508","2119258","2049752","3.390946807223508","-"
"114/04/12","113/1","1233","天仁","食品工業","208014","208774","209169","-0.3640300037360974","-0.5521850752262525","208014","209169","-0.5521850752262525","-"
"114/04/12","113/1","1234","黑松","食品工業","1068204","763053","1044159","39.990800114801985","2.3028102041930394","1068204","1044159","2.3028102041930394","-"
"114/04/12","113/1","1235","興泰","食品工業","5435","13556","1560","-59.90705222779581","248.39743589743588","5435","1560","248.39743589743588","增加子公司泰宇網通營收376萬"
"114/04/12","113/1","1236","宏亞","食品工業","344600","218212","220785","57.919821091415685","56.07944380279457","344600","220785","56.07944380279457","本年度業績大幅成長主因：節慶挪移影響，使得今年度大量出貨落點在1月份，去年度則落在111年12月份。"
"114/04/12","113/1","1256","鮮活果汁-KY","食品工業","426241","273921","178183","55.60727362998821","139.21530112300275","426241","178183","139.21530112300275","112年農曆春節在1月，客戶配合物流作業，於12月提前備貨，且相對於113年1月工作天數較少，致113年1月營收增加幅度較大。"
"114/04/12","113/1","1301","台塑","塑膠工業","17516214","15030148","14408136","16.540529075295865","21.571686996846783","17516214","14408136","21.571686996846783","-"
"114/04/12","113/1","1303","南亞","塑膠工業","20392952","20166589","20289828","1.122465479908377","0.5082546781569562","20392952","20289828","0.5082546781569562","-"
"114/04/12","113/1","1304","台聚","塑膠工業","4365601","4372440","3931572","-0.15641152308550832","11.039579079309751","4365601","3931572","11.039579079309751","-"
"114/04/12","113/1","1305","華夏","塑膠工業","1068566","1019053","1277800","4.858726680555378","-16.374550007825952","1068566","1277800","-16.374550007825952","-"
"114/04/12","113/1","1307","三芳","塑膠工業","999146","753575","789995","32.5874664101118","26.474977689732214","999146","789995","26.474977689732214","-"
"114/04/12","113/1","1308","亞聚","塑膠工業","578883","627327","453973","-7.7222883759187795","27.51485220486681","578883","453973","27.51485220486681","-"
"114/04/12","113/1","1309","台達化","塑膠工業","1347661","1376542","985589","-2.098083458405192","36.73661130552391","1347661","985589","36.73661130552391","-"
"114/04/12","113/1","1310","台苯","塑膠工業","888073","836447","589760","6.172058719799342","50.58210119370592","888073","589760","50.58210119370592","去年同期因安排生產線歲修而產銷量減半，且遇農曆春節連假致需求不佳；本期則維持生產線運營，以致較去年同期營收增加逾50%。"
"114/04/12","113/1","1312","國喬","塑膠工業","1255645","1228786","1285657","2.1858159191266826","-2.334370675849002","1255645","1285657","-2.334370675849002","-"
"114/04/12","113/1","1313","聯成","塑膠工業","7030314","6670416","3601598","5.3954356070146146","95.1998529541609","7030314","3601598","95.1998529541609","去年同期係由於農曆春節假期，下游客戶需求少所致"
"114/04/12","113/1","1314","中石化","塑膠工業","2914717","2821743","1141581","3.2949138174525463","155.32283736327076","2914717","1141581","155.32283736327076","受通膨、戰爭與下游市場需求疲弱等因素影響使去年同期基期低，另大陸子公司稼動率較去年同期提升，故本月營收增幅較高。"
"114/04/12","113/1","1315","達新","塑膠工業","157379","153687","241467","2.4022851640021603","-34.82380615156522","157379","241467","-34.82380615156522","-"
"114/04/12","113/1","1316","上曜","建材營造","79217","54149","47445","46.2944837393119","66.96596058594162","79217","47445","66.96596058594162","主因子公司營收上升，致本年度營收較去年同期增加。"
"114/04/12","113/1","1319","東陽","汽車工業","2288389","2135521","1498170","7.1583468390149285","52.74561631857533","2288389","1498170","52.74561631857533","增加52.75%，主因近期北美暴風雪事件推升碰撞件需求增加，及去年1月遇春節連假工作天數較少所致。"
"114/04/12","113/1","1321","大洋","塑膠工業","412854","343982","396457","20.021977894192137","4.13588358888858","412854","396457","4.13588358888858","-"
"114/04/12","113/1","1323","永裕","塑膠工業","278381","252244","243005","10.361792550070566","14.557725149688277","278381","243005","14.557725149688277","-"
"114/04/12","113/1","1324","地球","塑膠工業","72862","66516","62008","9.540561669372783","17.50419300735389","72862","62008","17.50419300735389","-"
"114/04/12","113/1","1325","恆大","塑膠工業","45458","38592","35085","17.79125207296849","29.56534131395183","45458","35085","29.56534131395183","-"
"114/04/12","113/1","1326","台化","塑膠工業","28185400","28694019","25576976","-1.7725610344092961","10.198328371579189","28185400","25576976","10.198328371579189","-"
"114/04/12","113/1","1337","再生-KY","塑膠工業","88502","89272","45454","-0.8625324849896944","94.70673648083778","88502","45454","94.70673648083778","主係去年1月為春節休假期間，營業天數較本期減少使合併營業收入相對本期減少所致。"
"114/04/12","113/1","1338","廣華-KY","汽車工業","447685","547820","383026","-18.278814209046768","16.881099455389453","447685","383026","16.881099455389453","-"
"114/04/12","113/1","1339","昭輝","汽車工業","211749","153570","138659","37.88435241258058","52.71204898347745","211749","138659","52.71204898347745","本月增減百分比達50%以上係因兩年度農曆春節月份差異所致"
