出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","112/2","1101","台泥","水泥工業","7306069","7325221","5456068","-0.26145286265083334","33.90722036455557","14631290","12973964","12.774245404103171","-"
"114/04/12","112/2","1102","亞泥","水泥工業","6241236","4814494","4100676","29.634308402918354","52.20017382499861","11055730","11521402","-4.041799774020558","112年2月營收較去年同期增加主係去年農曆春節假期主要在2月份"
"114/04/12","112/2","1103","嘉泥","水泥工業","211050","191217","134062","10.371985754404681","57.42716056749862","402267","292114","37.70890816598999","旅宿營運收入增加。"
"114/04/12","112/2","1104","環泥","水泥工業","591525","504378","348338","17.278112843938473","69.81351446009336","1095903","940660","16.503625114281462","1月份適逢過年"
"114/04/12","112/2","1108","幸福","水泥工業","361748","294901","210635","22.66760709526248","71.74163837918674","656649","535299","22.66957345334103","本月較去年同期營收增加逾50%，主係去年2月適逢年假，營業日數較短所致。"
"114/04/12","112/2","1109","信大","水泥工業","410951","298010","181644","37.898392671386866","126.23978771663253","708961","748541","-5.287619515831464","國內水泥售價及銷售量有逐漸提高"
"114/04/12","112/2","1110","東泥","水泥工業","174115","137873","97391","26.28651004910316","78.7793533283363","311988","264249","18.06591510280077","主要本期東南水泥(股)公司銷貨收入增加，係因去年同期遇春節年假，銷貨天數較少及售價調高所致"
"114/04/12","112/2","1201","味全","食品工業","1489920","1585126","1291903","-6.006210231868003","15.327543940992474","3075046","2960690","3.8624780034383877","-"
"114/04/12","112/2","1203","味王","食品工業","515621","515619","453678","0.0003878833014299318","13.653516370641732","1031240","1017778","1.3226853007237334","-"
"114/04/12","112/2","1210","大成","食品工業","8240329","9191048","7516358","-10.343967303837386","9.631938766088576","17431377","17473275","-0.23978332625108917","-"
"114/04/12","112/2","1213","大飲","食品工業","30743","31485","24520","-2.3566777830713037","25.379282218597062","62228","70353","-11.548903387204525","-"
"114/04/12","112/2","1215","卜蜂","食品工業","2263472","2369583","2048952","-4.478045293201378","10.4697425805973","4633055","4721775","-1.878954418624352","-"
"114/04/12","112/2","1216","統一","食品工業","40664831","45915517","34113196","-11.435537140962607","19.20557370232915","86580348","82162681","5.376731803578805","-"
"114/04/12","112/2","1217","愛之味","食品工業","308663","447948","312887","-31.094010911980856","-1.350008149907155","756611","755700","0.12055048299589784","-"
"114/04/12","112/2","1218","泰山","食品工業","834856","973667","744482","-14.25651685843312","12.139178650390473","1808523","1723074","4.959102162762598","-"
"114/04/12","112/2","1219","福壽","食品工業","1293812","1334658","1130681","-3.060409483178462","14.427676771786206","2628470","2563848","2.5205082360576756","-"
"114/04/12","112/2","1220","台榮","食品工業","178573","185500","207781","-3.734231805929919","-14.057108205273822","364073","530770","-31.40663564255704","-"
"114/04/12","112/2","1225","福懋油","食品工業","1326121","1136459","934637","16.688855471248853","41.88620822843521","2462580","2226360","10.61014391203579","-"
"114/04/12","112/2","1227","佳格","食品工業","1413138","2485829","1311370","-43.1522441809151","7.760433744862243","3898967","4481180","-12.992403786502662","-"
"114/04/12","112/2","1229","聯華","食品工業","812320","813776","643594","-0.17891901456911977","26.21621705609437","1626096","1517344","7.167260687095346","-"
"114/04/12","112/2","1231","聯華食","食品工業","740027","1032901","689899","-28.354508321707502","7.265991108843468","1772928","1714007","3.437617232601734","-"
"114/04/12","112/2","1232","大統益","食品工業","2067495","2049752","1467011","0.8656169136558959","40.932481078873984","4117246","3530327","16.62506051139172","-"
"114/04/12","112/2","1233","天仁","食品工業","153523","209169","131798","-26.60336856800004","16.483558172354662","362692","319921","13.369238030638813","-"
"114/04/12","112/2","1234","黑松","食品工業","795909","1044159","465642","-23.775114709541363","70.92723594521112","1840068","1405871","30.884554841802697","主係去年基期低，疫情解封後，餐飲活動增加，加上節慶贈禮買氣，酒類代理事業，除既有產品成長，另主題新酒上市挹注業績。"
