出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/10","110/3","1101","台泥","水泥工業","9779716","4536849","8672879","115.56185802084222","12.762048219512806","22037652","19800812","11.296708438017593","以上營收不包含停業部門營收:110年3月1,367,351仟元暨109年3月800,488仟元；110年1~3月2,242,525仟元暨109年1~3月2,175,388仟元"
"114/04/10","110/3","1102","亞泥","水泥工業","7006606","3450204","5077457","103.078020893837","37.99439365020718","17893141","13138881","36.18466443222981","-"
"114/04/10","110/3","1103","嘉泥","水泥工業","203954","145091","179493","40.56971142248658","13.627829497529152","544527","495334","9.931278692760845","-"
"114/04/10","110/3","1104","環泥","水泥工業","575019","354013","479717","62.42878086397957","19.866296170450493","1440498","1253758","14.894421411468562","-"
"114/04/10","110/3","1108","幸福","水泥工業","349527","279071","418037","25.246621827420263","-16.388501496279037","1045953","1104720","-5.31962850315012","-"
"114/04/10","110/3","1109","信大","水泥工業","882786","190339","488590","363.79669957286734","80.68032501688532","1812351","1165081","55.55579397483952","去年同期受新冠疫情影響,本月已恢復正常穩健出貨."
"114/04/10","110/3","1110","東泥","水泥工業","146368","103108","146412","41.9560072933235","-0.03005218151517635","387342","387944","-0.15517703586084589","-"
"114/04/10","110/3","1201","味全","食品工業","1507135","1401435","1423557","7.542269174096551","5.871068035912858","4369688","3974342","9.947457969143068","-"
"114/04/10","110/3","1203","味王","食品工業","500102","442622","564047","12.986250118611366","-11.336821222344946","1487992","1583090","-6.007112672052758","-"
"114/04/10","110/3","1210","大成","食品工業","8072006","5817609","6233854","38.751263620501135","29.48660651981904","22372328","18256726","22.542935682991573","-"
"114/04/10","110/3","1213","大飲","食品工業","30196","39520","24268","-23.59311740890688","24.42722927311686","102266","80066","27.727125121774534","-"
"114/04/10","110/3","1215","卜蜂","食品工業","2030023","1651502","1911231","22.919802700814166","6.215470552748465","5718985","5241193","9.116092462155086","-"
"114/04/10","110/3","1216","統一","食品工業","38463882","31769464","35948254","21.071863220607057","6.997914279786718","115428161","108264865","6.616454932077918","-"
"114/04/10","110/3","1217","愛之味","食品工業","367154","317669","444287","15.577535107297217","-17.36107516087574","1095839","1152481","-4.914788183058983","-"
"114/04/10","110/3","1218","泰山","食品工業","799575","629161","661552","27.08591282676453","20.86351488620698","2274492","1904167","19.448136639275862","-"
"114/04/10","110/3","1219","福壽","食品工業","1257299","1134676","1060891","10.806873503978228","18.51349478881431","3718059","2989739","24.36065489328667","-"
"114/04/10","110/3","1220","台榮","食品工業","269619","176717","222238","52.571059943299176","21.3199362845238","708760","601910","17.75182336229669","-"
"114/04/10","110/3","1225","福懋油","食品工業","1125109","893451","886030","25.928450469024042","26.983172127354603","3095539","2521292","22.77590219617561","-"
"114/04/10","110/3","1227","佳格","食品工業","1938626","1740003","2246948","11.41509526133001","-13.721812876844503","8264616","6671433","23.880671513901138","-"
"114/04/10","110/3","1229","聯華","食品工業","864164","599791","786115","44.07752033625046","9.928445583661423","2225293","2047029","8.708425723328785","-"
"114/04/10","110/3","1231","聯華食","食品工業","705431","718678","700011","-1.8432455146811229","0.7742735471299736","2373553","2098046","13.131599593145241","-"
"114/04/10","110/3","1232","大統益","食品工業","1805442","1377370","1364616","31.07894029926599","32.3040327828488","4842731","4073682","18.878474068422623","-"
"114/04/10","110/3","1233","天仁","食品工業","148313","163783","117999","-9.445424738831258","25.690048220747634","482671","489451","-1.3852254873317247","-"
"114/04/10","110/3","1234","黑松","食品工業","733787","646038","593417","13.582637553828103","23.65452961408251","2214899","1949283","13.62634363506992","-"
"114/04/10","110/3","1235","興泰","食品工業","1009","979","1562","3.0643513789581207","-35.403329065300895","3821","4197","-8.958780081010245","-"
"114/04/10","110/3","1236","宏亞","食品工業","115293","95806","142868","20.34006220904745","-19.301033121482767","540612","437389","23.59981618193416","-"
"114/04/10","110/3","1256","鮮活果汁-KY","食品工業","350208","173645","146814","101.68043997811627","138.53855899301158","993999","365990","171.59184677176972","去年同期受疫情影響，出貨較少"
"114/04/10","110/3","1301","台塑","塑膠工業","25018934","16367396","15400468","52.85836549686951","62.45567342498942","60601937","42019180","44.2244636853932","去年3月受疫情影響，需求急凍，產品價格崩跌，今年疫情趨緩，需求及產品價格回升，因此今年3月合併營收較去年同期增加62.46%。"
"114/04/10","110/3","1303","南亞","塑膠工業","34372304","25991621","23244809","32.24378733438749","47.8708816235057","89710690","65557509","36.842737572594466","-"
"114/04/10","110/3","1304","台聚","塑膠工業","6209704","4669544","4154619","32.98309213918961","49.46506526831943","16196176","11356370","42.61754416243923","-"
"114/04/10","110/3","1305","華夏","塑膠工業","1823567","1551446","1279672","17.53983058385532","42.502688188848396","4978684","3591215","38.635085897112816","-"
"114/04/10","110/3","1307","三芳","塑膠工業","932378","706825","1074419","31.910727549251938","-13.220261369167895","2589090","2657270","-2.5657912067648376","-"
"114/04/10","110/3","1308","亞聚","塑膠工業","679625","519823","499915","30.741617819911777","35.94811117890041","1852692","1314054","40.99055289965253","-"
"114/04/10","110/3","1309","台達化","塑膠工業","1845569","1233649","1033774","49.60243959181258","78.52731835004556","4535681","2958353","53.317775126903385","持續強化銷售量，銷售量較去年同期增加，且售價優於去年，故營業收入較去年同期增加。"
"114/04/10","110/3","1310","台苯","塑膠工業","677091","730574","419530","-7.320682093805693","61.39274902867495","2137707","1698252","25.876901661237554","去年因疫情衝擊價格及銷售量銳減，造成基期較低，今年3月的SM價格逐漸走穩較去年同期上升約76%強，造成同期營業額增加61.39%。"
"114/04/10","110/3","1312","國喬","塑膠工業","1835254","1660203","1107724","10.543951552912505","65.6779125486132","5235131","3608357","45.083510306768424","係因主要產品之數量及價格均較去年同期大幅成長"
"114/04/10","110/3","1313","聯成","塑膠工業","7215445","3932791","3767808","83.4688138779813","91.50245978563663","17119947","8888435","92.60923885925925","去年同期因新冠肺炎疫情影響石油價格重挫、大陸地區下游客戶開工不足及高庫存、交通管制等影響，營收下滑。"
"114/04/10","110/3","1314","中石化","塑膠工業","2915031","1979742","1568761","47.24297408450192","85.8174062205779","7436525","5301075","40.2833387567616","去年受疫情影響，故去年同期營收較正常低；近期因原物料價格上漲及需求回穩，產品銷量及售價皆上漲，故本月營收較去年同期增加"
"114/04/10","110/3","1315","達新","塑膠工業","183809","170163","192450","8.01936966320528","-4.489997401922578","539319","518209","4.073645961378517","-"
"114/04/10","110/3","1316","上曜","建材營造","65446","44527","106731","46.98048375143171","-38.681357806073215","217954","175799","23.979089755914426","-"
"114/04/10","110/3","1319","東陽","汽車工業","1689085","1342805","1611658","25.787809845807843","4.804183021459888","4518338","4795964","-5.788742367540707","-"
"114/04/10","110/3","1321","大洋","塑膠工業","633433","437107","394797","44.91486066340736","60.445241478532004","1534831","1096066","40.03089230028119","因售價調漲客戶提早下單"
"114/04/10","110/3","1323","永裕","塑膠工業","306780","244003","309627","25.72796236111851","-0.9194934550281467","830227","766261","8.347808383827443","-"
"114/04/10","110/3","1324","地球","塑膠工業","111375","58498","105320","90.3911244828883","5.749145461450817","251888","282887","-10.958085737414587","-"
"114/04/10","110/3","1325","恆大","塑膠工業","139477","112368","262200","24.125195785276947","-46.80511060259344","470661","428099","9.94209283366698","-"
"114/04/10","110/3","1326","台化","塑膠工業","32179323","25225711","20766240","27.565573870246908","54.95979532163743","84154251","64444053","30.58497577736149","比較去年同時疫情影響較緩和，下游需求消費動能提升，致行情上漲，客戶採購動能穩定，開動率提高產銷量增加。"
"114/04/10","110/3","1337","再生-KY","塑膠工業","102248","54837","91595","86.45804839797947","11.630547518969376","264639","179041","47.8091610301551","-"
"114/04/10","110/3","1338","廣華-KY","汽車工業","705190","418733","376790","68.41041904984799","87.15730247618036","1772655","1062734","66.80138209561376","主要去年同期受疫情影響復工延緩。"
"114/04/10","110/3","1339","昭輝","汽車工業","170497","144785","175255","17.758745726421935","-2.7149011440472455","512511","497444","3.028883653235339","-"
"114/04/10","110/3","1340","勝悅-KY","塑膠工業","46278","15929","35008","190.5267122857681","32.19264168190128","119459","94371","26.584438015915907","-"
"114/04/10","110/3","1341","富林-KY","塑膠工業","342386","186140","243180","83.94004512732351","40.795295665761984","757523","711818","6.420882866125892","-"
"114/04/10","110/3","1342","八貫","其他","177880","102956","130000","72.77283499747465","36.83076923076923","441581","384877","14.733018600747771","-"
"114/04/10","110/3","1402","遠東新","紡織纖維","19757228","17332331","18696616","13.990599417931726","5.672748480259743","56244212","52235614","7.674070797751128","-"
"114/04/10","110/3","1409","新纖","紡織纖維","4214077","2695907","2639257","56.31388619859661","59.66906595303148","10055281","7610727","32.119848734555845","去年因為疫情影響導致營收下降，今年市況回升營收回升"
"114/04/10","110/3","1410","南染","紡織纖維","43164","29102","38973","48.3197031131881","10.753598645215918","108330","97263","11.378427562382406","-"
"114/04/10","110/3","1413","宏洲","紡織纖維","242906","174641","142094","39.08875922606948","70.9474010162287","620108","458225","35.32827759288559","因去年疫情關係基期低"
"114/04/10","110/3","1414","東和","紡織纖維","71482","62318","67930","14.705221605314676","5.228912115412925","202939","210102","-3.4092964369687104","-"
"114/04/10","110/3","1416","廣豐","其他","27297","17751","15056","53.777251985803616","81.30313496280553","65147","49957","30.406149288388015","來自轉投資公司營業收入增加"
"114/04/10","110/3","1417","嘉裕","紡織纖維","97834","93957","55200","4.1263556733399325","77.23550724637681","318747","282224","12.941138953455411","因去年同期新冠肺炎疫情影響大額需求減少"
"114/04/10","110/3","1418","東華","紡織纖維","3669","2740","12667","33.90510948905109","-71.03497276387463","12880","34054","-62.177717742409115","因客戶受新冠狀肺炎疫情之影響調降開工率，造成亞克力纖維市場需求停滯。"
"114/04/10","110/3","1419","新紡","紡織纖維","213510","143826","222376","48.45021067122774","-3.986941036802533","549888","566280","-2.8946810764992583","-"
"114/04/10","110/3","1423","利華","紡織纖維","22269","14184","19015","57.000846023688666","17.11280567972653","53920","57328","-5.944739045492604","-"
"114/04/10","110/3","1432","大魯閣","運動休閒","73031","84692","148984","-13.76871487271525","-50.980642216613866","233126","324740","-28.21149227073967","109/3出售漢中段土地營收增加"
"114/04/10","110/3","1434","福懋","紡織纖維","3284511","2283006","3068838","43.86782163515996","7.02783920167829","8159917","8571381","-4.800439975775199","-"
"114/04/10","110/3","1435","中福","其他","1094","1152","1299","-5.034722222222222","-15.781370284834487","3472","3737","-7.091249665507092","-"
"114/04/10","110/3","1436","華友聯","建材營造","414725","3934","69295","10442.069140823589","498.4919546864853","419334","390905","7.272610992440619","本月營收增加係當月交屋數增加"
"114/04/10","110/3","1437","勤益控","其他","46409","41961","41894","10.600319344152904","10.777199598987922","178649","176292","1.3369863635332289","-"
"114/04/10","110/3","1438","三地開發","建材營造","369","38","84580","871.0526315789474","-99.56372664932609","407","84582","-99.5188101487314","109年累計銷售房地及商品84,582仟元,110年累計銷售土地及商品407仟元,故營收變化大。"
"114/04/10","110/3","1439","雋揚","建材營造","11128","5257","27092","111.6796652082937","-58.92514395393474","22525","49728","-54.70358751608752","羊毛市場價格並未大幅波動，但受到主要客戶疫情逐步緩和，營收較上月好轉。但本期營收較去年同期因受疫情影響較大而減少。"
"114/04/10","110/3","1440","南紡","紡織纖維","2176174","1435743","1704740","51.5712770321708","27.654305055316353","5333105","5037884","5.860019801964476","-"
"114/04/10","110/3","1441","大東","紡織纖維","142941","76911","172867","85.85247883917775","-17.31157479449519","372024","479145","-22.356697868077514","-"
"114/04/10","110/3","1442","名軒","建材營造","130171","98925","36664","31.585544604498356","255.03763910102552","366075","101964","259.02377309638695","本月認收10戶，去年同期認收3戶；本年累計認收28戶，去年累計認收9戶，故兩期差異大。"
"114/04/10","110/3","1443","立益物流","其他","60327","41826","55681","44.23325204418305","8.343959339810707","158761","145627","9.01893192883188","-"
"114/04/10","110/3","1444","力麗","紡織纖維","817402","634910","888025","28.7429714447717","-7.952816643675572","2202305","2443699","-9.878221499456357","-"
"114/04/10","110/3","1445","大宇","紡織纖維","100235","90150","101647","11.186910704381587","-1.3891211742599388","268568","317536","-15.421243575531593","-"
"114/04/10","110/3","1446","宏和","紡織纖維","23483","29999","70954","-21.72072402413414","-66.90390957521775","83192","126521","-34.24648872519187","因營建收入減少產生差異"
"114/04/10","110/3","1447","力鵬","紡織纖維","2298590","1875926","967469","22.530952713486567","137.58797439504522","5878347","2890587","103.36170473332925","因新增子公司貿易營收"
"114/04/10","110/3","1449","佳和","紡織纖維","248198","201706","158417","23.049388714267298","56.67384182253167","589453","420342","40.23176365911567","營收狀況好轉"
"114/04/10","110/3","1451","年興","紡織纖維","723142","472016","615361","53.20285753025321","17.51508464137311","1737738","1873660","-7.254357781027507","-"
"114/04/10","110/3","1452","宏益","紡織纖維","201142","141746","112721","41.90312248670156","78.44234880811916","513362","373345","37.50338159075386","去年同期受新冠肺炎疫情影響，營收大幅減少。"
"114/04/10","110/3","1453","大將","建材營造","38","38","56","0.0","-32.142857142857146","16058","20493","-21.64153613428976","本年營收較去年減少,係因去年出售待售房地金額較大所致"
"114/04/10","110/3","1454","台富","紡織纖維","127728","118548","134983","7.74369875493471","-5.374750894557092","367005","392304","-6.448825400709654","-"
"114/04/10","110/3","1455","集盛","紡織纖維","825740","708790","746898","16.499950620070823","10.555925976505494","2363278","2144335","10.210298297607416","-"
"114/04/10","110/3","1456","怡華","建材營造","43972","433701","23049","-89.86121775140016","90.77617250206083","543794","110223","393.3580105785544","本月認列建設收入較去年本月增加所致"
"114/04/10","110/3","1457","宜進","紡織纖維","362143","257456","299830","40.66209371698465","20.782776906913917","936626","890789","5.145663002125082","-"
"114/04/10","110/3","1459","聯發","紡織纖維","256290","184018","201379","39.27441880685585","27.267490651954773","674591","561247","20.19502999570599","-"
"114/04/10","110/3","1460","宏遠","紡織纖維","733251","617249","651733","18.793388081633182","12.507882829318142","2142155","1870937","14.496372673157888","-"
"114/04/10","110/3","1463","強盛新","紡織纖維","40940","29312","45905","39.66975982532751","-10.815815270667683","106948","204077","-47.59429039039186","-"
"114/04/10","110/3","1464","得力","紡織纖維","918042","642542","980301","42.87657460523981","-6.3510085167718895","2428879","2539429","-4.353340849458678","-"
"114/04/10","110/3","1465","偉全","紡織纖維","28521","17796","53883","60.26635198921106","-47.06864873893436","73380","128096","-42.71483887084686","-"
