出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/10","111/9","1240","茂生農經","農業科技","281078","281860","237157","-0.27744270205066346","18.519799120413904","2462143","2147144","14.670604300410218","-"
"114/04/10","111/9","1259","安心","觀光餐旅","489931","524381","440163","-6.569650692912215","11.306720464918678","4269190","3700802","15.358508777286653","-"
"114/04/10","111/9","1264","德麥","食品工業","454924","456315","436570","-0.30483328402528953","4.20413679364134","3766152","3510710","7.276078058284506","-"
"114/04/10","111/9","1268","漢來美食","觀光餐旅","388161","346625","224363","11.982978723404255","73.00579863881299","2613834","1953086","33.8309731368716","因疫情常態化發展，並受惠活動及展店效益，故本月營收較去年同期增加。"
"114/04/10","111/9","1294","漢田生技","食品工業","35342","32563","18111","8.53422596198139","95.14107448511955","204857","183871","11.41343659413393","與去年同期比較增加17,231仟元 , 主係銷售訂單增加所致。"
"114/04/10","111/9","1336","台翰","電子零組件業","258105","255096","178411","1.179555931884467","44.668770423348334","1911873","1503951","27.123357077457975","-"
"114/04/10","111/9","1565","精華","生技醫療業","429047","426121","450480","0.6866594230277315","-4.757813887408986","3857670","4074143","-5.313338289794934","-"
"114/04/10","111/9","1569","濱川","電腦及週邊設備業","363730","321300","444426","13.2057267351385","-18.157353530171502","3963284","3322818","19.274784234345667","-"
"114/04/10","111/9","1570","力肯","電機機械","38607","35742","63567","8.01577975491019","-39.265656708669596","471797","501527","-5.927896204989961","-"
"114/04/10","111/9","1580","新麥","電機機械","334670","363931","462541","-8.040260379027893","-27.645333062366362","2904561","3103253","-6.402700649930895","-"
"114/04/10","111/9","1584","精剛","其他","133405","129328","100143","3.1524495855499195","33.214503260337715","1183267","716922","65.04822002951506","主要係因鎳基產品銷售增加所致。"
"114/04/10","111/9","1586","和勤","電機機械","189692","177083","247297","7.120389873675056","-23.293853140151317","1949447","1947064","0.12238940271095351","合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字"
"114/04/10","111/9","1591","駿吉-KY","電機機械","69152","45885","41503","50.70720278958265","66.6192805339373","563084","468163","20.275203294579025","去年因塞港問題營業額較低"
"114/04/10","111/9","1593","祺驊","運動休閒","94045","69599","87892","35.124067874538426","7.000637145587767","521313","922059","-43.4620778063009","-"
"114/04/10","111/9","1595","川寶","電子零組件業","138072","119938","223398","15.119478397171871","-38.19461230628743","1418639","1750739","-18.969132463491132","-"
"114/04/10","111/9","1599","宏佳騰","電機機械","308276","330066","435651","-6.601709961038096","-29.23785323573227","2644586","2620249","0.9288048578589286","-"
"114/04/10","111/9","1742","台蠟","化學工業","81570","35053","84081","132.70476136136708","-2.986405965675955","425212","409404","3.8612226553721998","-"
"114/04/10","111/9","1777","生泰","生技醫療業","125056","94700","71742","32.054910242872225","74.31351230799253","738245","611094","20.807109871803682","本公司於111/7/1發行新股取得母公司合成部門，屬集團內組織重組，依解釋函令視為自始合併，故追溯調整納入該部門對外營業收入。"
"114/04/10","111/9","1781","合世","生技醫療業","54443","86009","38130","-36.700810380309036","42.78258589037503","568872","582260","-2.2993164565657955","-"
