出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/21","110/10","1240","茂生農經","農業科技","293671","237157","204196","23.829783645433196","43.81819428392329","2440815","1852185","31.780302723540036","-"
"114/02/21","110/10","1259","安心","觀光餐旅","462531","440163","451296","5.08175380484048","2.489496915549883","4163333","4469055","-6.840864567565179","-"
"114/02/21","110/10","1264","德麥","食品工業","376190","436570","343932","-13.830542639210206","9.37917960527081","3886900","3475829","11.826559937212101","-"
"114/02/21","110/10","1268","漢來美食","觀光餐旅","284966","224363","331897","27.011138200148867","-14.140230252156542","2238052","2792044","-19.841807650595765","-"
"114/02/21","110/10","1294","漢田生技","食品工業","19298","18111","20513","6.554027938821711","-5.923073173109735","203169","213380","-4.78535945261974","-"
"114/02/21","110/10","1336","台翰","電子零組件業","207467","178411","193647","16.28599133461502","7.136697186117007","1704833","1551487","9.88380824331754","-"
"114/02/21","110/10","1565","精華","生技醫療業","417506","450480","415748","-7.31974782454271","0.42285230476153823","4491649","4034937","11.318937569533304","-"
"114/02/21","110/10","1569","濱川","電腦及週邊設備業","511846","444426","432023","15.170129560376756","18.47656259041764","3834663","4116259","-6.841066123390195","-"
"114/02/21","110/10","1570","力肯","電機機械","60964","63567","45792","-4.094892003712618","33.1324248777079","562491","456301","23.27191919369013","-"
"114/02/21","110/10","1580","新麥","電機機械","341612","462541","278777","-26.14449313682463","22.53952083565","3445173","2558307","34.666128810967564","-"
"114/02/21","110/10","1584","精剛","其他","133784","100143","52275","33.59296206424813","155.92348158775707","850706","653330","30.21076638146113","110年10月營收增加，主要係因鎳基產品銷售增加所致。"
"114/02/21","110/10","1586","和勤","電機機械","209880","247297","209756","-15.130389774239072","0.05911630656572398","2156944","1815894","18.781382613742874","合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字"
"114/02/21","110/10","1591","駿吉-KY","電機機械","22900","41503","53971","-44.82326578801533","-57.569806006929646","491063","496190","-1.033273544408392","因疫情影響缺櫃所致"
"114/02/21","110/10","1593","祺驊","運動休閒","87714","87892","86730","-0.2025212761115915","1.1345555171221031","1009773","674262","49.75973731279532","-"
"114/02/21","110/10","1595","川寶","電子零組件業","253639","223398","140888","13.536826650193824","80.02881721651241","2004378","1363677","46.98333989647109","客戶訂單需求增加"
"114/02/21","110/10","1599","宏佳騰","電機機械","284481","435651","289654","-34.699794101241594","-1.7859238954062433","2904730","2552248","13.810648494973842","-"
"114/02/21","110/10","1742","台蠟","化學工業","21029","84081","9566","-74.98959336829961","119.8306502195275","430433","289790","48.532730598019256","本月營收較去年同期增加係為水產較去年同期增加"
"114/02/21","110/10","1777","生泰","生技醫療業","31319","71742","73736","-56.34495832287921","-57.52549636541174","642413","834538","-23.021719801854438","客戶需求調整延期出貨所致。"
"114/02/21","110/10","1781","合世","生技醫療業","75257","38130","82548","97.36952530815631","-8.832436885206183","657517","631350","4.144610754731923","-"
"114/02/21","110/10","1784","訊聯","生技醫療業","67499","68159","65726","-0.9683240657873502","2.697562608404589","769793","654223","17.665230357232932","-"
"114/02/21","110/10","1785","光洋科","其他電子業","2607310","2703221","2180871","-3.5480265949398886","19.553609544076657","25897523","21535906","20.252767633736887","-"
"114/02/21","110/10","1788","杏昌","生技醫療業","287740","321658","270586","-10.544740065535445","6.339574109525253","3069453","2843051","7.963346419040671","-"
"114/02/21","110/10","1796","金穎生技","食品工業","43131","46930","24173","-8.09503515874707","78.42634344102925","411858","288737","42.64122713749883","本期營收較去年同期增加，主係受惠國內訂單需求持續成長，且去年基期較低之影響所致。"
