出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/23","110/9","1240","茂生農經","農業科技","237157","248636","195978","-4.616789201885487","21.012052373225565","2147144","1647990","30.28865466416665","-"
"114/02/23","110/9","1259","安心","觀光餐旅","440163","411406","466917","6.9899320865519705","-5.729926303818452","3700802","4017759","-7.888900255092453","-"
"114/02/23","110/9","1264","德麥","食品工業","436570","402407","455291","8.489663450188491","-4.111875701474442","3510710","3131897","12.09532114242582","-"
"114/02/23","110/9","1268","漢來美食","觀光餐旅","224363","136176","336874","64.75957584302667","-33.3985407006774","1953086","2460147","-20.611004139183553","-"
"114/02/23","110/9","1294","漢田生技","食品工業","18111","21216","27528","-14.635180995475114","-34.20880557977332","183871","192868","-4.664848497417923","-"
"114/02/23","110/9","1336","台翰","電子零組件業","178411","193765","198980","-7.924031687869326","-10.337219821087546","1503951","1357840","10.760546161550698","-"
"114/02/23","110/9","1565","精華","生技醫療業","450480","503940","358904","-10.608405762590785","25.515458172658985","4074143","3619189","12.570606287762258","-"
"114/02/23","110/9","1569","濱川","電腦及週邊設備業","444426","375178","412932","18.457372233979605","7.626921623899334","3322818","3684236","-9.809849314756166","-"
"114/02/23","110/9","1570","力肯","電機機械","63567","63709","45763","-0.22288844590246276","38.90479208093875","501527","410509","22.171986485070974","-"
"114/02/23","110/9","1580","新麥","電機機械","462541","395621","339402","16.91517892124028","36.28116510804297","3103253","2278268","36.211060331795906","-"
"114/02/23","110/9","1584","精剛","其他","100143","112323","60803","-10.843727464544216","64.70075489696232","716922","601055","19.277270798845365","110年9月營收增加，主要係因鎳基產品銷售增加所致。"
"114/02/23","110/9","1586","和勤","電機機械","247297","213477","227131","15.842456095972869","8.87857668041791","1947064","1606138","21.22644505017626","合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字"
"114/02/23","110/9","1591","駿吉-KY","電機機械","41503","42536","50168","-2.428531126575136","-17.271966193589538","468163","442219","5.866776416210068","-"
"114/02/23","110/9","1593","祺驊","運動休閒","87892","106696","87587","-17.623903426557696","0.3482251932364392","922059","587532","56.9376646718817","因運動風氣興盛，客戶訂單暢旺。"
"114/02/23","110/9","1595","川寶","電子零組件業","223398","243710","96127","-8.334495917278733","132.39880574656445","1750739","1222789","43.175887254464996","客戶訂單需求增加"
"114/02/23","110/9","1599","宏佳騰","電機機械","435651","349757","537982","24.55819325989187","-19.021268369573704","2620249","2262594","15.80729905586243","-"
"114/02/23","110/9","1742","台蠟","化學工業","84081","31366","36816","168.06414589045463","128.38168187744458","409404","280224","46.098835217540255","本月營收較去年同期增加，系太陽能產業增加"
"114/02/23","110/9","1777","生泰","生技醫療業","71742","43025","70480","66.74491574665892","1.7905788876276958","611094","760801","-19.677550371253457","-"
"114/02/23","110/9","1781","合世","生技醫療業","38130","54051","79646","-29.455514236554365","-52.12565602792356","582260","548802","6.0965521262677616","本月較去年同期減少係因船期致出貨量減少"
"114/02/23","110/9","1784","訊聯","生技醫療業","68159","74333","70609","-8.305866842452208","-3.4698126301179735","702294","588497","19.336887018965264","-"
"114/02/23","110/9","1785","光洋科","其他電子業","2703221","2749347","2752208","-1.6777074701738268","-1.779916343532175","23290213","19355035","20.331546804229493","-"
"114/02/23","110/9","1788","杏昌","生技醫療業","321658","303266","313276","6.064642920736252","2.6755959601118504","2781713","2572465","8.134143710410054","-"
"114/02/23","110/9","1796","金穎生技","食品工業","46930","44297","32164","5.943969117547463","45.908469095883596","368727","264564","39.37156982809452","-"
"114/02/23","110/9","1799","易威","生技醫療業","8467","17148","2026","-50.62397947282482","317.91707798617966","160178","180747","-11.379995241968055","學名藥產品較去年同期多，故出貨較去年佳"
"114/02/23","110/9","1813","寶利徠","生技醫療業","32414","31996","50687","1.3064133016627077","-36.050663878311994","345915","311777","10.949492746418112","-"
"114/02/23","110/9","1815","富喬","電子零組件業","502080","459557","258326","9.253041516068736","94.35906567670308","3994030","2414200","65.43906884268081","產業需求回升，價量較去年同期大幅成長，致本月營收較去年同期增加94.36%。"
"114/02/23","110/9","2035","唐榮公司","鋼鐵工業","1726136","1676944","1033997","2.933431289297675","66.93820194836155","12357670","8410010","46.94001552911352","受惠於國際鎳價持續上漲，市場需求提升，本期銷售單價及銷售數量均較去年同期明顯增加。"
"114/02/23","110/9","2061","風青","電器電纜","89419","86862","73061","2.9437498560935738","22.389510135366336","729010","520404","40.085395192965464","-"
"114/02/23","110/9","2063","世鎧","鋼鐵工業","127899","132482","73849","-3.4593378723147294","73.18988747308697","1033566","762065","35.627013443735116","去年受疫情影響訂單需求銳減，而今年全球疫情已趨緩，在全球市場需求復甦帶動下本公司訂單漸增，本期營收較去年同期增加逾50%。"
"114/02/23","110/9","2064","晉椿","鋼鐵工業","236895","261909","143673","-9.550645453191757","64.88484266354847","2047090","1169863","74.98544701388111","主要係市場回溫訂單上升"
"114/02/23","110/9","2065","世豐","鋼鐵工業","207464","220287","207357","-5.8210425490383","0.05160182680112077","2114094","1560445","35.48019955845928","-"
"114/02/23","110/9","2066","世德","電機機械","181955","171357","196604","6.184748799290371","-7.451018290573946","1722896","1476295","16.70404627801354","-"
"114/02/23","110/9","2067","嘉鋼","電機機械","71559","95811","56416","-25.312333656886995","26.841676120249574","722171","514443","40.37920624831128","-"
"114/02/23","110/9","2070","精湛","電機機械","42265","42752","43033","-1.139127994011976","-1.784676875885948","423798","313149","35.33429773047335","-"
"114/02/23","110/9","2073","雄順","鋼鐵工業","56059","57230","38931","-2.0461296522802725","43.99578741876653","475468","315306","50.79573493685499","市場熱絡，線材製品加工量成長"
"114/02/23","110/9","2221","大甲","其他","150653","186035","91944","-19.019001800736422","63.852997476724966","1174153","821509","42.92637086142696","本公司及子公司相關工程案訂單持續出貨所致"
"114/02/23","110/9","2230","泰茂","電機機械","41030","38065","48507","7.789307763036911","-15.41427010534562","430433","328509","31.02624281222128","-"
"114/02/23","110/9","2235","謚源","電機機械","54409","72765","82860","-25.22641379784237","-34.336229785179825","503618","496352","1.4638804719231513","-"
"114/02/23","110/9","2596","綠意","建材營造","169152","233889","351593","-27.678514166976644","-51.88982715810611","983968","605723","62.44521010428859","本公司「綠意錢龍廠辦專區」建案完工交屋,故110年累計營收較109年同期增加。"
"114/02/23","110/9","2640","大車隊","數位雲端","175961","152567","173144","15.333591143563156","1.6269694589474657","1459578","1459510","0.004659097916424005","-"
"114/02/23","110/9","2641","正德","航運業","134732","124682","57723","8.060505927078488","133.41129185939747","859461","577662","48.78267914455166","全球散裝航運需求增加，換約租金調升及運費增加所致。"
"114/02/23","110/9","2643","捷迅","航運業","433153","491292","289187","-11.833899188262786","49.783012376075","3556061","2665515","33.409903902247784","-"
"114/02/23","110/9","2718","全心投控","建材營造","4904","7629","26","-35.71896709922664","18761.53846153846","39279","39770","-1.2345989439275835","本期營收為工程收入,較前期增加4,878仟元,累計營收較前期減少491仟元,係因飯店業務停止營運,本期已無餐飲收入."
"114/02/23","110/9","2719","燦星旅","觀光餐旅","1868","934","5504","100.0","-66.06104651162791","22272","145835","-84.72794596633182","因受新型冠狀病毒疫情影響"
