出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","112/10","1240","茂生農經","農業科技","245925","223358","312492","10.103510955506406","-21.30198533082447","2371277","2774635","-14.537335541431576","-"
"114/04/12","112/10","1259","安心","觀光餐旅","505925","517430","481302","-2.2234891676168758","5.115914747912953","5032272","4750492","5.931596137831618","-"
"114/04/12","112/10","1264","德麥","食品工業","458599","537887","437074","-14.74064255131654","4.924795343580263","4666406","4203226","11.019631111912611","-"
"114/04/12","112/10","1268","漢來美食","觀光餐旅","402771","410264","353050","-1.8263849618782053","14.083274323750176","4012263","2966884","35.23491312771244","-"
"114/04/12","112/10","1294","漢田生技","食品工業","66959","59282","36813","12.949967949799264","81.88954988726809","491707","241671","103.46131724534594","本月及本年累計營收增加主係銷售訂單增加所致。"
"114/04/12","112/10","1336","台翰","電子零組件業","190371","217748","299080","-12.572790565240552","-36.34779991975391","1953361","2210952","-11.650682601883714","-"
"114/04/12","112/10","1565","精華","生技醫療業","371738","342909","402730","8.407186746337949","-7.695478360191692","3631234","4260400","-14.767768284668106","-"
"114/04/12","112/10","1569","濱川","電腦及週邊設備業","284785","318996","342223","-10.724585888224304","-16.783793023847025","3063275","4305507","-28.852165377968262","-"
"114/04/12","112/10","1570","力肯","電機機械","24795","20095","55065","23.388902712117442","-54.97139743938981","331119","526862","-37.1526130182097","客戶調節庫存"
"114/04/12","112/10","1580","新麥","電機機械","375983","449843","320649","-16.41906176154792","17.256875898568218","3681992","3230134","13.988831423092664","-"
"114/04/12","112/10","1584","精剛","其他","273357","210465","147012","29.882403249946545","85.94196392131255","2236355","1330279","68.11172693848434","主要係因鎳基產品銷售增加所致。"
"114/04/12","112/10","1586","和勤","電機機械","226050","216274","183921","4.520191978693694","22.906030306490287","1839694","2133367","-13.76570463497373","-"
"114/04/12","112/10","1591","駿吉-KY","電機機械","6338","8575","75367","-26.08746355685131","-91.59048389878859","59326","638451","-90.70782252670918","美國受到通膨衝擊及原物料持續波動不穩，導致客戶下單謹慎，故營收較去年同期減少。"
"114/04/12","112/10","1593","祺驊","運動休閒","87937","88537","109029","-0.6776827766922303","-19.34531179777857","870075","630342","38.03221108541078","-"
"114/04/12","112/10","1595","川寶","電子零組件業","128317","149944","120022","-14.423384730299311","6.911232940627552","1278448","1538661","-16.911652404265787","-"
