出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/10","111/7","1101","台泥","水泥工業","10102468","9145989","8319971","10.457906739227436","21.424317464568087","58247200","58343336","-0.16477631652739227","以上營收不包含停業部門營收:111年7月 0 仟元暨110年7月1,366,138仟元；111年1-7月 0 仟元暨110年1-7月7,517,467仟元"
"114/04/10","111/7","1102","亞泥","水泥工業","7864622","7776413","6818111","1.1343147541160687","15.348987424816052","52033498","47463879","9.627571737236226","-"
"114/04/10","111/7","1103","嘉泥","水泥工業","178825","183177","192983","-2.375844128902646","-7.336397506516118","1206188","1287896","-6.344301092634809","-"
"114/04/10","111/7","1104","環泥","水泥工業","580420","573028","493738","1.2899893198936179","17.556274785412505","3861277","3398749","13.608771933437861","-"
"114/04/10","111/7","1108","幸福","水泥工業","326691","334113","310860","-2.2214041357265355","5.092646207295889","2209491","2385075","-7.361781076066791","-"
"114/04/10","111/7","1109","信大","水泥工業","557403","591868","492134","-5.823088931991593","13.262444781299402","3562279","4189866","-14.978689055926848","-"
"114/04/10","111/7","1110","東泥","水泥工業","134470","115133","159247","16.795358411576178","-15.558848832317093","896611","1094366","-18.070279961183005","-"
"114/04/10","111/7","1201","味全","食品工業","1907939","1754660","1802387","8.735538508884913","5.856233983045817","11371086","11116390","2.2911754625377485","-"
"114/04/10","111/7","1203","味王","食品工業","514516","527809","494155","-2.518524693591811","4.120367091297265","3627051","3434361","5.61065071493649","-"
"114/04/10","111/7","1210","大成","食品工業","9161168","9471082","9150386","-3.2722132487080144","0.11783109477567394","62496115","57924342","7.892662811776092","-"
"114/04/10","111/7","1213","大飲","食品工業","29503","40233","52085","-26.66964929286904","-43.356052606316595","223225","257608","-13.347023384366945","-"
"114/04/10","111/7","1215","卜蜂","食品工業","2400161","2335487","2147399","2.769186897636339","11.770611795944768","16438779","13975614","17.624735485682418","-"
"114/04/10","111/7","1216","統一","食品工業","47295432","44266245","41852623","6.843108106413815","13.004702238136902","302029660","274649755","9.969025823452855","-"
"114/04/10","111/7","1217","愛之味","食品工業","512688","403129","441314","27.177156691778563","16.173064983209233","2743960","2715548","1.0462713235045007","-"
"114/04/10","111/7","1218","泰山","食品工業","1023417","877120","895483","16.679245713243343","14.286591705258504","6365655","5605010","13.570805404450661","-"
"114/04/10","111/7","1219","福壽","食品工業","1321525","1345756","1263633","-1.800549282336471","4.581393490040226","9813216","8423405","16.499396621674965","-"
"114/04/10","111/7","1220","台榮","食品工業","294528","294470","258235","0.019696403708357388","14.054252909171879","1946562","1755861","10.860825543707618","-"
"114/04/10","111/7","1225","福懋油","食品工業","1301087","1319645","1084754","-1.4062872969624407","19.943046994986883","8615383","7349457","17.224755515951724","-"
"114/04/10","111/7","1227","佳格","食品工業","2146094","1873382","2558217","14.557201894755048","-16.109774893998438","14868763","18234724","-18.45907292043466","-"
"114/04/10","111/7","1229","聯華","食品工業","906199","2208773","965934","-58.97274187976763","-6.184169932935377","7506769","6423525","16.863700226900338","-"
"114/04/10","111/7","1231","聯華食","食品工業","987622","821455","829241","20.228375260969866","19.099513892824884","5960816","5360001","11.209232983352056","-"
"114/04/10","111/7","1232","大統益","食品工業","1798053","2040294","1556554","-11.872847736649717","15.514977315274638","13431178","11317026","18.68116234777582","-"
"114/04/10","111/7","1233","天仁","食品工業","148964","134187","128786","11.012244107104266","15.66785209572469","1018270","994598","2.380057068282864","-"
"114/04/10","111/7","1234","黑松","食品工業","952900","752225","766210","26.677523347402705","24.365382858485273","4999988","5148059","-2.87624908727736","-"
"114/04/10","111/7","1235","興泰","食品工業","3274","2723","2096","20.235034887991187","56.20229007633588","12604","9725","29.604113110539846","本期銷貨收入較去年同期增加117.8萬"
"114/04/10","111/7","1236","宏亞","食品工業","170333","114716","119197","48.482338993688764","42.90040856732971","1098574","941929","16.63023433825692","-"
"114/04/10","111/7","1256","鮮活果汁-KY","食品工業","475276","409929","584754","15.941053206774832","-18.72206090082325","2372632","2896232","-18.078662206618805","-"
