出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","113/4","1240","茂生農經","農業科技","232329","229752","216807","1.1216442076673978","7.159362935698571","947159","968611","-2.2147177762796417","-"
"114/04/12","113/4","1259","安心","觀光餐旅","482451","503760","468795","-4.229990471653168","2.913000351966211","1975606","1904339","3.742348394902378","-"
"114/04/12","113/4","1264","德麥","食品工業","532647","522003","456288","2.039068740984247","16.73482537344835","2077160","1793936","15.787854193237663","-"
"114/04/12","113/4","1268","漢來美食","觀光餐旅","386388","487302","365418","-20.70871861802332","5.738633564849022","2065805","1661147","24.360155964523308","-"
"114/04/12","113/4","1294","漢田生技","食品工業","75505","62666","45435","20.4879839147225","66.18245845713656","255387","125535","103.43888158680846","本月及本年累計營收增加主係銷售訂單增加所致。"
"114/04/12","113/4","1336","台翰","電子零組件業","195414","201619","176549","-3.077586933771123","10.685418778922566","742773","749008","-0.8324343665221199","-"
"114/04/12","113/4","1565","精華","生技醫療業","329975","378129","377732","-12.734807433442027","-12.643090868658202","1429720","1509065","-5.257891475847628","-"
"114/04/12","113/4","1569","濱川","電腦及週邊設備業","277936","259601","286515","7.062761699685287","-2.9942585903006824","898492","1160056","-22.547532188101265","-"
"114/04/12","113/4","1570","力肯","電機機械","76857","34666","45830","121.70714821438874","67.70019637791839","173036","182475","-5.172763392245513","上月訂單遞延本月出貨"
"114/04/12","113/4","1580","新麥","電機機械","405354","320799","400791","26.357625803072953","1.1384986189809652","1347916","1283338","5.032033649747767","-"
"114/04/12","113/4","1584","精剛","其他","272958","182795","215749","49.32465330014497","26.51646125822136","865790","841492","2.8874903148217688","-"
"114/04/12","113/4","1586","和勤","電機機械","216408","230643","209248","-6.171876016180851","3.421777030126931","867390","690150","25.681373614431646","-"
"114/04/12","113/4","1591","駿吉-KY","電機機械","22601","19782","2207","14.250328581538772","924.0598096964205","59968","21786","175.25934086110345","本期出貨量增加所致"
"114/04/12","113/4","1593","祺驊","運動休閒","79828","80211","81785","-0.4774906184937228","-2.3928593262823257","322742","319663","0.9632018719714199","-"
"114/04/12","113/4","1595","川寶","電子零組件業","91764","67174","160468","36.60642510495132","-42.81476680708926","298884","479023","-37.60550119722853","-"
"114/04/12","113/4","1599","宏佳騰","電機機械","167259","185847","181294","-10.001775654167137","-7.741568943263428","624789","520805","19.966014151169823","-"
"114/04/12","113/4","1742","台蠟","化學工業","22830","26793","21990","-14.791176799910424","3.819918144611187","81440","126288","-35.51247941213734","-"
"114/04/12","113/4","1777","生泰","生技醫療業","98309","86916","70325","13.10805835519352","39.79239246356203","368091","337609","9.028787739663338","-"
"114/04/12","113/4","1781","合世","生技醫療業","23207","46656","58165","-50.25934499314129","-60.1014355712198","225113","188548","19.392939728875405","本月營收較去年同期減少主要係客戶船期調整所致。"
"114/04/12","113/4","1784","訊聯","生技醫療業","101114","106641","90090","-5.182809613563264","12.236652236652237","397555","347751","14.32174170599078","-"
"114/04/12","113/4","1785","光洋科","其他電子業","2551168","2153491","1731835","18.466620013735838","47.31010748714514","8864204","6572426","34.86959001135958","-"
"114/04/12","113/4","1788","杏昌","生技醫療業","409823","318392","309609","28.716487851453554","32.367922121126966","1374666","1282588","7.179078550555595","-"
"114/04/12","113/4","1796","金穎生技","食品工業","48203","34371","80432","40.24322830292979","-40.06987268748757","166589","264195","-36.94468101213119","-"
"114/04/12","113/4","1799","易威","生技醫療業","24631","48586","20178","-49.304326349154074","22.06858955297849","98048","57145","71.57756584128096","因新藥/學名藥產品出貨較去年同期多，致本期營收成長"
"114/04/12","113/4","1813","寶利徠","生技醫療業","30229","25677","32713","17.72792771741247","-7.593311527527283","109852","122549","-10.360753657720585","-"
"114/04/12","113/4","1815","富喬","電子零組件業","318868","290346","226181","9.823452019314887","40.979127336071556","1081739","1165379","-7.17706428552428","-"
"114/04/12","113/4","2035","唐榮公司","鋼鐵工業","958934","921760","1085844","4.032936990105885","-11.68768257687108","3574137","4236668","-15.63802025554044","-"
"114/04/12","113/4","2061","風青","電器電纜","103400","89918","71557","14.993660891034054","44.500188660787906","321631","277739","15.803326144329748","-"
"114/04/12","113/4","2063","世鎧","鋼鐵工業","97450","116147","153336","-16.097703771944175","-36.44675744769656","391128","442859","-11.681144562942155","-"
"114/04/12","113/4","2064","晉椿","鋼鐵工業","145900","132798","106017","9.866112441452431","37.61943839195601","501185","469531","6.741620894041075","-"
"114/04/12","113/4","2065","世豐","鋼鐵工業","212607","216234","194707","-1.6773495380004995","9.193300703107747","794047","867961","-8.51582041128576","-"
"114/04/12","113/4","2066","世德","電機機械","234703","263804","215388","-11.03129596215372","8.96753765297974","975134","948320","2.827526573308588","-"
"114/04/12","113/4","2067","嘉鋼","電機機械","89088","93752","113613","-4.9748272036863215","-21.586438171688098","319558","409563","-21.97586207738492","-"
"114/04/12","113/4","2070","精湛","電機機械","56054","56464","43429","-0.7261263814111646","29.070436804899952","202674","170426","18.92199547017474","-"
"114/04/12","113/4","2073","雄順","鋼鐵工業","50173","56884","42815","-11.797693551789607","17.18556580637627","190619","175832","8.409732016925247","-"
"114/04/12","113/4","2221","大甲","其他","103713","106541","90718","-2.6543771881247595","14.324610330915585","398023","411845","-3.3561169857592055","-"
"114/04/12","113/4","2230","泰茂","電機機械","120453","93675","37370","28.58606885508407","222.32539470163232","400781","150745","165.86686125576304","增加酒水事業收入"
"114/04/12","113/4","2235","謚源","電機機械","45820","51851","32225","-11.631405373088272","42.187742435996896","177122","140961","25.65319485531459","-"
"114/04/12","113/4","2596","綠意","建材營造","22506","39765","5166","-43.40248962655602","335.6562137049942","121109","54664","121.5516610566369","113年4月累計營業收入淨額較去年同期增加，主要來自於子公司之工程收入。"
"114/04/12","113/4","2640","大車隊","數位雲端","245715","239377","234886","2.6477063377016172","4.6103216028200915","983608","909678","8.12705155010894","-"
"114/04/12","113/4","2641","正德","航運業","129548","131679","108073","-1.6183294223072775","19.870828051409696","519464","365031","42.3068177771203","-"
"114/04/12","113/4","2643","捷迅","航運業","406102","321235","231232","26.418976761560852","75.62534597287572","1385380","1044319","32.65869911396805","電商客戶貨量增加"
"114/04/12","113/4","2718","全心投控","建材營造","16133","120042","556522","-86.56053714533246","-97.101102921358","316231","1358783","-76.72689458140115","配合銷售個案交屋認列收入"
"114/04/12","113/4","2719","燦星旅","觀光餐旅","161325","181622","55957","-11.175408265518495","188.30173168683095","710831","165479","329.5596420089558","去年國門剛開放旅遊"
"114/04/12","113/4","2724","藝舍-KY","觀光餐旅","6099","4374","2743","39.43758573388203","122.34779438570908","23888","9729","145.5339706033508","增加公司營運範疇"
"114/04/12","113/4","2726","雅茗-KY","觀光餐旅","42590","46234","68784","-7.881645542241641","-38.081530588508954","171456","249312","-31.228340392760877","-"
"114/04/12","113/4","2729","瓦城","觀光餐旅","451191","450460","461019","0.16227855969453447","-2.131799340157347","1988165","1921039","3.4942549318363656","-"
"114/04/12","113/4","2732","六角","觀光餐旅","341497","341442","312190","0.016108153068456723","9.387552452032416","1326177","1310387","1.204987534216991","-"
"114/04/12","113/4","2734","易飛網","觀光餐旅","181217","224940","163053","-19.437627811860942","11.139936094398754","855042","520694","64.21199399263291","去年同期國境剛解封，取得機位數有限，故營收較去年同期高。"
"114/04/12","113/4","2736","富野","觀光餐旅","25168","28252","52454","-10.916041342205862","-52.01891180844168","115177","234062","-50.79209782023566","單月營收差異係因4月花蓮地震使花東住宿率下滑,另因武陵富野尚在整建期無營收表現,使單月及累積營收皆低於去年同期"
"114/04/12","113/4","2740","天蔥","觀光餐旅","14175","15452","13947","-8.264302355682112","1.6347601634760163","62624","53046","18.056026844625418","-"
"114/04/12","113/4","2743","山富","觀光餐旅","568021","785674","332316","-27.702711302652244","70.92797217106609","2496224","1085147","130.0355620021988","海外旅遊人數增加"
"114/04/12","113/4","2745","五福","觀光餐旅","638963","674178","358293","-5.223397975015501","78.33532890678858","2440463","1013582","140.7760792910687","受惠政府解除組團禁令，觀光市場需求增加帶動本公司營收增長，故本月及本年累積營收較去年同期成長幅度較高。"
"114/04/12","113/4","2751","王座","觀光餐旅","105715","110546","96369","-4.370126463191793","9.698139443181937","446532","383360","16.478505843071787","-"
"114/04/12","113/4","2752","豆府","觀光餐旅","269688","276255","252471","-2.3771515447684206","6.81939707926851","1129253","1001035","12.808543157831645","-"
"114/04/12","113/4","2754","亞洲藏壽司","觀光餐旅","356641","457154","395285","-21.98668282460615","-9.776237398332848","1789978","1581319","13.195250294216411","-"
"114/04/12","113/4","2755","揚秦","觀光餐旅","201458","192510","171779","4.6480702301179155","17.277432049319184","768361","659152","16.568105687307327","-"
"114/04/12","113/4","2756","聯發國際","觀光餐旅","57975","56284","54469","3.004406225570322","6.4366887587435055","215758","225696","-4.403268112859776","-"
"114/04/12","113/4","2916","滿心","居家生活","146339","134577","147816","8.739977856543094","-0.9992152405693565","652823","615869","6.000302012278585","-"
"114/04/12","113/4","2924","宏太-KY","居家生活","2586","3231","3369","-19.96285979572888","-23.241317898486198","10332","10736","-3.7630402384500745","-"
"114/04/12","113/4","2926","誠品生活","文化創意業","526690","556692","476313","-5.389335575147478","10.5764486797547","2146294","1922847","11.620633362924872","-"
"114/04/12","113/4","2937","集雅社","居家生活","344662","268841","302908","28.202915477921895","13.784383377131011","1364932","1222539","11.647317590686269","-"
"114/04/12","113/4","2941","米斯特","居家生活","63931","50153","61719","27.47193587621877","3.5839854825904505","263815","246973","6.8193689188696744","-"
"114/04/12","113/4","2947","振宇五金","居家生活","172666","172908","154362","-0.13995882203252596","11.857840660266127","684877","618269","10.773304176660968","-"
"114/04/12","113/4","2948","寶陞","居家生活","174350","191716","185098","-9.0581902397296","-5.806653772596138","671583","699716","-4.0206312275265965","-"
"114/04/12","113/4","2949","欣新網","數位雲端","306471","357506","278609","-14.275284890323519","10.000394818544986","1301569","1199309","8.526576553665485","-"
"114/04/12","113/4","3064","泰偉","文化創意業","6905","6591","6458","4.764072219693522","6.921647568906782","41090","26598","54.48529964658997","本年增減百分比增加，係本年遊戲設計合作報酬較去年同期增加"
"114/04/12","113/4","3066","李洲","光電業","19010","20412","19124","-6.868508720360572","-0.596109600501987","72552","74528","-2.6513525118076426","-"
"114/04/12","113/4","3067","全域","其他電子業","542","2943","17221","-81.58341828066598","-96.85267986760351","32731","47200","-30.654661016949152","因去年疫情解封，國外客戶下單暢旺，去年營收基期較高，使本月營收減少幅度較大。"
"114/04/12","113/4","3071","協禧","電腦及週邊設備業","218286","193959","204602","12.542341422671802","6.688106665623992","766443","817722","-6.270957611511003","-"
"114/04/12","113/4","3073","天方能源","綠能環保","3175","3226","3274","-1.5809051456912586","-3.0238240684178375","11927","12448","-4.185411311053985","-"
"114/04/12","113/4","3078","僑威","電子零組件業","732337","761649","913978","-3.848491890621533","-19.873673108105447","2735112","3172904","-13.797833152216393","-"
"114/04/12","113/4","3081","聯亞","通信網路業","102346","110324","91957","-7.231427431927776","11.297671737877486","426325","419381","1.6557736282759592","-"
"114/04/12","113/4","3083","網龍","文化創意業","40686","50220","29242","-18.98446833930705","39.13549004856029","151799","120150","26.341240116521014","-"
"114/04/12","113/4","3085","新零售","數位雲端","5165","13515","12489","-61.783203847576765","-58.643606373608776","23777","32715","-27.32080085587651","營收減少係因銷售額減少所致"
"114/04/12","113/4","3086","華義","文化創意業","11510","12564","11715","-8.389048073861828","-1.7498932991890739","55433","42303","31.037987849561496","-"
"114/04/12","113/4","3088","艾訊","電腦及週邊設備業","493454","502869","533085","-1.8722569893948524","-7.434274083870302","1902560","2110610","-9.857339821189134","-"
"114/04/12","113/4","3093","港建*","其他電子業","83040","70038","135405","18.564208001370684","-38.672870278054724","290848","623386","-53.343835119813406","本年減少53.34%，主係機器設備銷售減少所致。"
