出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/21","109/6","1240","茂生農經","農業科技","178840","173043","138339","3.350034384517143","29.27663204157902","1086163","857797","26.622382684947603","-"
"114/02/21","109/6","1259","安心","觀光餐旅","481241","432027","471523","11.391417666025504","2.0609811186304805","2561115","2679436","-4.415892001152481","-"
"114/02/21","109/6","1264","德麥","食品工業","338596","324372","297375","4.385088725290716","13.861622530474989","1909341","1959133","-2.5415324023432815","-"
"114/02/21","109/6","1268","漢來美食","觀光餐旅","267833","224812","310203","19.13643399818515","-13.65879762607067","1446021","1897621","-23.798218927804868","-"
"114/02/21","109/6","1336","台翰","電子零組件業","149217","105967","198601","40.8145932224183","-24.865937230930356","816666","1136736","-28.15693353601892","-"
"114/02/21","109/6","1565","精華","生技醫療業","400431","403851","526390","-0.8468469806933745","-23.92883603411919","2551631","3195790","-20.156487128378274","-"
"114/02/21","109/6","1569","濱川","電腦及週邊設備業","412449","483181","354824","-14.638820648990752","16.240445967578292","2406452","1980168","21.527668359452328","-"
"114/02/21","109/6","1570","力肯","電機機械","48456","58094","56974","-16.59035356491204","-14.95067925720504","269410","291051","-7.435466636431416","-"
"114/02/21","109/6","1580","新麥","電機機械","287570","268179","330937","7.230618355650517","-13.104306862031143","1278842","1890381","-32.350039489393936","-"
"114/02/21","109/6","1584","精剛","其他","52501","37485","77816","40.058690142723755","-32.53187005243138","394982","402405","-1.8446589878356383","-"
"114/02/21","109/6","1586","和勤","電機機械","156280","201534","146699","-22.454771899530602","6.5310601980926934","978915","965345","1.4057150552393185","合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字"
"114/02/21","109/6","1591","駿吉-KY","電機機械","64575","62203","60236","3.8133209009211773","7.203333554684906","275861","365698","-24.56589863767371","-"
"114/02/21","109/6","1593","祺驊","運動休閒","66610","60387","63480","10.30519813867223","4.930686830497795","343279","386005","-11.068768539267626","-"
"114/02/21","109/6","1595","川寶","電子零組件業","142460","155376","113546","-8.312738132015241","25.464569425607245","845599","732603","15.423906263010116","-"
"114/02/21","109/6","1599","宏佳騰","電機機械","140180","213669","110245","-34.3938521732212","27.153158873418295","1146289","1188067","-3.5164683473238463","-"
"114/02/21","109/6","1742","台蠟","化學工業","14441","8838","33876","63.39669608508712","-57.371000118077696","199446","210429","-5.219337638823546","本月營收較去年同期減少因新冠肺炎疫情影響"
"114/02/21","109/6","1777","生泰","生技醫療業","95682","107091","78140","-10.65355632125949","22.449449705656512","540472","405676","33.22750175016515","-"
"114/02/21","109/6","1781","合世","生技醫療業","83300","63718","59899","30.73228914906306","39.06743017412644","316476","212504","48.92707901968904","-"
"114/02/21","109/6","1784","訊聯","生技醫療業","63274","56641","60640","11.710598329831747","4.343667546174142","378215","388142","-2.5575691370683926","-"
"114/02/21","109/6","1785","光洋科","其他電子業","1956409","2122858","1876542","-7.840797641669862","4.256073138783997","11841307","9745509","21.50526976066617","-"
"114/02/21","109/6","1788","杏昌","生技醫療業","312611","260421","286896","20.04062652397464","8.963178294573643","1697624","1625511","4.436328022388037","-"
"114/02/21","109/6","1796","金穎生技","食品工業","28283","25697","29177","10.063431528972254","-3.0640573054117968","171675","152142","12.838663879796506","-"
