出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","112/1","1101","台泥","水泥工業","7325221","12584154","7517896","-41.790119542402294","-2.5628846155892555","7325221","7517896","-2.5628846155892555","-"
"114/04/12","112/1","1102","亞泥","水泥工業","4814494","8340507","7420726","-42.27576333189337","-35.12098411934358","4814494","7420726","-35.12098411934358","-"
"114/04/12","112/1","1103","嘉泥","水泥工業","191217","228644","158052","-16.36911530589038","20.98360033406727","191217","158052","20.98360033406727","-"
"114/04/12","112/1","1104","環泥","水泥工業","504378","725055","592322","-30.43589796636117","-14.847329661906869","504378","592322","-14.847329661906869","-"
"114/04/12","112/1","1108","幸福","水泥工業","294901","418326","324664","-29.50450127412592","-9.167323756252618","294901","324664","-9.167323756252618","-"
"114/04/12","112/1","1109","信大","水泥工業","298010","516142","566897","-42.26201316691918","-47.43136760293316","298010","566897","-47.43136760293316","-"
"114/04/12","112/1","1110","東泥","水泥工業","137873","167733","166858","-17.802102150441474","-17.371058025386855","137873","166858","-17.371058025386855","-"
"114/04/12","112/1","1201","味全","食品工業","1585126","1453858","1668787","9.02894230385636","-5.013282102509188","1585126","1668787","-5.013282102509188","-"
"114/04/12","112/1","1203","味王","食品工業","515619","609563","564100","-15.41169657607171","-8.594398156355256","515619","564100","-8.594398156355256","-"
"114/04/12","112/1","1210","大成","食品工業","9191048","10247364","9956918","-10.308172911589752","-7.691837976369796","9191048","9956918","-7.691837976369796","-"
"114/04/12","112/1","1213","大飲","食品工業","31485","34198","45833","-7.933212468565413","-31.304954945126873","31485","45833","-31.304954945126873","-"
"114/04/12","112/1","1215","卜蜂","食品工業","2369583","2748111","2672823","-13.77411611103045","-11.345307938460572","2369583","2672823","-11.345307938460572","-"
"114/04/12","112/1","1216","統一","食品工業","45915517","44564715","48049485","3.0311020725701936","-4.441188079331131","45915517","48049485","-4.441188079331131","-"
"114/04/12","112/1","1217","愛之味","食品工業","447948","335992","442813","33.321031453129834","1.1596317181293232","447948","442813","1.1596317181293232","-"
"114/04/12","112/1","1218","泰山","食品工業","973667","873258","978592","11.498205570404165","-0.5032740917563193","973667","978592","-0.5032740917563193","-"
"114/04/12","112/1","1219","福壽","食品工業","1334658","1495331","1433167","-10.744978870898818","-6.873518578086155","1334658","1433167","-6.873518578086155","-"
"114/04/12","112/1","1220","台榮","食品工業","185500","299446","322989","-38.0522698583384","-42.56770354408354","185500","322989","-42.56770354408354","-"
"114/04/12","112/1","1225","福懋油","食品工業","1136459","1446610","1291723","-21.43984902634435","-12.019914486310146","1136459","1291723","-12.019914486310146","-"
"114/04/12","112/1","1227","佳格","食品工業","2485829","3562467","3169810","-30.221697492215366","-21.577981014634947","2485829","3169810","-21.577981014634947","-"
"114/04/12","112/1","1229","聯華","食品工業","813776","1229700","873750","-33.82320891274295","-6.863977110157368","813776","873750","-6.863977110157368","-"
"114/04/12","112/1","1231","聯華食","食品工業","1032901","1273749","1024108","-18.908591881131997","0.8586008506915286","1032901","1024108","0.8586008506915286","-"
"114/04/12","112/1","1232","大統益","食品工業","2049752","2531262","2063315","-19.022527103081387","-0.6573402510038457","2049752","2063315","-0.6573402510038457","-"
"114/04/12","112/1","1233","天仁","食品工業","209169","193545","188123","8.072541269472216","11.187361460321172","209169","188123","11.187361460321172","-"
"114/04/12","112/1","1234","黑松","食品工業","1044159","856128","940229","21.962954137699036","11.053690111664286","1044159","940229","11.053690111664286","-"
"114/04/12","112/1","1235","興泰","食品工業","1560","2455","1218","-36.45621181262729","28.07881773399015","1560","1218","28.07881773399015","-"
"114/04/12","112/1","1236","宏亞","食品工業","220785","320009","283748","-31.006627938589226","-22.189759927823278","220785","283748","-22.189759927823278","-"
"114/04/12","112/1","1256","鮮活果汁-KY","食品工業","178183","340614","382345","-47.68770514423952","-53.39732440596843","178183","382345","-53.39732440596843","112年農曆春節在1月中下旬，因一般物流業者於春節前二週起即陸續停止運送，故相對出貨天數較少，致今年1月營收減少幅度較大。"
"114/04/12","112/1","1301","台塑","塑膠工業","14408136","16662024","23937795","-13.527096107891815","-39.81009529073167","14408136","23937795","-39.81009529073167","-"
"114/04/12","112/1","1303","南亞","塑膠工業","20289828","23938601","35266502","-15.24221486460299","-42.46713779552052","20289828","35266502","-42.46713779552052","-"
"114/04/12","112/1","1304","台聚","塑膠工業","3931572","5385876","6100816","-27.002181260764267","-35.556620622552785","3931572","6100816","-35.556620622552785","-"
"114/04/12","112/1","1305","華夏","塑膠工業","1277800","1375854","1890241","-7.126773625689935","-32.40015426604332","1277800","1890241","-32.40015426604332","-"
"114/04/12","112/1","1307","三芳","塑膠工業","789995","742256","837560","6.431608501649027","-5.678996131620421","789995","837560","-5.678996131620421","-"
"114/04/12","112/1","1308","亞聚","塑膠工業","453973","829188","759128","-45.25089605734767","-40.19809570981442","453973","759128","-40.19809570981442","-"
"114/04/12","112/1","1309","台達化","塑膠工業","985589","1362281","1480381","-27.651563810990538","-33.42328765365132","985589","1480381","-33.42328765365132","-"
"114/04/12","112/1","1310","台苯","塑膠工業","589760","962686","1118245","-38.73807243483337","-47.260215784555264","589760","1118245","-47.260215784555264","-"
"114/04/12","112/1","1312","國喬","塑膠工業","1285657","1261110","1637284","1.9464598647223477","-21.476237476210603","1285657","1637284","-21.476237476210603","-"
"114/04/12","112/1","1313","聯成","塑膠工業","3601598","5433061","5982448","-33.70959759148664","-39.797253565764386","3601598","5982448","-39.797253565764386","-"
"114/04/12","112/1","1314","中石化","塑膠工業","1141581","1249149","2541068","-8.61130257479292","-55.07475596875015","1141581","2541068","-55.07475596875015","本公司受通膨、戰爭以及下游市場需求疲弱等因素影響，導致2023年1月累計營收和單月營收皆較去年同期減少。"
"114/04/12","112/1","1315","達新","塑膠工業","241467","179165","227241","34.77353277704909","6.260313939826","241467","227241","6.260313939826","-"
"114/04/12","112/1","1316","上曜","建材營造","47445","103052","104175","-53.96013663005085","-54.45644348452124","47445","104175","-54.45644348452124","本月減少房地收入。"
"114/04/12","112/1","1319","東陽","汽車工業","1498170","1724639","1743989","-13.131385756671396","-14.095215050094927","1498170","1743989","-14.095215050094927","-"
"114/04/12","112/1","1321","大洋","塑膠工業","396457","467673","596974","-15.227733908093903","-33.58890001909631","396457","596974","-33.58890001909631","-"
"114/04/12","112/1","1323","永裕","塑膠工業","243005","288851","364733","-15.871850885058386","-33.3745506987303","243005","364733","-33.3745506987303","-"
"114/04/12","112/1","1324","地球","塑膠工業","62008","81685","87732","-24.088878006978025","-29.321114302648976","62008","87732","-29.321114302648976","-"
"114/04/12","112/1","1325","恆大","塑膠工業","35085","39273","67973","-10.663814834619204","-48.383917143571715","35085","67973","-48.383917143571715","-"
"114/04/12","112/1","1326","台化","塑膠工業","25576976","28831311","30314286","-11.287502673742447","-15.627318420100675","25576976","30314286","-15.627318420100675","-"
"114/04/12","112/1","1337","再生-KY","塑膠工業","45454","73922","63028","-38.510862801331136","-27.882845719362823","45454","63028","-27.882845719362823","-"
"114/04/12","112/1","1338","廣華-KY","汽車工業","383026","464981","782314","-17.625451362528793","-51.03935248506354","383026","782314","-51.03935248506354","主因疫情及1月農曆年長假工作天數少"
"114/04/12","112/1","1339","昭輝","汽車工業","138659","154272","229012","-10.120436631404273","-39.453391088676575","138659","229012","-39.453391088676575","-"
"114/04/12","112/1","1340","勝悅-KY","塑膠工業","11642","52082","35025","-77.6467877577666","-66.76088508208423","11642","35025","-66.76088508208423","1月份營收相較去年同期大幅&#20943;少主係因今年春節假期提前，1月份工廠營運僅為10天所致。"
"114/04/12","112/1","1341","富林-KY","塑膠工業","134809","253351","219638","-46.7896317756788","-38.62218741747785","134809","219638","-38.62218741747785","-"
