出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/21","107/8","1240","茂生農經","農業科技","115624","106431","121173","8.637521023010214","-4.579403002318998","943164","934585","0.9179475382121476","-"
"114/02/21","107/8","1259","安心","觀光餐旅","469268","479534","444965","-2.1408283875595893","5.461777892643242","3492390","3297882","5.897967240792727","-"
"114/02/21","107/8","1264","德麥","食品工業","346480","318409","320368","8.816019647685838","8.150626779203915","2592055","2362335","9.724277039454607","-"
"114/02/21","107/8","1268","漢來美食","觀光餐旅","299096","288047","273071","3.8358323468045143","9.530488407776732","2405203","2251805","6.812223971436248","-"
"114/02/21","107/8","1336","台翰","電子零組件業","262437","266129","228718","-1.3872971378541985","14.74260880210565","1800890","1426398","26.254383418933564","-"
"114/02/21","107/8","1565","精華","生技醫療業","560391","558791","596406","0.2863324570367096","-6.038671643142423","4424767","4185241","5.72311128558666","-"
"114/02/21","107/8","1569","濱川","電腦及週邊設備業","311677","275251","292533","13.233739386959538","6.544218942820126","2243555","2238526","0.2246567607434535","-"
"114/02/21","107/8","1570","力肯","電機機械","67522","57789","91682","16.842305629098963","-26.351955672869266","429253","551174","-22.12023789220827","-"
"114/02/21","107/8","1580","新麥","電機機械","410346","370040","435008","10.892335963679603","-5.669321023981168","2782634","2846133","-2.2310622869697236","-"
"114/02/21","107/8","1584","精剛","其他","25986","34345","87503","-24.33833163488135","-70.30273247774362","386434","691854","-44.14515201184065","貿易鋼類需求減緩,調整產品組合"
"114/02/21","107/8","1586","和勤","電機機械","210780","202622","198314","4.026216304251266","6.285990903314945","1661569","1395321","19.081487342339145","-"
"114/02/21","107/8","1591","駿吉-KY","電機機械","79517","73379","23247","8.364791016503359","242.05273798769733","509836","288403","76.7790210226662","營收成長係客戶需求增加"
"114/02/21","107/8","1593","祺驊","運動休閒","89858","84451","78912","6.402529277332418","13.871147607461475","506410","515250","-1.715672003881611","-"
"114/02/21","107/8","1595","川寶","電子零組件業","143619","155780","110527","-7.806522018230838","29.9401956083129","1224221","806032","51.882431466740776","106年8月起併入子公司寶虹之營收"
"114/02/21","107/8","1599","宏佳騰","電機機械","352589","347272","218052","1.5310765048722614","61.69950287087484","1674111","1286115","30.168064286630667","歐洲市場需求暢旺客戶出貨量增加推升本月營收增長"
"114/02/21","107/8","1742","台蠟","化學工業","22587","50203","30911","-55.00866482082744","-26.928924978163113","266104","290251","-8.319351182252602","-"
"114/02/21","107/8","1777","生泰","生技醫療業","63525","62648","54697","1.3998850721491507","16.13982485328263","522013","497560","4.914583165849344","-"
"114/02/21","107/8","1781","合世","生技醫療業","69675","56901","51225","22.44951758317077","36.01756954612006","432203","346671","24.67238390289352","-"
"114/02/21","107/8","1784","訊聯","生技醫療業","65169","59641","67157","9.268791603091833","-2.9602275265422815","501098","453348","10.532747469934796","-"
"114/02/21","107/8","1785","光洋科","其他電子業","1959776","1856786","1272987","5.546681200741497","53.950983002968606","13989920","9352621","49.58288163285992","本月營收增加主係客戶訂單增加"
"114/02/21","107/8","1788","杏昌","生技醫療業","263144","246153","253987","6.9026174777475795","3.6053026335993574","2046937","1935961","5.73234688095473","-"
"114/02/21","107/8","1796","金穎生技","食品工業","22101","29275","32809","-24.505550811272418","-32.63738608308696","219595","247685","-11.341017825060057","-"
"114/02/21","107/8","1799","易威","生技醫療業","23080","41150","32749","-43.912515188335355","-29.524565635591927","240184","243006","-1.161288198645301","-"
"114/02/21","107/8","1813","寶利徠","生技醫療業","39180","38844","38679","0.8649984553599012","1.2952765066315055","293064","277049","5.780565892676025","-"
