出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/21","106/10","1240","茂生農經","農業科技","116302","107304","104737","8.385521508983821","11.041943152849518","1158191","1024105","13.092993394232037","-"
"114/02/21","106/10","1259","安心","觀光餐旅","426481","399781","402058","6.678656564469047","6.07449671440439","4124144","3917360","5.278657054751159","-"
"114/02/21","106/10","1264","德麥","食品工業","287366","329738","288645","-12.85020228181162","-0.44310485198080685","2979439","3065243","-2.799256045931758","-"
"114/02/21","106/10","1268","漢來美食","觀光餐旅","309874","222934","267483","38.99808912054689","15.8481099733441","2784576","2621606","6.216418485462728","-"
"114/02/21","106/10","1336","台翰","電子零組件業","216358","221323","169528","-2.2433276252355157","27.62375536784484","1864080","1435426","29.86249378233361","-"
"114/02/21","106/10","1565","精華","生技醫療業","522995","590243","507466","-11.393273617815035","3.060106489892919","5298479","5285736","0.24108279338960553","-"
"114/02/21","106/10","1569","濱川","電腦及週邊設備業","330245","305320","321203","8.163566094589283","2.8150422007266434","2874090","2263396","26.981314803065835","-"
"114/02/21","106/10","1570","力肯","電機機械","55243","87833","84892","-37.10450514043696","-34.925552466663525","694250","576749","20.372987209340632","-"
"114/02/21","106/10","1580","新麥","電機機械","377523","452852","334591","-16.634352945333134","12.831187927947854","3695869","3433610","7.6379961614743666","-"
"114/02/21","106/10","1584","精剛","其他","62863","77536","65483","-18.9241126702435","-4.00103843745705","832253","589164","41.2599887297934","-"
"114/02/21","106/10","1586","和勤","電機機械","197685","191948","172995","2.988830308208473","14.272088788693315","1784954","1546038","15.453436461458256","-"
"114/02/21","106/10","1591","駿吉-KY","電機機械","32899","28296","46260","16.267316935255867","-28.882403804582793","349598","443227","-21.124389985267143","-"
"114/02/21","106/10","1593","祺驊","運動休閒","77501","94566","66618","-18.045597783558573","16.3364255906812","687317","671516","2.353034030462416","-"
"114/02/21","106/10","1595","川寶","電子零組件業","130791","133851","44492","-2.286124123092095","193.96520722826577","1070674","634404","68.76848191373321","106年8月份起併入子公司寶虹之營收"
"114/02/21","106/10","1599","宏佳騰","電機機械","376768","331320","258257","13.71725220330798","45.8887852023372","1994203","2246617","-11.2352928870386","-"
"114/02/21","106/10","1742","台蠟","化學工業","29397","38822","75482","-24.27747153675751","-61.054291089266314","358470","534371","-32.91739259802647","本月營收較去年同期減少61%，係因本月未有大量外銷"
"114/02/21","106/10","1777","生泰","生技醫療業","38164","50450","52853","-24.352824578790884","-27.792178305867218","586173","630731","-7.064501348435387","-"
"114/02/21","106/10","1781","合世","生技醫療業","56126","54664","32187","2.6745207083272353","74.37474756889428","457461","512343","-10.711964445693608","本月營收較去年同期增加主要係因出貨量增加所致。"
"114/02/21","106/10","1784","訊聯","生技醫療業","70906","53256","53034","33.141805618146314","33.699136403062184","577510","565097","2.196614032635105","-"
"114/02/21","106/10","1785","光洋科","其他電子業","1564053","1398033","1149386","11.875256163481119","36.07726212081929","12314707","22409085","-45.04591776058683","-"
"114/02/21","106/10","1788","杏昌","生技醫療業","241044","275821","224593","-12.608539596332404","7.324805314502233","2452826","2333410","5.117660419729066","-"
"114/02/21","106/10","1796","金穎生技","食品工業","21997","27476","36542","-19.94103945261319","-39.80351376498276","297158","387363","-23.286942738464955","-"
"114/02/21","106/10","1799","易威","生技醫療業","24939","58656","26888","-57.48261047463175","-7.24858673013984","326600","249401","30.953765221470643","-"
"114/02/21","106/10","1813","寶利徠","生技醫療業","32669","31795","29714","2.7488598836295015","9.944807161607324","341513","260958","30.86895209190751","-"
"114/02/21","106/10","1815","富喬","電子零組件業","362823","460661","353260","-21.23861147351306","2.7070712789446865","4121426","4002412","2.973556945162067","-"
"114/02/21","106/10","2035","唐榮公司","鋼鐵工業","1573165","1744906","1093253","-9.84242131094741","43.897615647979016","16017450","9651865","65.95186526127334","本年累計營收較上年同期累計增加65.95%，係因銷售量及售價都較上年同期同步明顯提升所致。"
"114/02/21","106/10","2061","風青","電器電纜","123292","110035","84902","12.047984732130686","45.21683823702622","1030813","732083","40.805482438466676","-"
"114/02/21","106/10","2063","世鎧","鋼鐵工業","87424","97125","53696","-9.988159588159588","62.81287246722288","784212","631524","24.177703460201037","景氣回升，訂單增加。"
"114/02/21","106/10","2064","晉椿","鋼鐵工業","215127","205262","190026","4.806052752092448","13.209245050677275","1946979","1704972","14.194192045382563","-"
"114/02/21","106/10","2065","世豐","鋼鐵工業","84277","112583","103812","-25.142339429576403","-18.817670404192192","919079","942686","-2.504227282467333","-"
"114/02/21","106/10","2066","世德","電機機械","104938","110520","103392","-5.050669562070214","1.4952800990405448","1101312","1048313","5.0556465483114295","-"
