出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/03/11","110/1","1240","茂生農經","農業科技","219268","231481","189448","-5.276026974136106","15.740467041087792","219268","189448","15.740467041087792","-"
"114/03/11","110/1","1259","安心","觀光餐旅","428998","437291","487396","-1.896448817835263","-11.98163300478461","428998","487396","-11.98163300478461","-"
"114/03/11","110/1","1264","德麥","食品工業","505872","507098","349906","-0.2417678634110172","44.57368550410682","505872","349906","44.57368550410682","-"
"114/03/11","110/1","1268","漢來美食","觀光餐旅","336151","356744","479014","-5.772486713161259","-29.82438926628449","336151","479014","-29.82438926628449","-"
"114/03/11","110/1","1336","台翰","電子零組件業","175544","175337","161999","0.11805836760067755","8.361162723226686","175544","161999","8.361162723226686","-"
"114/03/11","110/1","1565","精華","生技醫療業","425448","508186","415791","-16.281046703372386","2.3225610943959825","425448","415791","2.3225610943959825","-"
"114/03/11","110/1","1569","濱川","電腦及週邊設備業","478366","426039","284725","12.282208905757454","68.0098340503995","478366","284725","68.0098340503995","本月較去年同期增加68.01%，主係客戶需求增加所致。"
"114/03/11","110/1","1570","力肯","電機機械","57884","52176","37707","10.939895737503834","53.50995836316864","57884","37707","53.50995836316864","本月營收較去年同期增加，主要係去年同期適逢春節，工作天數較短所致。"
"114/03/11","110/1","1580","新麥","電機機械","317656","411765","219028","-22.855026532123905","45.029859196084516","317656","219028","45.029859196084516","-"
"114/03/11","110/1","1584","精剛","其他","67527","72020","79927","-6.238544848653152","-15.514156667959513","67527","79927","-15.514156667959513","-"
"114/03/11","110/1","1586","和勤","電機機械","253364","255387","190331","-0.7921311578114782","33.11756886686877","253364","190331","33.11756886686877","合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字"
"114/03/11","110/1","1591","駿吉-KY","電機機械","65664","59067","45465","11.16867286301996","44.42758165621907","65664","45465","44.42758165621907","-"
"114/03/11","110/1","1593","祺驊","運動休閒","108688","93224","43151","16.58800308933322","151.8782878728187","108688","43151","151.8782878728187","1.109年1月為春節假期，故基期較低。 2.新冠肺炎疫情帶動家用健身器材需求激增。"
"114/03/11","110/1","1595","川寶","電子零組件業","152460","142117","116603","7.277806314515505","30.75135288114371","152460","116603","30.75135288114371","-"
"114/03/11","110/1","1599","宏佳騰","電機機械","265211","336160","149693","-21.10572346501666","77.16994114621258","265211","149693","77.16994114621258","外銷客戶需求仍佳帶動下營收相較去年同期成長"
