出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/12","113/11","1101","台泥","水泥工業","16502520","16272067","8786909","1.4162490850117566","87.80802213838791","138365933","99100658","39.6216087687329","2024/3/6起併入OYAK及Cimpor，以致營收較去年同期增加。"
"114/04/12","113/11","1102","亞泥","水泥工業","7193978","6572799","6915817","9.450753020136474","4.022098907475429","69204590","73861071","-6.304377850139757","-"
"114/04/12","113/11","1103","嘉泥","水泥工業","259190","228409","255428","13.476264070154853","1.4728220868503061","2700778","2628002","2.7692520781947656","-"
"114/04/12","113/11","1104","環泥","水泥工業","682994","641942","777614","6.394970262110907","-12.167990802634726","7198374","7059882","1.9616758467067863","-"
"114/04/12","113/11","1108","幸福","水泥工業","410786","397720","503715","3.2852257869858192","-18.448725966072086","4363496","4645368","-6.067807760332443","-"
"114/04/12","113/11","1109","信大","水泥工業","378299","348562","532975","8.531337323058738","-29.021248651437684","4259037","5690702","-25.157968208491678","-"
"114/04/12","113/11","1110","東泥","水泥工業","290400","249922","229619","16.196253231008075","26.470370483278824","2612481","2062261","26.680425028645743","-"
"114/04/12","113/11","1201","味全","食品工業","1831315","2045868","1854759","-10.487137977621234","-1.26399170997418","21623595","19740018","9.541921390345237","-"
"114/04/12","113/11","1203","味王","食品工業","573608","537494","565727","6.718958723260166","1.3930747516028048","5629565","5788984","-2.7538338333635055","-"
"114/04/12","113/11","1210","大成","食品工業","8968687","8604252","9371916","4.235522158114383","-4.302524691855966","94407978","101517687","-7.003419019978263","-"
"114/04/12","113/11","1213","大飲","食品工業","16519","18760","31","-11.945628997867804","53187.096774193546","174211","110350","57.871318531943814","112年11月因產能不足,113年產能恢復及積極推展業務,致使11月營收成長"
"114/04/12","113/11","1215","卜蜂","食品工業","2435339","2457728","2419018","-0.9109632961824905","0.674695268906639","25524129","26751822","-4.589193962190687","-"
"114/04/12","113/11","1216","統一","食品工業","51741861","54649449","48163404","-5.320434246281239","7.429825765637329","606191167","531816272","13.985073213404798","-"
