出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/03/27","110/11","1101","台泥","水泥工業","9752687","9565047","9904802","1.9617258545619274","-1.5357702253916838","96223350","95805296","0.43635792326136125","以上營收不包含停業部門營收:110年11月 0 仟元暨109年11月984,856仟元；110年1-11月8,113,370仟元暨109年1-11月7,626,754仟元"
"114/03/27","110/11","1102","亞泥","水泥工業","8985672","9454594","7923604","-4.959726456789155","13.403850066207246","80250990","69921108","14.773624582722574","-"
"114/03/27","110/11","1103","嘉泥","水泥工業","197773","193141","208929","2.398247912147084","-5.339612978571668","2046138","1856092","10.239039875178602","-"
"114/03/27","110/11","1104","環泥","水泥工業","592281","558944","488513","5.964282647277724","21.24160462464663","5509449","4870949","13.108328582376863","-"
"114/03/27","110/11","1108","幸福","水泥工業","268037","276724","402129","-3.139228979054943","-33.34551847790137","3449777","4142126","-16.714822291741005","-"
"114/03/27","110/11","1109","信大","水泥工業","781722","660615","719102","18.33246293226766","8.708083137023676","6600446","6722314","-1.8128876455339635","-"
"114/03/27","110/11","1110","東泥","水泥工業","160698","151364","149741","6.166591791971671","7.317301206750322","1655721","1430359","15.75562498645445","-"
"114/03/27","110/11","1201","味全","食品工業","1636605","1709407","1588873","-4.258903818692681","3.0041419295311833","18201885","17184961","5.917522885271604","-"
"114/03/27","110/11","1203","味王","食品工業","388602","441364","481337","-11.954305289964745","-19.266127474098187","5309678","5507986","-3.600372259479236","-"
"114/03/27","110/11","1210","大成","食品工業","8855770","8186264","7431123","8.178407146410132","19.171355392717896","92373297","72313859","27.739410228404488","-"
"114/03/27","110/11","1213","大飲","食品工業","35048","27981","25440","25.256424002001356","37.76729559748428","397336","378364","5.0142191117548185","-"
"114/03/27","110/11","1215","卜蜂","食品工業","2255138","2086329","1851586","8.091197505283203","21.794936881138657","22403152","20131767","11.282591339349397","-"
"114/03/27","110/11","1216","統一","食品工業","39352262","39134900","35858206","0.5554172873828731","9.744090376412027","436202984","413133859","5.583934721748381","-"
"114/03/27","110/11","1217","愛之味","食品工業","306835","305710","284591","0.36799581302541623","7.816129111602264","4396699","4336069","1.3982711068481612","-"
"114/03/27","110/11","1218","泰山","食品工業","893101","829908","670202","7.614458470095481","33.25848027908004","9177103","7776069","18.01725267612723","-"
"114/03/27","110/11","1219","福壽","食品工業","1403710","1209578","1086305","16.04956439353229","29.218773732975546","13396529","11144695","20.20543406526603","-"
