出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/10","112/10","1101","台泥","水泥工業","9371746","8735157","11368096","7.287665236011213","-17.56098822529296","90313749","90710057","-0.436895326832393","-"
"114/04/10","112/10","1102","亞泥","水泥工業","6706168","6691905","7601097","0.2131381123910157","-11.773682140880455","66945254","73697894","-9.162595609584177","-"
"114/04/10","112/10","1103","嘉泥","水泥工業","257343","232979","209429","10.457594890526615","22.878397929608603","2372574","1803252","31.571959992280615","-"
"114/04/10","112/10","1104","環泥","水泥工業","654514","618592","634981","5.80705861052196","3.076155034560089","6282268","5698929","10.235940823266969","-"
"114/04/10","112/10","1108","幸福","水泥工業","451146","404171","401202","11.622555799401738","12.448591981096804","4141653","3347381","23.72816240517587","-"
"114/04/10","112/10","1109","信大","水泥工業","531941","490929","527209","8.353957496908922","0.897556756428665","5157727","5202650","-0.8634638117113395","-"
"114/04/10","112/10","1110","東泥","水泥工業","191120","169364","197515","12.845705108523653","-3.237728780092651","1832642","1428523","28.289289006897334","-"
"114/04/10","112/10","1201","味全","食品工業","1894929","1944806","1719108","-2.564625983260027","10.227455168610698","17885259","16933521","5.620437710503326","-"
"114/04/10","112/10","1203","味王","食品工業","504360","544257","534997","-7.330544209812643","-5.726574167705613","5223257","5231391","-0.1554844591046626","-"
"114/04/10","112/10","1210","大成","食品工業","8992288","9291296","10031178","-3.2181516981054097","-10.356610160840532","92145772","92807833","-0.7133675882724252","-"
"114/04/10","112/10","1213","大飲","食品工業","403","-5934","30818","106.79137175598247","-98.69232266857031","110319","328870","-66.45513424757503","1.營收大幅衰退，係因四月下旬暫時停工迄今，暫無產品銷售所致。"
"114/04/10","112/10","1215","卜蜂","食品工業","2382360","2437231","2364883","-2.251366407205554","0.7390217613302645","24332804","23615890","3.0357272158703315","-"
"114/04/10","112/10","1216","統一","食品工業","49801476","53366181","42927337","-6.679707884662011","16.013429857062878","483652868","439427488","10.064318051946719","-"
"114/04/10","112/10","1217","愛之味","食品工業","323973","485332","316358","-33.24713804158802","2.40708311469917","4280118","4160219","2.882035777443447","-"
"114/04/10","112/10","1218","泰山","食品工業","893674","1070356","845561","-16.5068444517525","5.690068487075445","9479640","9329439","1.6099681877977872","-"
"114/04/10","112/10","1219","福壽","食品工業","1280865","1310734","1443910","-2.2787995123343103","-11.291908775477696","13680823","14087578","-2.887330952133859","-"
"114/04/10","112/10","1220","台榮","食品工業","289053","295646","334007","-2.2300318624300686","-13.458999362288814","2643847","2888952","-8.484218498611261","-"
"114/04/10","112/10","1225","福懋油","食品工業","1212955","1184327","1291928","2.417237806788159","-6.112801951811556","12125626","12536537","-3.2777073924003095","-"
"114/04/10","112/10","1227","佳格","食品工業","2027434","3116707","2182437","-34.94948354144294","-7.102289779727891","22157069","22581976","-1.881620102687205","-"
"114/04/10","112/10","1229","聯華","食品工業","1200893","861221","908917","39.44074749686782","32.12350522654984","10487622","10155633","3.2690133643072765","-"
"114/04/10","112/10","1231","聯華食","食品工業","874442","796194","866871","9.827755547014924","0.8733710090659395","8863900","8629827","2.7123718702588127","-"
"114/04/10","112/10","1232","大統益","食品工業","1922344","1874068","2198870","2.5760004439540083","-12.575823036377775","19630101","19886821","-1.290905167799318","-"
"114/04/10","112/10","1233","天仁","食品工業","175783","189526","149886","-7.251247849899222","17.27779779298934","1746182","1477243","18.20546788849228","-"
"114/04/10","112/10","1234","黑松","食品工業","960839","1017186","817431","-5.539498184206232","17.543743753295384","8924963","7782622","14.67809948883551","-"
"114/04/10","112/10","1235","興泰","食品工業","3323","6548","3211","-49.251679902260236","3.4880099657427595","42837","52054","-17.70661236408345","-"
"114/04/10","112/10","1236","宏亞","食品工業","125408","222123","137410","-43.541191141844834","-8.734444363583437","1546837","1598527","-3.233601934781208","-"
"114/04/10","112/10","1256","鮮活果汁-KY","食品工業","222574","444032","142872","-49.874333381377916","55.78559829777703","4126970","3579871","15.282645659578236","111年10月疫情多點散發，防疫管制趨嚴，多地處於靜默狀態，影響人員流動，使去年同期基期較低。"
"114/04/10","112/10","1301","台塑","塑膠工業","16306347","16588777","17040281","-1.7025366004980356","-4.307053387206467","167702279","217621552","-22.93857044085413","-"
"114/04/10","112/10","1303","南亞","塑膠工業","21722488","22141297","26628431","-1.8915287573261856","-18.423702846029492","218485874","306041011","-28.608955614775432","-"
"114/04/10","112/10","1304","台聚","塑膠工業","4296205","4506836","5068232","-4.673589187625199","-15.232668907027145","43733211","56359289","-22.402834074077834","-"
"114/04/10","112/10","1305","華夏","塑膠工業","1046806","966666","1086250","8.29035054506934","-3.6312082853855006","11532707","15217174","-24.21255746960638","-"
"114/04/10","112/10","1307","三芳","塑膠工業","837011","838162","816520","-0.13732428814477393","2.5095527360015675","8508620","9199420","-7.509169056310072","-"
"114/04/10","112/10","1308","亞聚","塑膠工業","538938","572692","879815","-5.893918546094585","-38.744167808005095","5578499","8190718","-31.892429943260165","-"
"114/04/10","112/10","1309","台達化","塑膠工業","1451953","1491814","1299689","-2.6719818958663746","11.71541807309287","12597827","15538125","-18.923119745786572","-"
"114/04/10","112/10","1310","台苯","塑膠工業","891484","806466","765461","10.54204392993629","16.4636735248432","7836675","11164151","-29.80500711608075","-"
"114/04/10","112/10","1312","國喬","塑膠工業","1298379","1366098","1387943","-4.957111422460175","-6.4530027529949","13283370","15622619","-14.973475318062867","-"
"114/04/10","112/10","1313","聯成","塑膠工業","6323633","7063372","5073138","-10.472887453754382","24.649339324102755","59831110","61544093","-2.7833426678332884","-"
"114/04/10","112/10","1314","中石化","塑膠工業","2237466","2110222","1455340","6.029886902894577","53.74180603845149","21277065","22599178","-5.850270306291671","10月營收增幅較高因去年同期生產工廠歲修及下游需求疲弱致營收低。"
"114/04/10","112/10","1315","達新","塑膠工業","136905","134277","210962","1.9571482830268774","-35.10442638958675","1829938","2269366","-19.3634697972914","-"
"114/04/10","112/10","1316","上曜","建材營造","37856","77620","185272","-51.22906467405308","-79.56733883155577","700292","2101066","-66.66968100954468","本月及本年度減少房地收入。"
"114/04/10","112/10","1319","東陽","汽車工業","2125831","2156228","1793527","-1.409730325364479","18.527961943143314","19429360","17763605","9.377347672389698","-"
"114/04/10","112/10","1321","大洋","塑膠工業","321339","357833","428190","-10.198612201781279","-24.954109157149862","3929634","5611951","-29.9774000165005","-"
"114/04/10","112/10","1323","永裕","塑膠工業","283758","278061","319037","2.0488310119002664","-11.057965063613311","2790179","3172771","-12.058607444407428","-"
"114/04/10","112/10","1324","地球","塑膠工業","90322","77612","72801","16.376333556666495","24.066977101962884","788562","811871","-2.8710226131984022","-"
"114/04/10","112/10","1325","恆大","塑膠工業","30260","31793","33874","-4.821816123045953","-10.66894963688965","340187","471399","-27.83459447304725","-"
"114/04/10","112/10","1326","台化","塑膠工業","30166153","30995485","30444806","-2.675654212218328","-0.915272706943838","275187944","324373574","-15.163266659940676","-"
"114/04/10","112/10","1337","再生-KY","塑膠工業","75105","66442","48082","13.038439541254027","56.20190507882368","615445","516971","19.048263829112273","主係受去年第四季期間中國新冠疫情復進入高峰，多城市進行封城管控影響銷售通路，使合併營業收入相對本期減少所致。"
"114/04/10","112/10","1338","廣華-KY","汽車工業","467678","501571","601039","-6.757368348648546","-22.18841040265274","4660222","6283953","-25.839324387053818","-"
"114/04/10","112/10","1339","昭輝","汽車工業","190165","163839","170130","16.068213306965983","11.77628872039029","1695287","1687801","0.4435357011875215","-"
"114/04/10","112/10","1340","勝悅-KY","塑膠工業","59538","48654","41769","22.370205944012824","42.541119011707245","490939","402012","22.120483965652767","-"
"114/04/10","112/10","1341","富林-KY","塑膠工業","227573","221362","223036","2.805811295524977","2.034200756828494","2107121","2540047","-17.04401532727544","-"
"114/04/10","112/10","1342","八貫","其他","202304","240631","194665","-15.927706737702124","3.9241774330259678","2118423","2095927","1.0733198245931275","-"
"114/04/10","112/10","1402","遠東新","紡織纖維","22437543","23162130","22391824","-3.1283262808731322","0.20417720325061506","212701845","222273455","-4.306231709045059","-"
