出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/02/21","106/6","1240","茂生農經","農業科技","113550","127803","90168","-11.152320368066478","25.931594357199895","706123","625907","12.815961476705006","-"
"114/02/21","106/6","1259","安心","觀光餐旅","418458","433240","408800","-3.411965654140892","2.3625244618395302","2396629","2302666","4.080617857735338","-"
"114/02/21","106/6","1264","德麥","食品工業","287934","297675","285791","-3.27236079617032","0.7498486656332775","1750373","1848829","-5.325316727506979","-"
"114/02/21","106/6","1268","漢來美食","觀光餐旅","253401","287232","246056","-11.778283756684491","2.985092824397698","1706015","1607421","6.13367624287601","-"
"114/02/21","106/6","1336","台翰","電子零組件業","188195","160322","117412","17.385636406731454","60.28600143085885","991521","799086","24.081888557677146","主要客戶訂單增加"
"114/02/21","106/6","1565","精華","生技醫療業","543606","504311","557022","7.791818937124116","-2.408522464103752","3002581","3060446","-1.8907374938162607","-"
"114/02/21","106/6","1569","濱川","電腦及週邊設備業","322228","267038","217809","20.667470547262937","47.9406268795137","1631560","1096792","48.757467231708475","-"
"114/02/21","106/6","1570","力肯","電機機械","85475","56229","60350","52.01230681676715","41.63214581607291","384834","307920","24.978565861262666","-"
"114/02/21","106/6","1580","新麥","電機機械","399971","398225","392324","0.4384456023604746","1.9491542704499343","2034804","1929310","5.467965231092982","-"
"114/02/21","106/6","1584","精剛","其他","90803","92587","61865","-1.9268363809174074","46.776044613270834","529589","355723","48.87679458455034","-"
"114/02/21","106/6","1586","和勤","電機機械","131878","163811","123877","-19.493806887205377","6.458826093625128","997277","853559","16.837500395403247","-"
"114/02/21","106/6","1591","駿吉-KY","電機機械","39228","37911","45907","3.473925773522197","-14.548979458470386","234246","251466","-6.847844241368614","-"
"114/02/21","106/6","1593","祺驊","運動休閒","64427","65950","73337","-2.309325246398787","-12.14939253037348","358394","378677","-5.356279890249474","-"
"114/02/21","106/6","1595","川寶","電子零組件業","130699","100827","52674","29.62698483541115","148.12810874435206","607678","405456","49.87520224142693","客戶需求增加"
"114/02/21","106/6","1599","宏佳騰","電機機械","146648","162163","141223","-9.567533901074844","3.841442257989138","927919","1010007","-8.127468423486174","-"
"114/02/21","106/6","1742","台蠟","化學工業","37356","35827","44721","4.267731040835124","-16.468773059636412","220120","297316","-25.964293882603023","-"
"114/02/21","106/6","1777","生泰","生技醫療業","79433","68961","71008","15.18539464334914","11.864860297431276","392261","412347","-4.871140083473385","-"
"114/02/21","106/6","1781","合世","生技醫療業","37173","52143","95836","-28.709510384903055","-61.21186193079845","254806","262165","-2.807010851944386","本月營收較去年同期減少主要係因出貨量減少所致。"
"114/02/21","106/6","1784","訊聯","生技醫療業","59491","53535","45290","11.12543196039974","31.355707661735483","332828","322489","3.2060008248343355","-"
"114/02/21","106/6","1785","光洋科","其他電子業","1162236","1078804","1452453","7.733749596775689","-19.981162901656713","6811287","15911829","-57.19356335465898","主係本年度不再出售LBMA鑄錠"
"114/02/21","106/6","1788","杏昌","生技醫療業","278049","240320","254599","15.699484021304928","9.210562492389993","1455969","1395795","4.311091528483767","-"
"114/02/21","106/6","1796","金穎生技","食品工業","31340","39203","44003","-20.05713848429967","-28.777583346590006","186139","232756","-20.0282699479283","-"
"114/02/21","106/6","1799","易威","生技醫療業","43964","34656","23907","26.858264081255772","83.89593006232484","204010","92628","120.2465777086842","原料藥銷售增加"
"114/02/21","106/6","1813","寶利徠","生技醫療業","27991","34027","17727","-17.738854439121873","57.90037795453264","210975","167112","26.247666235817896","合併子公司Solidar營收"
"114/02/21","106/6","1815","富喬","電子零組件業","401654","411053","397574","-2.286566452501259","1.0262240488563135","2433878","2330827","4.421220450938658","-"
"114/02/21","106/6","2035","唐榮公司","鋼鐵工業","1076822","1546464","1087145","-30.368763838020154","-0.9495513477962921","9990175","5855970","70.59812464886261","本年累計營收較上年同期累計增加70.60%，係因銷售量及售價都較上年同期同步明顯提升所致。"
"114/02/21","106/6","2061","風青","電器電纜","105982","94221","68133","12.482355313571285","55.551641642082394","566574","419411","35.08801628951077","本月因銷售量較去年同期增加43%，且國際銅價上升19%，致本月營業收入增加55%。"
"114/02/21","106/6","2063","世鎧","鋼鐵工業","71883","74587","60358","-3.6252966334615953","19.09440339308791","435600","385508","12.99376407234091","-"
"114/02/21","106/6","2064","晉椿","鋼鐵工業","191923","177930","144615","7.864328668577531","32.71306572623863","1095576","1012458","8.209525728474663","-"
"114/02/21","106/6","2065","世豐","鋼鐵工業","85207","82043","101044","3.856514266908816","-15.673370017022288","551032","538584","2.31124578524427","-"
"114/02/21","106/6","2066","世德","電機機械","110006","115705","104073","-4.925456981115769","5.700806164903481","652211","633666","2.9266206487329285","-"
"114/02/21","106/6","2067","嘉鋼","電機機械","101570","113138","80521","-10.224681362583746","26.141006693905936","549269","471572","16.47616906856217","10606及10606自結數"
"114/02/21","106/6","2070","精湛","電機機械","72025","45990","90375","56.6101326375299","-20.304287690179805","341016","371996","-8.328046538134819","-"
"114/02/21","106/6","2221","大甲","其他","61716","65550","64527","-5.848970251716247","-4.356315960760612","440947","364751","20.889867334153983","-"
"114/02/21","106/6","2230","泰茂","電機機械","55465","42722","36066","29.827723421188146","53.78750069317363","254200","221227","14.90460025222961","本月較去年同期增加，主係新增之長期投資營收挹注。"
"114/02/21","106/6","2235","謚源","電機機械","76522","79079","78868","-3.2334753853741196","-2.974590454937364","440520","441248","-0.1649865835085938","-"
"114/02/21","106/6","2596","綠意","建材營造","83640","44808","151854","86.66309587573647","-44.920779169465405","629980","193566","225.46004980213468","月營收淨額合併子公司東聯開發營收,本公司持股東聯比例36.36%。"
"114/02/21","106/6","2640","大車隊","數位雲端","125770","141399","131957","-11.053119187547296","-4.688648574914556","789106","844514","-6.560933270496404","-"
"114/02/21","106/6","2641","正德","航運業","63601","63919","67855","-0.49750465432813407","-6.269250607913934","382355","381306","0.2751071318049021","-"
"114/02/21","106/6","2643","捷迅","航運業","206645","217697","233378","-5.07678103051489","-11.454807222617385","1264574","1371167","-7.773888957362597","-"
"114/02/21","106/6","2718","全心投控","建材營造","14910","15057","16624","-0.9762900976290098","-10.310394610202117","104298","135696","-23.138486027591085","-"
