年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2017,01,國內上市,1101,台泥,水泥工業,6131670,9418581,6575590,-34.89815504055229,-6.751029185213798,6131670,6575590,-6.751029185213798,-
2017,01,國內上市,1102,亞泥,水泥工業,4162130,6023954,5066062,-30.907008918062782,-17.84289256625758,4162130,5066062,-17.84289256625758,-
2017,01,國內上市,1103,嘉泥,水泥工業,232657,382981,197328,-39.251033341079584,17.903693343063328,232657,197328,17.903693343063328,-
2017,01,國內上市,1104,環泥,水泥工業,363865,463842,373311,-21.5541067863626,-2.530329939380302,363865,373311,-2.530329939380302,-
2017,01,國內上市,1108,幸福,水泥工業,316773,345573,348266,-8.333984425866603,-9.042800617918488,316773,348266,-9.042800617918488,-
2017,01,國內上市,1109,信大,水泥工業,333060,514449,338758,-35.258888636191344,-1.6820266975244864,333060,338758,-1.6820266975244864,-
2017,01,國內上市,1110,東泥,水泥工業,104003,142422,140339,-26.97546727331452,-25.8915910758948,104003,140339,-25.8915910758948,-
2017,01,國內上市,1201,味全,食品工業,1213521,1226869,1213101,-1.087972717543601,0.0346220141604037,1213521,1213101,0.0346220141604037,-
2017,01,國內上市,1203,味王,食品工業,543487,565174,552771,-3.837225350069182,-1.6795381812721724,543487,552771,-1.6795381812721724,-
2017,01,國內上市,1210,大成,食品工業,6274308,7296496,6296474,-14.009299806372812,-0.3520382995308168,6274308,6296474,-0.3520382995308168,-
2017,01,國內上市,1213,大飲,食品工業,78483,50887,76124,54.22996050071728,3.098891282644107,78483,76124,3.098891282644107,-
2017,01,國內上市,1215,卜蜂,食品工業,1647288,1723659,1422333,-4.430748773394273,15.815916525876853,1647288,1422333,15.815916525876853,-
2017,01,國內上市,1216,統一,食品工業,34772056,30085441,40396873,15.577684236039618,-13.923892079468626,34772056,40396873,-13.923892079468626,-
2017,01,國內上市,1217,愛之味,食品工業,391125,292255,363377,33.830045679286926,7.636146481477914,391125,363377,7.636146481477914,-
2017,01,國內上市,1218,泰山,食品工業,699446,651183,725188,7.411587833220461,-3.549700215668213,699446,725188,-3.549700215668213,-
2017,01,國內上市,1219,福壽,食品工業,1008902,1005328,899361,0.3555058647525981,12.179869929872432,1008902,899361,12.179869929872432,-
2017,01,國內上市,1220,台榮,食品工業,191334,199012,243424,-3.8580588105239886,-21.398876035230707,191334,243424,-21.398876035230707,-
2017,01,國內上市,1225,福懋油,食品工業,889754,1035339,937281,-14.061577898639962,-5.070731189472528,889754,937281,-5.070731189472528,-
2017,01,國內上市,1227,佳格,食品工業,3473609,3160613,4305506,9.903015649179448,-19.32170109622423,3473609,4305506,-19.32170109622423,-
2017,01,國內上市,1229,聯華,食品工業,395780,431412,491509,-8.259390095778514,-19.476550785438317,395780,491509,-19.476550785438317,-
2017,01,國內上市,1231,聯華食,食品工業,681056,719691,731183,-5.368276107384975,-6.855602496228714,681056,731183,-6.855602496228714,-
2017,01,國內上市,1232,大統益,食品工業,1604792,1551665,1392257,3.42387048750858,15.265500550544909,1604792,1392257,15.265500550544909,-
2017,01,國內上市,1233,天仁,食品工業,240083,194746,219033,23.28006736980477,9.610424000036524,240083,219033,9.610424000036524,-
2017,01,國內上市,1234,黑松,食品工業,940172,688434,693543,36.56675875973586,35.56073668107096,940172,693543,35.56073668107096,-
2017,01,國內上市,1235,興泰,食品工業,3561,6064,4568,-41.27638522427441,-22.044658493870404,3561,4568,-22.044658493870404,-
2017,01,國內上市,1236,宏亞,食品工業,224932,327170,330388,-31.24919766482257,-31.918834824509364,224932,330388,-31.918834824509364,-
2017,01,國內上市,1256,鮮活果汁-KY,食品工業,210190,204822,228905,2.62081221743758,-8.175880823922588,210190,228905,-8.175880823922588,-
2017,01,國內上市,1301,台塑,塑膠工業,14807514,17893695,14158452,-17.247309736753643,4.584272348417751,14807514,14158452,4.584272348417751,-
2017,01,國內上市,1303,南亞,塑膠工業,23998463,25560798,21149257,-6.112230924871751,13.471896435888976,23998463,21149257,13.471896435888976,-
2017,01,國內上市,1304,台聚,塑膠工業,4301214,4966681,4232007,-13.398625762355184,1.635323382026542,4301214,4232007,1.635323382026542,-
2017,01,國內上市,1305,華夏,塑膠工業,1075589,1179377,1198151,-8.800239448454565,-10.229261587228988,1075589,1198151,-10.229261587228988,-
2017,01,國內上市,1307,三芳,塑膠工業,740752,862973,971281,-14.16278377191407,-23.734532025232657,740752,971281,-23.734532025232657,-
2017,01,國內上市,1308,亞聚,塑膠工業,419813,721698,431933,-41.829823555005,-2.805990743934823,419813,431933,-2.805990743934823,-
2017,01,國內上市,1309,台達化,塑膠工業,1496922,1684061,1256289,-11.112364694628043,19.15427103158589,1496922,1256289,19.15427103158589,-
2017,01,國內上市,1310,台苯,塑膠工業,1241722,1382274,1108849,-10.168172156895087,11.982966120725184,1241722,1108849,11.982966120725184,-
2017,01,國內上市,1312,國喬,塑膠工業,2003644,2126740,1411633,-5.788013579469046,41.938024968246,2003644,1411633,41.938024968246,-
2017,01,國內上市,1313,聯成,塑膠工業,3014388,4634060,3243164,-34.95146804314143,-7.054099021819433,3014388,3243164,-7.054099021819433,-
2017,01,國內上市,1314,中石化,塑膠工業,3039280,2154365,1860232,41.07544450452918,63.38177173599852,3039280,1860232,63.38177173599852,CPL銷售量較去年同期大幅成長
2017,01,國內上市,1315,達新,塑膠工業,282101,221504,258668,27.35706804391794,9.05910278812996,282101,258668,9.05910278812996,-
2017,01,國內上市,1316,上曜,建材營造,45334,54349,43310,-16.587241715578944,4.6732856153313325,45334,43310,4.6732856153313325,-
2017,01,國內上市,1319,東陽,汽車工業,1928354,2202897,2138524,-12.46281601000864,-9.827806468386608,1928354,2138524,-9.827806468386608,-
2017,01,國內上市,1321,大洋,塑膠工業,340518,303990,331467,12.016184742919174,2.730588565377549,340518,331467,2.730588565377549,-
2017,01,國內上市,1323,永裕,塑膠工業,223216,270235,263208,-17.39930060872944,-15.19406704963375,223216,263208,-15.19406704963375,-
2017,01,國內上市,1324,地球,塑膠工業,87286,104944,98013,-16.82611678609544,-10.944466550355566,87286,98013,-10.944466550355566,-
2017,01,國內上市,1325,恆大,塑膠工業,99204,95825,87387,3.526219671275763,13.522606337327062,99204,87387,13.522606337327062,-
2017,01,國內上市,1326,台化,塑膠工業,30067100,28970397,24629815,3.7855987959018993,22.07602858567959,30067100,24629815,22.07602858567959,-
2017,01,國內上市,1337,再生-KY,塑膠工業,351534,511915,532787,-31.329615268159756,-34.01978651881521,351534,532787,-34.01978651881521,-
2017,01,國內上市,1338,廣華-KY,汽車工業,583600,773726,708002,-24.57278157900859,-17.570854319620565,583600,708002,-17.570854319620565,-
2017,01,國內上市,1339,昭輝,汽車工業,211968,258653,201380,-18.04927837682145,5.257721720131095,211968,201380,5.257721720131095,-
2017,01,國內上市,1340,勝悅-KY,塑膠工業,176643,310050,316678,-43.02757619738752,-44.2199963369732,176643,316678,-44.2199963369732,106年1月適逢農曆春節，工廠於1月20日始暫停出貨，營業天數減少，致106年1月份之營收較去年同期下降。
2017,01,國內上市,1402,遠東新,紡織纖維,16392590,19987537,17841430,-17.985942940343275,-8.120649521927334,16392590,17841430,-8.120649521927334,-
2017,01,國內上市,1409,新纖,紡織纖維,2524038,3016607,3033362,-16.328577106663214,-16.790742417159574,2524038,3033362,-16.790742417159574,-
2017,01,國內上市,1410,南染,紡織纖維,39339,47590,46890,-17.337675982349232,-16.103646833013435,39339,46890,-16.103646833013435,-
2017,01,國內上市,1413,宏洲,紡織纖維,203172,290209,154599,-29.99114431323632,31.41870257893001,203172,154599,31.41870257893001,-
2017,01,國內上市,1414,東和,紡織纖維,34364,96319,54676,-64.3227192973349,-37.14975491989173,34364,54676,-37.14975491989173,-
2017,01,國內上市,1416,廣豐,其他,32110,120869,20531,-73.43404843260059,56.39764258925527,32110,20531,56.39764258925527,本月子公司寶豐所屬之桃園廣豐新天地開幕營運
2017,01,國內上市,1417,嘉裕,紡織纖維,248204,265856,324581,-6.639684641309581,-23.5309522122367,248204,324581,-23.5309522122367,-
2017,01,國內上市,1418,東華,紡織纖維,91944,90846,150115,1.2086387953239548,-38.750957599173965,91944,150115,-38.750957599173965,-
2017,01,國內上市,1419,新紡,紡織纖維,129255,106055,96686,21.87544198764792,33.68533189913742,129255,96686,33.68533189913742,-
2017,01,國內上市,1423,利華,紡織纖維,35349,50866,54333,-30.50564227578343,-34.94009165700403,35349,54333,-34.94009165700403,-
2017,01,國內上市,1432,大魯閣,運動休閒,108301,110497,45419,-1.9873842728761864,138.44866685748255,108301,45419,138.44866685748255,105/5月增加一個購物中心
2017,01,國內上市,1434,福懋,紡織纖維,3158639,3192913,3480744,-1.073439833781879,-9.253912381950526,3158639,3480744,-9.253912381950526,-
2017,01,國內上市,1435,中福,其他,2684,2885,1918,-6.967071057192374,39.93743482794578,2684,1918,39.93743482794578,-
