年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2018,12,國內上市,1101,台泥,水泥工業,11404254,11784150,10986420,-3.223787884573771,3.803186115222247,124599062,98311776,26.73869506741492,-
2018,12,國內上市,1102,亞泥,水泥工業,6548928,7626297,7070625,-14.127026524144023,-7.378371784672501,82748551,64899182,27.50322646593604,-
2018,12,國內上市,1103,嘉泥,水泥工業,234983,183786,181112,27.856855255568977,29.744577940721765,2092377,2095606,-0.1540843078326746,-
2018,12,國內上市,1104,環泥,水泥工業,465496,421815,399796,10.355487595272807,16.433381024322404,4780994,4405376,8.526355071621582,-
2018,12,國內上市,1108,幸福,水泥工業,300034,269955,322754,11.142227408271747,-7.039417017294905,3330654,3434454,-3.022314463958464,-
2018,12,國內上市,1109,信大,水泥工業,707952,546290,581701,29.592707170184333,21.70376189829483,6701130,5375877,24.651847503207385,-
2018,12,國內上市,1110,東泥,水泥工業,183634,138622,221910,32.47103634343755,-17.248434049840025,1676187,1717111,-2.383305447347318,-
2018,12,國內上市,1201,味全,食品工業,1536834,1633866,1345880,-5.938797918556356,14.18804053853241,19442376,17717859,9.733213251104436,-
2018,12,國內上市,1203,味王,食品工業,521085,506912,571720,2.795948803737138,-8.856608129853775,6076062,6223542,-2.369711652946184,-
2018,12,國內上市,1210,大成,食品工業,6339590,6735632,7129396,-5.879804597400808,-11.078161459960985,72745039,76471084,-4.872488795895714,-
2018,12,國內上市,1213,大飲,食品工業,29860,26745,38138,11.64703682931389,-21.705385704546647,594321,649513,-8.497443469183835,-
2018,12,國內上市,1215,卜蜂,食品工業,1791014,1765886,1716870,1.4229684135895522,4.318556442829101,21235086,19865000,6.89698464636295,-
2018,12,國內上市,1216,統一,食品工業,32590936,33229601,30552612,-1.9219761320636983,6.6715212434210205,431478335,399850077,7.910029238283728,-
2018,12,國內上市,1217,愛之味,食品工業,269710,269672,246169,0.0140911922631938,9.562942531350414,4322650,4133230,4.582856506896543,-
2018,12,國內上市,1218,泰山,食品工業,546161,635927,589954,-14.115771149833236,-7.4231211246978575,7989997,7703721,3.716074349006149,-
2018,12,國內上市,1219,福壽,食品工業,981256,996487,979504,-1.528469513400576,0.1788660383214361,11711782,10825610,8.185885137188574,-
2018,12,國內上市,1220,台榮,食品工業,270544,280415,225477,-3.5201397928070897,19.987404480279583,2744263,2366606,15.957747085911215,-
2018,12,國內上市,1225,福懋油,食品工業,936366,1029697,962073,-9.063928514893217,-2.6720425581011003,11243509,10757313,4.519678845451462,-
2018,12,國內上市,1227,佳格,食品工業,3422885,2519735,2733418,35.843054924426575,25.22362112197988,27341415,26490670,3.2114891771329304,-
2018,12,國內上市,1229,聯華,食品工業,451768,452166,441119,-0.0880207711327255,2.414087808505188,5097258,4800213,6.1881629002713,2018年起本公司遵循IFRS15揭露合併營收，同時將去年同期重分類表達。
2018,12,國內上市,1231,聯華食,食品工業,793204,675148,582256,17.485943822687766,36.22942485779451,8116880,7028074,15.492238698681886,-
2018,12,國內上市,1232,大統益,食品工業,1463270,1466021,1420097,-0.187650790814047,3.040144440837492,16948746,16884342,0.3814421669497099,-
2018,12,國內上市,1233,天仁,食品工業,195176,191187,190521,2.08643893151731,2.443300213624745,2208401,2152441,2.5998389735189025,-
2018,12,國內上市,1234,黑松,食品工業,464860,718541,601077,-35.305013910131784,-22.66215476552921,8901634,9092751,-2.101861141914037,-
2018,12,國內上市,1235,興泰,食品工業,2236,2042,3359,9.50048971596474,-33.43256921702888,57590,76510,-24.728793621748792,-
2018,12,國內上市,1236,宏亞,食品工業,255964,153437,267939,66.8202584774207,-4.469300848327418,1972592,1878971,4.982567586194785,-
2018,12,國內上市,1256,鮮活果汁-KY,食品工業,240836,161680,185282,48.95843641761504,29.98348463423322,3222998,2914160,10.59783951464573,-
2018,12,國內上市,1301,台塑,塑膠工業,18133624,18533274,17870221,-2.156391795642799,1.473977294405033,230370027,206709755,11.446132283403848,-
2018,12,國內上市,1303,南亞,塑膠工業,24809071,25374298,28043505,-2.227557191927044,-11.533629622973304,333058016,306139952,8.79273150209418,-
2018,12,國內上市,1304,台聚,塑膠工業,4968846,5089877,5325861,-2.3778767148990045,-6.703423164817858,60886628,58138749,4.726415767907218,-
2018,12,國內上市,1305,華夏,塑膠工業,1271926,1324029,1498559,-3.935185709678565,-15.123395208330136,15192745,14701512,3.3413774039024013,-
2018,12,國內上市,1307,三芳,塑膠工業,697071,836558,707884,-16.673918604567763,-1.527510157031378,9492271,9855356,-3.6841388580990886,-
2018,12,國內上市,1308,亞聚,塑膠工業,621374,657106,473599,-5.437783249582259,31.20255743783243,6375122,6402910,-0.4339901700945351,-
2018,12,國內上市,1309,台達化,塑膠工業,1714356,1648171,1847529,4.015663423273435,-7.208168315625898,21682478,19827168,9.357413020356717,-
2018,12,國內上市,1310,台苯,塑膠工業,1080996,1114760,1302729,-3.0288133768703576,-17.020654334094043,15382036,14746899,4.306919034300025,-
2018,12,國內上市,1312,國喬,塑膠工業,1952956,1600655,2139805,22.009802237209144,-8.73205736036695,24749724,23357902,5.958677281889444,-
2018,12,國內上市,1313,聯成,塑膠工業,6351502,5636577,5144530,12.68367308740748,23.46126857069548,61244785,50599924,21.037306301092467,-
2018,12,國內上市,1314,中石化,塑膠工業,2350954,2938635,3386948,-19.9984346473788,-30.58783305796251,38503453,33336132,15.500661564455047,-
2018,12,國內上市,1315,達新,塑膠工業,215506,209410,208367,2.911035767155341,3.426166331520826,2544233,2663384,-4.473669587261919,-
2018,12,國內上市,1316,上曜,建材營造,49828,45708,910391,9.01373938916601,-94.52674729868816,1526384,2156342,-29.214197005855286,減少房地收入
2018,12,國內上市,1319,東陽,汽車工業,1749904,1960424,2117209,-10.738493305529824,-17.34854707305703,23004288,24452883,-5.924025400195142,-
2018,12,國內上市,1321,大洋,塑膠工業,440513,418121,435251,5.355387555277061,1.2089575899883056,4769477,4468937,6.725089210252908,-
2018,12,國內上市,1323,永裕,塑膠工業,300208,343015,299664,-12.479629170735974,0.1815366543862459,3764616,3243080,16.081502768972705,-
2018,12,國內上市,1324,地球,塑膠工業,92683,100342,119542,-7.632895497398896,-22.46825383547205,1137466,1227153,-7.308542618565085,-
2018,12,國內上市,1325,恆大,塑膠工業,88639,88320,67991,0.3611865942028985,30.36872527246253,914449,865210,5.690988314975555,-
2018,12,國內上市,1326,台化,塑膠工業,31908907,33592042,35534860,-5.010517074252289,-10.203932138750512,407859765,358421471,13.793340522281378,-
2018,12,國內上市,1337,再生-KY,塑膠工業,139870,143367,358628,-2.4391945147767617,-60.998583490413466,1464656,4222647,-65.31426851451235,因中國禁止國際廢塑進口致公司因外購料質不佳而產生大量瑕疵貨品並折價出售。未免品質不佳影響信譽，業務方面減少接單及生產所致
2018,12,國內上市,1338,廣華-KY,汽車工業,579598,807588,746441,-28.23097916264234,-22.35180007529061,8058608,7967359,1.145285407623781,-
2018,12,國內上市,1339,昭輝,汽車工業,251752,274397,268693,-8.252641246077763,-6.304965146096103,2848125,2838119,0.3525574509032215,-
2018,12,國內上市,1340,勝悅-KY,塑膠工業,130490,94480,303492,38.11388653683319,-57.00380899661276,2071989,3406504,-39.17550074798092,近月持續受中美貿易爭端影響，外銷訂單減少，加上中國大陸經濟低迷及市場競爭激烈，致公司營收下滑。
2018,12,國內上市,1341,富林-KY,塑膠工業,243494,250848,201765,-2.931655823446868,20.68198151314648,2911353,2762409,5.391815621799668,-
2018,12,國內上市,1402,遠東新,紡織纖維,20191182,20407968,20202085,-1.0622615637186417,-0.0539696768922613,228468086,217825522,4.88582049627775,-
2018,12,國內上市,1409,新纖,紡織纖維,3320620,3448039,3051035,-3.695404837358278,8.835854062637761,42660404,36635736,16.444784949864253,-
2018,12,國內上市,1410,南染,紡織纖維,34495,40088,40400,-13.951806026741169,-14.616336633663366,505982,533251,-5.113726931595065,-
2018,12,國內上市,1413,宏洲,紡織纖維,291434,298537,296654,-2.3792695712759224,-1.7596256918834736,3651036,3144143,16.12181761452962,-
2018,12,國內上市,1414,東和,紡織纖維,57066,79492,73145,-28.21164393901273,-21.98236379793561,974924,793069,22.93053946125747,-
2018,12,國內上市,1416,廣豐,其他,20808,18174,31559,14.493232089798614,-34.06635191229127,271003,2245845,-87.93313875178384,"去年累計1-12月子公司寶豐預售案(廣豐公園NO.3)完工交屋戶及餘屋合計1,849,607仟元，今年累計餘屋出售建案收入28,710仟元"
2018,12,國內上市,1417,嘉裕,紡織纖維,146547,137675,146192,6.444161975667332,0.2428313450804421,1494584,2032130,-26.452343107970453,-
2018,12,國內上市,1418,東華,紡織纖維,17454,20268,23048,-13.883955002960333,-24.2710864283235,653058,1637700,-60.12346583623374,因本公司生產線調整，改以特殊品種為主的接單方式。
2018,12,國內上市,1419,新紡,紡織纖維,132139,178926,156920,-26.148798944815177,-15.792123374968137,1605981,1487951,7.932384870200699,-
2018,12,國內上市,1423,利華,紡織纖維,37497,74239,92538,-49.4915071593098,-59.47934902418466,761087,681370,11.699517149272788,主因去年基期偏高且近期國際原物料價格走勢疲軟轉趨下跌。
2018,12,國內上市,1432,大魯閣,運動休閒,85905,58929,55244,45.77712162093366,55.50104988777062,1021561,1163986,-12.235971910315072,1.因大魯閣開發已於106/12/6為非重要子公司。2.自107年1月起新增賽道樂園之營業收入。3.107年5月增加一購物中心。
2018,12,國內上市,1434,福懋,紡織纖維,3549899,3565075,3320274,-0.425685294138272,6.915844897138007,44545053,40705664,9.432075595180072,-
2018,12,國內上市,1435,中福,其他,2086,2551,3051,-18.228145825166603,-31.62897410685021,30210,34920,-13.487972508591064,-
2018,12,國內上市,1436,華友聯,建材營造,156834,392082,289365,-59.99969394157345,-45.80063241926287,2621467,2228136,17.65291705712757,-
2018,12,國內上市,1437,勤益控,其他,54234,45261,39029,19.82501491350169,38.95821056137744,582065,544806,6.838948176047988,-
