年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2020,07,國內上市,1101,台泥,水泥工業,10178622,9961312,10489337,2.181539941726552,-2.962198659457695,62618332,67212820,-6.835731635720686,-
2020,07,國內上市,1102,亞泥,水泥工業,6798878,6752208,7813300,0.6911813143197011,-12.983272112935635,40624521,51610988,-21.287069722439725,-
2020,07,國內上市,1103,嘉泥,水泥工業,173129,166768,159044,3.814280917202341,8.856039838032242,1165448,1049488,11.049197322885064,-
2020,07,國內上市,1104,環泥,水泥工業,477040,453562,398238,5.176359571569047,19.78766466283981,3068671,2779704,10.395603272866463,-
2020,07,國內上市,1108,幸福,水泥工業,384035,360616,313198,6.494165538966657,22.617321949693164,2610731,2048651,27.436591200746246,-
2020,07,國內上市,1109,信大,水泥工業,656183,611254,597879,7.350299548142016,9.751805967428192,3912131,4170048,-6.18498875792317,-
2020,07,國內上市,1110,東泥,水泥工業,124643,130369,114772,-4.392148440196673,8.600529745931063,895134,896369,-0.1377780802325827,-
2020,07,國內上市,1201,味全,食品工業,1720915,1584018,1850126,8.642389164769591,-6.983902717977046,10310618,11624689,-11.304138975244843,-
2020,07,國內上市,1203,味王,食品工業,490401,519138,552813,-5.53552234665927,-11.289893689186036,3541505,3630432,-2.449488104996871,-
2020,07,國內上市,1210,大成,食品工業,6397684,6450520,6491269,-0.8190967549902953,-1.4417057743254824,43344787,43729184,-0.8790399564739191,-
2020,07,國內上市,1213,大飲,食品工業,53900,35095,64562,53.5831315002137,-16.51435829125492,220397,290566,-24.14907456481488,-
2020,07,國內上市,1215,卜蜂,食品工業,1884932,1772694,1745142,6.331493196231273,8.010236416291626,12554025,11930910,5.222694664531037,-
2020,07,國內上市,1216,統一,食品工業,40509558,38616245,40267551,4.902892552085269,0.6009975625286971,259246103,262536471,-1.2532993939725807,-
2020,07,國內上市,1217,愛之味,食品工業,430161,415560,482920,3.513572047357782,-10.924997929263649,2580634,2535140,1.7945360019564995,-
2020,07,國內上市,1218,泰山,食品工業,831903,734201,861667,13.307255097718471,-3.4542346405281856,4756597,4581091,3.831096129721064,-
2020,07,國內上市,1219,福壽,食品工業,980279,987280,1038836,-0.7091200064824569,-5.636789637632889,6897543,7050465,-2.168963323695672,-
2020,07,國內上市,1220,台榮,食品工業,264847,222507,277390,19.028614830095236,-4.521792422221421,1508035,1583877,-4.788376875224528,-
2020,07,國內上市,1225,福懋油,食品工業,847382,792623,962604,6.90858075024318,-11.969823520367669,5827264,6074065,-4.06319326513628,-
2020,07,國內上市,1227,佳格,食品工業,2474374,2392058,2206623,3.441220906850921,12.133971231152762,17098443,15614243,9.50542399013516,-
2020,07,國內上市,1229,聯華,食品工業,725137,1275443,696166,-43.146263690341314,4.161507456554902,5482033,3947671,38.86752467467527,本公司年度營收成長主因108年自4月起納入子公司神通電腦及神通資訊營收所致。
2020,07,國內上市,1231,聯華食,食品工業,787417,684343,791473,15.061745352842069,-0.5124622065440009,4891161,4940699,-1.0026516490885196,-
2020,07,國內上市,1232,大統益,食品工業,1465369,1424986,1423850,2.8339225788884943,2.9159672718334093,9490609,9654741,-1.700014531720737,-
2020,07,國內上市,1233,天仁,食品工業,164578,141988,181089,15.909795193960052,-9.117616199769174,1068412,1290363,-17.200663689209936,-
2020,07,國內上市,1234,黑松,食品工業,936282,770065,908599,21.584801283008577,3.0467786119069027,5009268,5059826,-0.9992043204647748,-
2020,07,國內上市,1235,興泰,食品工業,6635,3033,3771,118.76030333003628,75.94802439671174,17689,17142,3.1909928829774823,"合併投資公司獲配現金股利較去年同期增加3,283仟元"
2020,07,國內上市,1236,宏亞,食品工業,122704,80724,145523,52.00436053713889,-15.68068277866729,809768,965977,-16.171088959675025,-
2020,07,國內上市,1256,鮮活果汁-KY,食品工業,393593,362789,341404,8.490885886837804,15.286581293716536,1668548,2070814,-19.425501276309703,-
2020,07,國內上市,1301,台塑,塑膠工業,15716282,14776562,17511155,6.359530721692908,-10.249883574213124,100719565,127092518,-20.75098787483304,-
2020,07,國內上市,1303,南亞,塑膠工業,21752364,20794995,24563010,4.603843376735604,-11.442596001060132,147934453,167334881,-11.593774044038074,-
