年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2017,07,國內上市,1101,台泥,水泥工業,8034396,7858569,7816038,2.2373920748166745,2.793717226042145,53928247,48482772,11.23177321626742,-
2017,07,國內上市,1102,亞泥,水泥工業,5252149,5331442,4788866,-1.487271173539917,9.674169208326148,34064298,33918526,0.4297710342719492,-
2017,07,國內上市,1103,嘉泥,水泥工業,153905,143629,268801,7.154543998774621,-42.74388860160491,1212790,1630494,-25.61824821189161,-
2017,07,國內上市,1104,環泥,水泥工業,357742,318948,354764,12.163111228162585,0.8394312838957729,2517506,2680230,-6.071270002947508,-
2017,07,國內上市,1108,幸福,水泥工業,270234,243699,336726,10.888432041165537,-19.746618912706477,2032226,2439829,-16.706211787793325,-
2017,07,國內上市,1109,信大,水泥工業,417078,418868,308834,-0.427342265343736,35.04924975877008,2734890,2315358,18.1195305434408,-
2017,07,國內上市,1110,東泥,水泥工業,113787,107913,113528,5.44327374829724,0.2281375519695581,798302,901116,-11.409629836780171,-
2017,07,國內上市,1201,味全,食品工業,1745969,1536126,1717480,13.660533055231149,1.6587674965647343,9698698,9865094,-1.6867147946081409,-
2017,07,國內上市,1203,味王,食品工業,514755,501186,534572,2.707378099148819,-3.707077811782136,3539005,3656551,-3.214668686420618,-
2017,07,國內上市,1210,大成,食品工業,6158273,5738622,6139235,7.31274860062224,0.3101037832889602,42692456,42184199,1.2048516080630096,-
2017,07,國內上市,1213,大飲,食品工業,85642,46321,81158,84.8880637291941,5.525025259370611,380736,394052,-3.379249439160314,-
2017,07,國內上市,1215,卜蜂,食品工業,1665365,1652528,1571108,0.7768098331768055,5.99939660417998,11243896,10164809,10.615910244845722,-
2017,07,國內上市,1216,統一,食品工業,35072216,34105063,34586149,2.835804760131949,1.4053805180796508,231305559,246124088,-6.020755270406528,-
2017,07,國內上市,1217,愛之味,食品工業,457971,341617,453952,34.05978039734556,0.8853358945439166,2322067,2376386,-2.285781855304652,-
2017,07,國內上市,1218,泰山,食品工業,680900,639677,778087,6.444346130937958,-12.490505560432188,4447709,4631930,-3.977197410150844,-
2017,07,國內上市,1219,福壽,食品工業,822215,862947,890385,-4.72010447918586,-7.656238593417454,6175102,6246956,-1.1502242051968992,-
2017,07,國內上市,1220,台榮,食品工業,193446,220289,232390,-12.185356508949608,-16.758036060071433,1258920,1660695,-24.193184178913047,-
