年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2020,12,國內上市,1101,台泥,水泥工業,10933035,10889658,12330504,0.3983320688308118,-11.333429679760048,114365085,122783014,-6.855939372851688,-
2020,12,國內上市,1102,亞泥,水泥工業,8320877,7923604,8115203,5.013791703876166,2.5344282823239297,78241985,89341528,-12.423721922463647,-
2020,12,國內上市,1103,嘉泥,水泥工業,200989,208929,157879,-3.800334084784784,27.305721470239867,2057081,1883793,9.198887563548649,-
2020,12,國內上市,1104,環泥,水泥工業,555150,488513,457657,13.640783356840045,21.30263494276281,5426099,5005731,8.397734516696962,-
2020,12,國內上市,1108,幸福,水泥工業,388124,402129,377849,-3.482713258680672,2.719340265555817,4530250,3731696,21.399224374118365,-
2020,12,國內上市,1109,信大,水泥工業,852626,719102,691591,18.56815862005668,23.284715966517783,7574940,7821396,-3.151048738613925,-
2020,12,國內上市,1110,東泥,水泥工業,160628,149741,150784,7.270553822934266,6.528544142614601,1590987,1584940,0.3815286383080747,-
2020,12,國內上市,1201,味全,食品工業,1472723,1588873,1499513,-7.310212962269483,-1.7865800429872898,18657684,20229153,-7.768338100957563,-
2020,12,國內上市,1203,味王,食品工業,519264,481337,579498,7.879510613146299,-10.394168746052618,6027250,6423637,-6.1707565355887946,-
2020,12,國內上市,1210,大成,食品工業,8214226,7431123,6971663,10.538151501462162,17.823050253576515,80528084,78080258,3.1350126942459644,-
2020,12,國內上市,1213,大飲,食品工業,31241,25440,28674,22.80267295597484,8.952361023924112,409605,435472,-5.939991549399273,-
2020,12,國內上市,1215,卜蜂,食品工業,2057868,1851586,1833883,11.140827377178269,12.213701746512728,22189635,21173634,4.798425249062112,-
2020,12,國內上市,1216,統一,食品工業,34159430,35858206,33014880,-4.737481847251366,3.466770135163296,447293289,447657706,-0.0814052779871056,-
2020,12,國內上市,1217,愛之味,食品工業,280185,284591,292321,-1.5481866959953057,-4.151600466610336,4616254,4468894,3.2974601769475846,-
2020,12,國內上市,1218,泰山,食品工業,694505,670202,653138,3.626220154520577,6.333577283820571,8470574,8123563,4.271660107763059,-
2020,12,國內上市,1219,福壽,食品工業,1185413,1086305,1144475,9.123404568698476,3.5770112933877978,12330108,12248463,0.6665734304785833,-
2020,12,國內上市,1220,台榮,食品工業,258665,218974,303764,18.125896225122617,-14.846723113996392,2775133,2979164,-6.84859913720762,-
2020,12,國內上市,1225,福懋油,食品工業,1006866,900073,912234,11.864926511516288,10.373654128217105,10213493,10646506,-4.067184107161542,-
2020,12,國內上市,1227,佳格,食品工業,3872526,3556835,4148791,8.87561554022045,-6.658927865973485,34466244,31266232,10.2347222396354,-
2020,12,國內上市,1229,聯華,食品工業,946645,701599,920437,34.926788664179966,2.847343164170932,9555022,8262610,15.641691910909508,-
2020,12,國內上市,1231,聯華食,食品工業,921214,702239,911649,31.18240371155689,1.049197662696937,8817321,8588903,2.6594548803263933,-
2020,12,國內上市,1232,大統益,食品工業,1845049,1594098,1615860,15.742507675186843,14.183716411075215,17440979,17150108,1.6960301357869,-
2020,12,國內上市,1233,天仁,食品工業,171334,186443,196555,-8.103817252457855,-12.831522983388874,1924299,2265630,-15.065610889686312,-
2020,12,國內上市,1234,黑松,食品工業,845690,737796,918928,14.623825556115785,-7.96993888530984,9206290,9147009,0.6480916330135895,-
2020,12,國內上市,1235,興泰,食品工業,8603,8146,1571,5.610115394058433,447.6129853596435,78459,61642,27.28172350021089,較去年差異為本月處分724萬透過損益按公允價值衡量之金融資產
2020,12,國內上市,1236,宏亞,食品工業,231166,143333,273232,61.27897971855749,-15.395707676992446,1637270,1863993,-12.163296750577926,-
2020,12,國內上市,1256,鮮活果汁-KY,食品工業,291122,231589,293317,25.706315930376658,-0.7483371233170938,3479698,3520166,-1.1496048765882063,-
2020,12,國內上市,1301,台塑,塑膠工業,19710124,18212643,15648643,8.222205859962225,25.954205741673576,185813405,207848572,-10.601548419586928,-
2020,12,國內上市,1303,南亞,塑膠工業,28327943,26310187,23906984,7.669105506547711,18.492332617113057,273349447,286303059,-4.524440655731869,-
2020,12,國內上市,1304,台聚,塑膠工業,5820253,5133507,4568559,13.37771624739189,27.39800449113167,50204588,55663249,-9.80657992134092,-
