年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2017,06,國內上市,1101,台泥,水泥工業,7858569,8485032,7813036,-7.383154241492548,0.5827824164639712,45893851,40666734,12.85354511134334,-
2017,06,國內上市,1102,亞泥,水泥工業,5331442,5741517,5232410,-7.142276161509232,1.8926651390086024,28812149,29129660,-1.0899921248651718,-
2017,06,國內上市,1103,嘉泥,水泥工業,143629,183810,277433,-21.86007290136554,-48.22930220990293,1058885,1361693,-22.23761156149,-
2017,06,國內上市,1104,環泥,水泥工業,318948,381948,370788,-16.494391906751705,-13.98103498495097,2159764,2325466,-7.125539569273427,-
2017,06,國內上市,1108,幸福,水泥工業,243699,332953,337842,-26.806786543446076,-27.865984691068608,1761992,2103103,-16.219414836077927,-
2017,06,國內上市,1109,信大,水泥工業,418868,447188,325387,-6.332906965303184,28.729174798009755,2317812,2006524,15.513794003959086,-
2017,06,國內上市,1110,東泥,水泥工業,107913,110025,119422,-1.919563735514656,-9.637252767496776,684515,787588,-13.087172481043387,-
2017,06,國內上市,1201,味全,食品工業,1536126,1476996,1668901,4.003396082318435,-7.95583440839211,7952729,8147614,-2.3919272562494984,-
2017,06,國內上市,1203,味王,食品工業,501186,501143,521923,0.0085803852393428,-3.973191447780611,3024250,3121979,-3.130354175989012,-
2017,06,國內上市,1210,大成,食品工業,5738622,5986895,6273286,-4.146940943510785,-8.52286983249289,36534183,36044964,1.357246465830844,-
2017,06,國內上市,1213,大飲,食品工業,46321,49849,70686,-7.077373668478806,-34.46934329287271,295094,312894,-5.688827526254898,-
2017,06,國內上市,1215,卜蜂,食品工業,1652528,1617758,1516521,2.1492707809202614,8.96835586187069,9578531,8593701,11.459905342296643,-
2017,06,國內上市,1216,統一,食品工業,34105063,33849168,35837446,0.7559860850937311,-4.834002400729115,196233343,211537939,-7.23491779883513,-
2017,06,國內上市,1217,愛之味,食品工業,341617,316091,413384,8.07552255521353,-17.360855766067385,1864096,1922434,-3.034590524304085,-
2017,06,國內上市,1218,泰山,食品工業,639677,675297,704442,-5.27471616192579,-9.193801618869973,3766809,3853843,-2.2583691136354025,-
2017,06,國內上市,1219,福壽,食品工業,862947,824973,985653,4.603059736500467,-12.449208798634002,5352886,5356572,-0.0688126660110234,-
2017,06,國內上市,1220,台榮,食品工業,220289,192649,262765,14.347336347450543,-16.165014366449107,1065474,1428305,-25.402907642275284,-
2017,06,國內上市,1225,福懋油,食品工業,882238,865153,882849,1.9747952096334405,-0.0692077580650824,5271568,5242436,0.5556958635260402,-
2017,06,國內上市,1227,佳格,食品工業,1911994,1880018,1869329,1.7008347792414753,2.282369770115373,11996005,12656000,-5.214878318584071,-
2017,06,國內上市,1229,聯華,食品工業,408114,394054,430845,3.568038898222071,-5.275911290603349,2356886,2641865,-10.787038701826171,-
2017,06,國內上市,1231,聯華食,食品工業,580384,549624,560555,5.596553280060551,3.5373870539019365,3392046,3203219,5.89491383511399,-
2017,06,國內上市,1232,大統益,食品工業,1325815,1394449,1444989,-4.9219440797046,-8.247398423102183,8449066,8171510,3.3966304881227583,-
2017,06,國內上市,1233,天仁,食品工業,161165,194381,179556,-17.088089885328298,-10.242487023546971,1071793,1082439,-0.9835196255862916,-
2017,06,國內上市,1234,黑松,食品工業,840601,811723,841229,3.557617561655885,-0.0746526807801443,4379578,3934002,11.32627792258367,-
2017,06,國內上市,1235,興泰,食品工業,5193,4817,24396,7.8056881876686735,-78.71372356123955,24865,59074,-57.90872465043843,"本公司轉型以生產水產飼料為主,逄水產淡季故營收較低"
2017,06,國內上市,1236,宏亞,食品工業,109990,114563,118557,-3.991690161745066,-7.226060038631207,789840,951158,-16.960168552438187,-
2017,06,國內上市,1256,鮮活果汁-KY,食品工業,296192,278124,264414,6.496382908343041,12.018274372763925,1422171,1305040,8.97528045117391,-
2017,06,國內上市,1301,台塑,塑膠工業,17948278,17871121,14704159,0.4317412433165216,22.062594671344343,100161515,87581403,14.363907826413788,-
2017,06,國內上市,1303,南亞,塑膠工業,25234496,24608089,21300798,2.545532893675734,18.467373851439746,146781725,133713162,9.773580105749051,-
2017,06,國內上市,1304,台聚,塑膠工業,4842862,4476009,4524691,8.195984413793628,7.03188350320497,27860224,26042914,6.97813616402527,-
2017,06,國內上市,1305,華夏,塑膠工業,1314431,1153453,1176219,13.956182003081183,11.750532851450282,7314440,7293290,0.2899925822228377,-
2017,06,國內上市,1307,三芳,塑膠工業,759817,794969,787283,-4.421807642813745,-3.4887073644420115,5057423,5584862,-9.444082951378208,-
2017,06,國內上市,1308,亞聚,塑膠工業,582870,487212,445917,19.63375286322997,30.71266625851896,3096164,2618457,18.243835969045893,-
2017,06,國內上市,1309,台達化,塑膠工業,1590054,1482436,1388032,7.2595376798728575,14.554563583548504,9136757,7851230,16.373574586402384,-
2017,06,國內上市,1310,台苯,塑膠工業,1177040,1202728,1000756,-2.1358112557452724,17.615082997254078,7099257,6774362,4.795949788334311,-
2017,06,國內上市,1312,國喬,塑膠工業,1956070,1853088,1768889,5.55731837883576,10.581839787572878,10964427,9109568,20.36165710602303,-
2017,06,國內上市,1313,聯成,塑膠工業,4074576,4377635,3585274,-6.922893297408304,13.647548276644963,23096069,19286486,19.752602936584715,-
2017,06,國內上市,1314,中石化,塑膠工業,2771949,2162240,2080205,28.19802612105964,33.2536456743446,16500501,11481843,43.70951597230514,-
2017,06,國內上市,1315,達新,塑膠工業,264708,217399,301669,21.76136964751448,-12.25217042520113,1367969,1362267,0.4185669916396712,-
2017,06,國內上市,1316,上曜,建材營造,47923,62355,42817,-23.14489615908909,11.925169909148236,319926,274829,16.40911257545601,-
2017,06,國內上市,1319,東陽,汽車工業,2141629,1949889,1896125,9.833380259081414,12.947669589293955,11962025,11800924,1.3651558132227612,-
2017,06,國內上市,1321,大洋,塑膠工業,344900,381713,373327,-9.644156735557866,-7.614504174624391,2127484,2132429,-0.2318951768147966,-
2017,06,國內上市,1323,永裕,塑膠工業,273972,279582,277145,-2.006566946369938,-1.1448880549892655,1515422,1544931,-1.9100529408756768,-
2017,06,國內上市,1324,地球,塑膠工業,102241,90753,108979,12.658534704086918,-6.182842565998954,578225,614137,-5.847555187197645,-
2017,06,國內上市,1325,恆大,塑膠工業,67015,77036,81088,-13.008203956591723,-17.35521902131018,439275,509366,-13.760439448255282,-
2017,06,國內上市,1326,台化,塑膠工業,27892550,26656879,27277277,4.635467640454083,2.255624709167268,171427954,157074034,9.138314993552658,-
2017,06,國內上市,1337,再生-KY,塑膠工業,430312,420586,508969,2.312487814620553,-15.45418286771886,2265240,2751499,-17.672512328734264,-
2017,06,國內上市,1338,廣華-KY,汽車工業,689515,629496,632870,9.534452959192752,8.950495362396701,3668706,3679707,-0.2989640207766542,-
2017,06,國內上市,1339,昭輝,汽車工業,228608,230594,188135,-0.8612539788546103,21.512743508650704,1363168,1137983,19.78808119277705,-
2017,06,國內上市,1340,勝悅-KY,塑膠工業,345810,331965,264474,4.17062039672857,30.753873726717934,1507944,1583063,-4.745168069748329,-
2017,06,國內上市,1402,遠東新,紡織纖維,18280696,17710843,18654776,3.217537414791605,-2.00527736167939,103280466,106544424,-3.063471439856862,-
2017,06,國內上市,1409,新纖,紡織纖維,2925583,2835614,2708812,3.172822535084112,8.00243796911709,17602880,16636954,5.805906537939578,-
2017,06,國內上市,1410,南染,紡織纖維,54861,42057,52810,30.44439688993509,3.8837341412611246,273271,310916,-12.107771874075311,-
2017,06,國內上市,1413,宏洲,紡織纖維,271608,298931,192335,-9.140236375618452,41.21610731276159,1578485,1014272,55.62738594775366,化纖市場回溫出貨增加
2017,06,國內上市,1414,東和,紡織纖維,39429,86957,88214,-54.65689938705337,-55.30301312716802,437774,470751,-7.005189580053999,價格因素，本月暫無外銷
2017,06,國內上市,1416,廣豐,其他,45915,122803,191986,-62.61084826917909,-76.08419363911952,2041625,3356906,-39.18134734782565,"去年6月子公司寶豐預售建案完工交屋173,301仟元，本月金額為0。"
2017,06,國內上市,1417,嘉裕,紡織纖維,146143,149014,232136,-1.9266646086944847,-37.04423269118103,1111023,1576909,-29.544253980413583,-
2017,06,國內上市,1418,東華,紡織纖維,95563,178708,153026,-46.52561720795935,-37.55113510122463,921931,889848,3.60544722244698,-
2017,06,國內上市,1419,新紡,紡織纖維,106233,94804,104427,12.055398506392136,1.7294377890775374,658200,613975,7.203062013925648,-
2017,06,國內上市,1423,利華,紡織纖維,53246,56201,47210,-5.257913560256935,12.785426816352468,304489,329539,-7.601528195448793,-
2017,06,國內上市,1432,大魯閣,運動休閒,91665,110504,121678,-17.048251646999205,-24.66592153059715,593058,385906,53.679393427414965,105/5月增加一個購物中心
2017,06,國內上市,1434,福懋,紡織纖維,3474269,3677235,3175045,-5.519527579825603,9.424244380788304,21100167,20794378,1.4705368922311597,-
2017,06,國內上市,1435,中福,其他,2723,2763,2791,-1.4477017734346724,-2.4364027230383374,16694,12932,29.09062789978348,-
2017,06,國內上市,1436,華友聯,建材營造,177136,235489,172841,-24.779501377983685,2.484942808708582,981144,495006,98.2085065635568,累計營收較去年增加之原因，係今年銷售狀況較去年增加
2017,06,國內上市,1437,勤益控,其他,42419,42698,42699,-0.6534263899948475,-0.6557530621326026,299277,307903,-2.80153165120184,-
2017,06,國內上市,1438,三地開發,建材營造,0,0,2,,-100.0,16,57,-71.9298245614035,106年6月無銷售，105年6月銷售商品2仟元，故營業收入變化大。
2017,06,國內上市,1439,雋揚,建材營造,16203,26239,21932,-38.24840885704486,-26.121648732445745,139087,186569,-25.45010157100054,-
2017,06,國內上市,1440,南紡,紡織纖維,1759305,1650484,1626286,6.5932780929715165,8.179311633993036,10129863,8992358,12.64968543289758,-
