年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2021,11,國內上市,1101,台泥,水泥工業,9752687,9565047,9904802,1.9617258545619276,-1.5357702253916838,96223350,95805296,0.4363579232613612,"以上營收不包含停業部門營收:110年11月 0 仟元暨109年11月984,856仟元；110年1-11月8,113,370仟元暨109年1-11月7,626,754仟元"
2021,11,國內上市,1102,亞泥,水泥工業,8985672,9454594,7923604,-4.959726456789155,13.403850066207246,80250990,69921108,14.773624582722574,-
2021,11,國內上市,1103,嘉泥,水泥工業,197773,193141,208929,2.398247912147084,-5.339612978571668,2046138,1856092,10.239039875178602,-
2021,11,國內上市,1104,環泥,水泥工業,592281,558944,488513,5.964282647277724,21.24160462464663,5509449,4870949,13.108328582376863,-
2021,11,國內上市,1108,幸福,水泥工業,268037,276724,402129,-3.139228979054943,-33.34551847790137,3449777,4142126,-16.714822291741005,-
2021,11,國內上市,1109,信大,水泥工業,781722,660615,719102,18.33246293226766,8.708083137023676,6600446,6722314,-1.8128876455339635,-
2021,11,國內上市,1110,東泥,水泥工業,160698,151364,149741,6.166591791971671,7.317301206750322,1655721,1430359,15.75562498645445,-
2021,11,國內上市,1201,味全,食品工業,1636605,1709407,1588873,-4.258903818692681,3.0041419295311838,18201885,17184961,5.917522885271604,-
2021,11,國內上市,1203,味王,食品工業,388602,441364,481337,-11.954305289964744,-19.266127474098187,5309678,5507986,-3.600372259479236,-
2021,11,國內上市,1210,大成,食品工業,8855770,8186264,7431123,8.178407146410132,19.171355392717896,92373297,72313859,27.739410228404488,-
2021,11,國內上市,1213,大飲,食品工業,35048,27981,25440,25.25642400200136,37.76729559748428,397336,378364,5.0142191117548185,-
2021,11,國內上市,1215,卜蜂,食品工業,2255138,2086329,1851586,8.091197505283203,21.794936881138657,22403152,20131767,11.282591339349397,-
2021,11,國內上市,1216,統一,食品工業,39352262,39134900,35858206,0.5554172873828731,9.744090376412029,436202984,413133859,5.583934721748381,-
2021,11,國內上市,1217,愛之味,食品工業,306835,305710,284591,0.3679958130254162,7.816129111602264,4396699,4336069,1.3982711068481612,-
