年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2020,05,國內上市,1101,台泥,水泥工業,10285516,10216799,10903967,0.672588351791985,-5.671798162998843,42478398,46856612,-9.343855249286907,-
2020,05,國內上市,1102,亞泥,水泥工業,7182969,6751585,8435765,6.389373754459138,-14.851006399538155,27073435,36261181,-25.33769101453149,-
2020,05,國內上市,1103,嘉泥,水泥工業,171405,158812,146479,7.929501549001335,17.016773735484268,825551,759621,8.679328243953234,-
2020,05,國內上市,1104,環泥,水泥工業,403105,481205,421251,-16.23008904728754,-4.307645560485317,2138069,2027540,5.451384436311984,-
2020,05,國內上市,1108,幸福,水泥工業,357162,404198,305274,-11.636871038451453,16.997189410169224,1866080,1463455,27.51194946206067,-
2020,05,國內上市,1109,信大,水泥工業,706916,772697,800417,-8.513168810025146,-11.681535999360332,2644694,2914103,-9.245006096215542,-
2020,05,國內上市,1110,東泥,水泥工業,106356,145822,132249,-27.064503298542057,-19.578976022503007,640122,667517,-4.104015328448564,-
2020,05,國內上市,1201,味全,食品工業,1557936,1473407,1809938,5.736975594659181,-13.923239359580274,7005685,8046332,-12.933184959308166,-
2020,05,國內上市,1203,味王,食品工業,467509,481367,531311,-2.878884510155453,-12.008409387345642,2531966,2502699,1.1694174968703788,-
2020,05,國內上市,1210,大成,食品工業,6059697,6180161,6390612,-1.9492048831737556,-5.178142562871913,30496584,31092939,-1.9179756535720216,-
2020,05,國內上市,1213,大飲,食品工業,28920,22416,38938,29.01498929336189,-25.728080538291643,131402,199906,-34.26810600982462,-
2020,05,國內上市,1215,卜蜂,食品工業,1803246,1851960,1768590,-2.630402384500745,1.9595270808949503,8896399,8543383,4.132039965901096,-
2020,05,國內上市,1216,統一,食品工業,36909155,34946280,38716214,5.616835325533934,-4.667447597019688,180120300,183410899,-1.79411311865387,-
2020,05,國內上市,1217,愛之味,食品工業,291246,291186,318595,0.0206053862479652,-8.58425273466313,1734913,1602551,8.259456329314949,-
2020,05,國內上市,1218,泰山,食品工業,655813,630513,645123,4.012605608448993,1.6570483458193244,3190493,3011356,5.948715462402984,-
2020,05,國內上市,1219,福壽,食品工業,922349,1017898,1049658,-9.386893382244589,-12.12861713053204,4929985,5058542,-2.5413844542557915,-
2020,05,國內上市,1220,台榮,食品工業,203469,215302,242992,-5.496000966084848,-16.26514453150721,1020681,1065942,-4.246103446528986,-
2020,05,國內上市,1225,福懋油,食品工業,809957,856010,857478,-5.379960514479971,-5.541949764308822,4187259,4224441,-0.8801637897179769,-
2020,05,國內上市,1227,佳格,食品工業,2583115,2977463,2130222,-13.244429905594124,21.260366290461747,12232011,11243974,8.787257957017689,-
2020,05,國內上市,1229,聯華,食品工業,685815,748609,729961,-8.388090445078806,-6.047720357662944,3481453,2574715,35.21702402013427,本公司本年度合併營收成長主因自108年4月起納入子公司神通電腦及神通資訊營收所致。
2020,05,國內上市,1231,聯華食,食品工業,675104,646251,695419,4.464673942477458,-2.921260419977021,3419401,3456263,-1.0665276340371088,-
2020,05,國內上市,1232,大統益,食品工業,1267534,1259038,1406554,0.6748009194321378,-9.88373002387395,6600254,6894446,-4.267086869633905,-
2020,05,國內上市,1233,天仁,食品工業,149497,122898,191640,21.643151231102216,-21.99071175120017,761846,926748,-17.793618114093583,-
2020,05,國內上市,1234,黑松,食品工業,733260,620378,702807,18.19568069789709,4.333053028783151,3302921,3466066,-4.70692133386958,-
2020,05,國內上市,1235,興泰,食品工業,1915,1908,3028,0.3668763102725367,-36.75693527080581,8020,10279,-21.976845996692287,-
2020,05,國內上市,1236,宏亞,食品工業,66599,102352,99992,-34.93141316241989,-33.3956716537323,606340,723154,-16.153405775256722,-
2020,05,國內上市,1256,鮮活果汁-KY,食品工業,318600,226577,364169,40.6144489511292,-12.513146368856216,911167,1364954,-33.245589228648,-
2020,05,國內上市,1301,台塑,塑膠工業,13455462,14752079,19007532,-8.789384872464417,-29.209841656454927,70226720,91228616,-23.02117133948409,-
2020,05,國內上市,1303,南亞,塑膠工業,19418507,20411078,24787501,-4.862903370414831,-21.660085863435768,105387094,120782017,-12.7460390067836,-
2020,05,國內上市,1304,台聚,塑膠工業,3401050,3505359,5127061,-2.9757009196490287,-33.66472526853104,18262779,23453086,-22.130592963331136,-
2020,05,國內上市,1305,華夏,塑膠工業,620635,717906,1645849,-13.549266895666008,-62.29089059810469,4929756,6195934,-20.435627622889463,因COVID-19新冠疫情影響
2020,05,國內上市,1307,三芳,塑膠工業,418689,562804,810708,-25.60660549676264,-48.35514143193357,3638763,4331254,-15.988233430780094,-
2020,05,國內上市,1308,亞聚,塑膠工業,473355,433191,542154,9.271660768575524,-12.689936807622926,2220600,2873942,-22.73330498666988,-
2020,05,國內上市,1309,台達化,塑膠工業,1137515,1151977,1544984,-1.2554070089941032,-26.3736711836498,5247845,7733446,-32.140923981366136,-
2020,05,國內上市,1310,台苯,塑膠工業,604350,590995,1152782,2.259748390426315,-47.57464984706562,2893597,5148450,-43.79673493964203,-
2020,05,國內上市,1312,國喬,塑膠工業,1169189,1100991,1903657,6.194237736729909,-38.58195042489272,5878537,8790589,-33.12692698976144,-
2020,05,國內上市,1313,聯成,塑膠工業,4110055,4033358,5234388,1.9015668829793928,-21.47974128016494,16954840,26323853,-35.591343714007216,-
2020,05,國內上市,1314,中石化,塑膠工業,1499660,1366840,2592197,9.717304146791138,-42.14714390920135,8167575,13467410,-39.35303818625853,-
2020,05,國內上市,1315,達新,塑膠工業,159245,138397,195678,15.063910344877415,-18.618853422459345,815851,864876,-5.668442643800961,-
2020,05,國內上市,1316,上曜,建材營造,103425,219677,47647,-52.919513649585525,117.06508279639851,498901,230058,116.85879213068009,本月增加房地收入
2020,05,國內上市,1319,東陽,汽車工業,1023551,1016803,1818753,0.6636487107138748,-43.72237461601438,6836318,8946339,-23.58530120533103,-
2020,05,國內上市,1321,大洋,塑膠工業,363536,310791,416766,16.971212165088435,-12.772155118219816,1770471,1859944,-4.8105211769816725,-
2020,05,國內上市,1323,永裕,塑膠工業,286234,311485,304514,-8.106650400500827,-6.003008071878469,1363980,1462058,-6.708215405955167,-
2020,05,國內上市,1324,地球,塑膠工業,80291,83401,98271,-3.7289720746753634,-18.296343784025805,446579,488866,-8.65001861450786,-
2020,05,國內上市,1325,恆大,塑膠工業,439228,316354,77676,38.84066583637318,465.4616612595911,1183681,340737,247.38845502543015,受新冠肺炎影響致營收增加
2020,05,國內上市,1326,台化,塑膠工業,18011412,18134268,27148487,-0.6774797857845709,-33.65592712404194,100589733,147523250,-31.814318759924284,-
2020,05,國內上市,1337,再生-KY,塑膠工業,66816,65295,92226,2.329427980702964,-27.551883416823888,316485,535558,-40.90556018209045,-
2020,05,國內上市,1338,廣華-KY,汽車工業,399029,378914,630301,5.308592451057496,-36.6923104992694,1830316,2940749,-37.76021006893142,-
2020,05,國內上市,1339,昭輝,汽車工業,128300,150568,233456,-14.789331066362042,-45.04317730107601,776584,1110892,-30.09365446866122,-
2020,05,國內上市,1340,勝悅-KY,塑膠工業,51258,55854,83337,-8.228595982382641,-38.493106303322655,201484,528790,-61.89716144405151,受全球新冠肺炎影響，許多中國大陸客戶訂單取消，外貿訂單也因國際新冠疫情而大幅下滑，致營收下降。
2020,05,國內上市,1341,富林-KY,塑膠工業,152911,128003,260512,19.45891893158754,-41.30366355484584,992731,1180668,-15.91785328305671,-
2020,05,國內上市,1342,八貫,其他,115231,78382,109776,47.01206909749688,4.969210027692756,593258,544915,8.871658882578016,-
2020,05,國內上市,1402,遠東新,紡織纖維,16015710,15915565,22998106,0.6292267977919729,-30.36074361949632,84166889,106633970,-21.06934685072684,-
2020,05,國內上市,1409,新纖,紡織纖維,2372030,2410620,3700502,-1.60083298072695,-35.89977792202247,12393377,17100466,-27.52608613122005,-
2020,05,國內上市,1410,南染,紡織纖維,38867,35217,43565,10.364312689894083,-10.783886147136462,171347,173346,-1.1531849595606476,-
2020,05,國內上市,1413,宏洲,紡織纖維,101981,88220,335144,15.59850374064838,-69.57099038025446,648426,1517702,-57.27580249614219,疫情影響，下游需求急速萎縮
2020,05,國內上市,1414,東和,紡織纖維,32832,50885,90644,-35.47803871474894,-63.779180089139935,293819,365805,-19.678790612484796,本月營收下滑係受疫情影響，出貨量減少所致。
2020,05,國內上市,1416,廣豐,其他,14114,33377,46756,-57.713395451957936,-69.81349987167422,97449,121892,-20.05299773570045,"去年本月餘屋出售1戶營建收入26,881仟元；今年本月金額為0."
2020,05,國內上市,1417,嘉裕,紡織纖維,79310,49007,115889,61.83402371089844,-31.56382400400383,410541,597762,-31.32032481154707,-
2020,05,國內上市,1418,東華,紡織纖維,8505,772,21933,1001.6839378238342,-61.22281493639721,43311,127126,-65.93065147963438,因客戶受新冠狀肺炎疫情之影響調降開工率及主原料丙烯&#33096;價格持續下跌，造成亞克力纖維市場需求停滯。
2020,05,國內上市,1419,新紡,紡織纖維,137126,162217,179713,-15.467552722587644,-23.697228358549467,865623,730952,18.424055204719323,-
2020,05,國內上市,1423,利華,紡織纖維,18695,15837,50847,18.04634716170992,-63.23283576218853,91860,226541,-59.45104859605988,儘管目前疫情已經逐步趨緩且各國陸續解封，信心面似有逐步提升，惟目前需求依舊相當疲弱尚未能完全恢復。
2020,05,國內上市,1432,大魯閣,運動休閒,88560,71337,91769,24.14315152024896,-3.496823546077652,484637,506673,-4.349156161863766,-
2020,05,國內上市,1434,福懋,紡織纖維,2025420,2406454,3507898,-15.833836840429944,-42.26114898437754,13003255,16559849,-21.477212745116216,-
2020,05,國內上市,1435,中福,其他,1308,1242,1799,5.314009661835748,-27.292940522512502,6287,8950,-29.75418994413408,-
2020,05,國內上市,1436,華友聯,建材營造,30993,28317,33977,9.450153617968006,-8.78241163139771,450215,579846,-22.356108346009112,-
2020,05,國內上市,1437,勤益控,其他,43993,39674,43836,10.886222715128296,0.3581531161602336,259959,281409,-7.622357493896784,-
2020,05,國內上市,1438,三地開發,建材營造,7,0,0,,,84589,6,1409716.6666666667,"108年累計銷售商品6仟元,109年累計銷售商品及土地84,589仟元,故營收變化大。"
2020,05,國內上市,1439,雋揚,建材營造,8281,3160,15025,162.0569620253165,-44.88519134775375,61169,87840,-30.36316029143898,-
