年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2020,01,國內上市,1101,台泥,水泥工業,7502141,12349908,9394240,-39.25346650355614,-20.14105451851347,7502141,9394240,-20.14105451851347,-
2020,01,國內上市,1102,亞泥,水泥工業,5210319,8115203,7905737,-35.79558022146827,-34.094455709821865,5210319,7905737,-34.094455709821865,-
2020,01,國內上市,1103,嘉泥,水泥工業,165029,157879,177060,4.528784702208654,-6.794871794871795,165029,177060,-6.794871794871795,-
2020,01,國內上市,1104,環泥,水泥工業,359966,457657,479518,-21.34589878446085,-24.93170225101039,359966,479518,-24.93170225101039,-
2020,01,國內上市,1108,幸福,水泥工業,296395,377849,353189,-21.557288758207644,-16.080342253014674,296395,353189,-16.080342253014674,-
2020,01,國內上市,1109,信大,水泥工業,476715,691591,668892,-31.06980860074813,-28.730647099980267,476715,668892,-28.730647099980267,-
2020,01,國內上市,1110,東泥,水泥工業,126262,150784,186293,-16.262998726655347,-32.22396976805355,126262,186293,-32.22396976805355,-
2020,01,國內上市,1201,味全,食品工業,1442127,1499513,1583493,-3.826975824817791,-8.927478681623475,1442127,1583493,-8.927478681623475,-
2020,01,國內上市,1203,味王,食品工業,516699,579498,544108,-10.836793224480498,-5.037419041807876,516699,544108,-5.037419041807876,-
2020,01,國內上市,1210,大成,食品工業,6175533,6971663,7176513,-11.4195135364403,-13.94799953682241,6175533,7176513,-13.94799953682241,-
2020,01,國內上市,1213,大飲,食品工業,31854,28674,63426,11.09018623142917,-49.77769369028474,31854,63426,-49.77769369028474,-
2020,01,國內上市,1215,卜蜂,食品工業,1686306,1833883,1885469,-8.047241836038614,-10.56304823892623,1686306,1885469,-10.56304823892623,-
2020,01,國內上市,1216,統一,食品工業,41529085,33014880,41144409,25.78899272085799,0.934941124078365,41529085,41144409,0.934941124078365,-
2020,01,國內上市,1217,愛之味,食品工業,405408,292321,379511,38.68589666838852,6.823781128873735,405408,379511,6.823781128873735,-
2020,01,國內上市,1218,泰山,食品工業,736974,653138,706484,12.835878482035955,4.315738219124566,736974,706484,4.315738219124566,-
2020,01,國內上市,1219,福壽,食品工業,1016959,1144475,1199814,-11.141877279975535,-15.2402789098977,1016959,1199814,-15.2402789098977,-
2020,01,國內上市,1220,台榮,食品工業,201511,303764,261737,-33.661987595633455,-23.010120846498584,201511,261737,-23.010120846498584,-
2020,01,國內上市,1225,福懋油,食品工業,850077,912234,964100,-6.813712271193575,-11.826885177886112,850077,964100,-11.826885177886112,-
2020,01,國內上市,1227,佳格,食品工業,2931475,4148791,4362134,-29.341463573363903,-32.79722722869128,2931475,4362134,-32.79722722869128,-
2020,01,國內上市,1229,聯華,食品工業,602410,920437,493179,-34.5517400973668,22.14834776014388,602410,493179,22.14834776014388,本公司本年度合併營收成長主因自108年4月起納入子公司神通電腦及神通資訊營收所致。
2020,01,國內上市,1231,聯華食,食品工業,883070,911649,913458,-3.13486879270421,-3.326699202371647,883070,913458,-3.326699202371647,-
2020,01,國內上市,1232,大統益,食品工業,1479927,1615860,1620137,-8.412424343693141,-8.654206403532541,1479927,1620137,-8.654206403532541,-
2020,01,國內上市,1233,天仁,食品工業,223889,196555,226345,13.906540154155325,-1.0850692526894783,223889,226345,-1.0850692526894783,-
2020,01,國內上市,1234,黑松,食品工業,831335,918928,989413,-9.532085212334373,-15.976947947924678,831335,989413,-15.976947947924678,-
2020,01,國內上市,1235,興泰,食品工業,1350,1571,1752,-14.06747294716741,-22.945205479452056,1350,1752,-22.945205479452056,-
2020,01,國內上市,1236,宏亞,食品工業,208484,273232,326947,-23.69707794109036,-36.233089766842944,208484,326947,-36.233089766842944,-
2020,01,國內上市,1256,鮮活果汁-KY,食品工業,198957,293317,251025,-32.16997310077493,-20.742157155661783,198957,251025,-20.742157155661783,-
2020,01,國內上市,1301,台塑,塑膠工業,13858050,15648643,19500909,-11.442480987009544,-28.936389580608783,13858050,19500909,-28.936389580608783,-
2020,01,國內上市,1303,南亞,塑膠工業,22313695,23946748,24994873,-6.819518875798918,-10.726911875087342,22313695,24994873,-10.726911875087342,-
2020,01,國內上市,1304,台聚,塑膠工業,3557870,4568559,5004581,-22.122708714060604,-28.907734733437223,3557870,5004581,-28.907734733437223,-
2020,01,國內上市,1305,華夏,塑膠工業,1042016,1233303,1193236,-15.51013822231844,-12.673100711007711,1042016,1193236,-12.673100711007711,-
2020,01,國內上市,1307,三芳,塑膠工業,748887,767780,910675,-2.460730938550105,-17.76572322727647,748887,910675,-17.76572322727647,-
2020,01,國內上市,1308,亞聚,塑膠工業,383724,593109,620182,-35.30295443164747,-38.12719492020084,383724,620182,-38.12719492020084,-
2020,01,國內上市,1309,台達化,塑膠工業,1033894,1397706,1746564,-26.029222168324385,-40.80411596712173,1033894,1746564,-40.80411596712173,-
2020,01,國內上市,1310,台苯,塑膠工業,768429,915803,1117957,-16.092325532892993,-31.264887647736003,768429,1117957,-31.264887647736003,-
2020,01,國內上市,1312,國喬,塑膠工業,1471941,1645058,1904635,-10.523458747351157,-22.717948583324365,1471941,1904635,-22.717948583324365,-
2020,01,國內上市,1313,聯成,塑膠工業,3379946,5711986,5939881,-40.82713087882218,-43.09741222088456,3379946,5939881,-43.09741222088456,-
2020,01,國內上市,1314,中石化,塑膠工業,2063432,1760840,2567786,17.18452556734286,-19.641590070200557,2063432,2567786,-19.641590070200557,-
2020,01,國內上市,1315,達新,塑膠工業,165414,191026,192157,-13.407598965585835,-13.917265569300104,165414,192157,-13.917265569300104,-
2020,01,國內上市,1316,上曜,建材營造,30363,313186,51667,-90.30512219575589,-41.23328236592022,30363,51667,-41.23328236592022,-
2020,01,國內上市,1319,東陽,汽車工業,1559320,1923831,1921791,-18.947142446503875,-18.86110404305151,1559320,1921791,-18.86110404305151,-
2020,01,國內上市,1321,大洋,塑膠工業,356932,440232,435535,-18.92184121099784,-18.047458872421277,356932,435535,-18.047458872421277,-
2020,01,國內上市,1323,永裕,塑膠工業,237926,325715,307775,-26.952704051087608,-22.6948257655755,237926,307775,-22.6948257655755,-
2020,01,國內上市,1324,地球,塑膠工業,76543,92103,99191,-16.89412939860808,-22.83271667792441,76543,99191,-22.83271667792441,-
2020,01,國內上市,1325,恆大,塑膠工業,58992,65899,81517,-10.481190913367426,-27.63227302280506,58992,81517,-27.63227302280506,-
2020,01,國內上市,1326,台化,塑膠工業,22647976,24389832,31787788,-7.141730209539778,-28.752588887279607,22647976,31787788,-28.752588887279607,-
2020,01,國內上市,1337,再生-KY,塑膠工業,87446,128450,131561,-31.922148695990657,-33.53197376122103,87446,131561,-33.53197376122103,-
2020,01,國內上市,1338,廣華-KY,汽車工業,473528,741239,649105,-36.11669110772639,-27.04909067100084,473528,649105,-27.04909067100084,-
2020,01,國內上市,1339,昭輝,汽車工業,168854,254373,247724,-33.61952722969812,-31.837851802812807,168854,247724,-31.837851802812807,-
2020,01,國內上市,1340,勝悅-KY,塑膠工業,59363,90249,101253,-34.22309388469678,-41.37161368058231,59363,101253,-41.37161368058231,今年春節較去年提前10天，致1月份開工天數減少。另受中美貿易爭端及大陸經濟低迷影響，訂單下滑，致1月份營收較去年同期減少。
2020,01,國內上市,1341,富林-KY,塑膠工業,184008,275217,252723,-33.1407580200351,-27.189848173692145,184008,252723,-27.189848173692145,-
2020,01,國內上市,1342,八貫,其他,121261,183491,129333,-33.91446991950559,-6.241253199106184,121261,129333,-6.241253199106184,-
2020,01,國內上市,1402,遠東新,紡織纖維,17466170,20227978,21454753,-13.653406188201313,-18.590673124971424,17466170,21454753,-18.590673124971424,-
2020,01,國內上市,1409,新纖,紡織纖維,2560642,2670865,3471998,-4.12686526649606,-26.24874783914046,2560642,3471998,-26.24874783914046,-
2020,01,國內上市,1410,南染,紡織纖維,24254,30107,37375,-19.44066164015013,-35.106354515050164,24254,37375,-35.106354515050164,-
