年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2017,04,國內上市,1101,台泥,水泥工業,8370478,9083111,7255945,-7.845692956961552,15.360273541213449,29550250,24987181,18.26163983844356,-
2017,04,國內上市,1102,亞泥,水泥工業,5218646,5308954,5557712,-1.701050715451669,-6.100819905745386,17739190,18557500,-4.4095918092415465,-
2017,04,國內上市,1103,嘉泥,水泥工業,132940,194614,200905,-31.690423093919247,-33.829421866056094,731446,742231,-1.4530516779816527,-
2017,04,國內上市,1104,環泥,水泥工業,358213,428434,427717,-16.390155776619036,-16.249997077506855,1458868,1533521,-4.868078102614832,-
2017,04,國內上市,1108,幸福,水泥工業,292915,343552,383656,-14.739253446348734,-23.651656692453656,1185340,1374020,-13.731968966972824,-
2017,04,國內上市,1109,信大,水泥工業,481754,462370,410873,4.192313515150205,17.25131610010879,1451756,1286872,12.812773920016909,-
2017,04,國內上市,1110,東泥,水泥工業,113910,132814,146295,-14.233439245862636,-22.13677842715062,466577,529965,-11.960789863481551,-
2017,04,國內上市,1201,味全,食品工業,1331729,1267283,1325001,5.085367672414133,0.5077732016806025,4939607,4843096,1.9927542216796856,-
2017,04,國內上市,1203,味王,食品工業,456889,548853,518779,-16.755670461854084,-11.9299354831248,2021921,2064263,-2.051192120383885,-
2017,04,國內上市,1210,大成,食品工業,6297791,6686950,5717685,-5.819678627774994,10.145819505621594,24808667,23751994,4.4487759638201325,-
2017,04,國內上市,1213,大飲,食品工業,35724,37858,43296,-5.636853505203656,-17.48891352549889,198924,195754,1.619379425196931,-
2017,04,國內上市,1215,卜蜂,食品工業,1525910,1719901,1349991,-11.279195721149064,13.031123911196444,6308245,5605515,12.53640388082094,-
2017,04,國內上市,1216,統一,食品工業,32149960,32926233,33807543,-2.357612545595483,-4.902997535195031,128279112,140520301,-8.711331325713571,-
2017,04,國內上市,1217,愛之味,食品工業,271972,286108,278133,-4.940791589190096,-2.215127295214879,1206388,1184948,1.8093620985899803,-
