年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2024,10,國內上市,1101,台泥,水泥工業,16272067,13325249,9371746,22.114543600648663,73.62898012814262,121863413,90313749,34.93340089336785,2024/3/6起併入OYAK及Cimpor，以致營收較去年同期增加。
2024,10,國內上市,1102,亞泥,水泥工業,6572799,6496635,6706168,1.1723607683054382,-1.9887512510870589,62010612,66945254,-7.371160321536759,-
2024,10,國內上市,1103,嘉泥,水泥工業,228409,249964,257343,-8.62324174681154,-11.2433600292217,2441588,2372574,2.9088239186638645,-
2024,10,國內上市,1104,環泥,水泥工業,641942,599242,654514,7.125668761535406,-1.920814528031486,6515381,6282268,3.710650357482361,-
2024,10,國內上市,1108,幸福,水泥工業,397720,417664,451146,-4.775130248237818,-11.842286089203938,3952710,4141653,-4.562019077889915,-
2024,10,國內上市,1109,信大,水泥工業,348562,317761,531941,9.69313414799173,-34.47356003767335,3880738,5157727,-24.758755164823576,-
2024,10,國內上市,1110,東泥,水泥工業,249922,289245,191120,-13.5950491797611,30.767057346169945,2322081,1832642,26.706743597494764,-
2024,10,國內上市,1201,味全,食品工業,2045868,2134895,1894929,-4.170087990275868,7.965417173941609,19792280,17885259,10.662529404802022,-
2024,10,國內上市,1203,味王,食品工業,537494,467801,504360,14.898001500638092,6.56951383932112,5055957,5223257,-3.202982353730632,-
2024,10,國內上市,1210,大成,食品工業,8604252,8614876,8992288,-0.1233215660910267,-4.315208765555552,85439292,92145772,-7.278120150754177,-
2024,10,國內上市,1213,大飲,食品工業,18760,18428,403,1.801606251356631,4555.086848635236,157692,110319,42.94183232262802,"本月積極推展業務,致使10月營收成長"
2024,10,國內上市,1215,卜蜂,食品工業,2457728,2273593,2382360,8.098854984159434,3.163585688141171,23088790,24332804,-5.112497515699383,-
2024,10,國內上市,1216,統一,食品工業,54649449,57852278,49801476,-5.53621933435361,9.734597022787035,554449306,483652868,14.637861715316037,-
2024,10,國內上市,1217,愛之味,食品工業,360149,487276,323973,-26.0893210418736,11.166362628984514,4422067,4280118,3.3164739850630287,-
2024,10,國內上市,1218,泰山,食品工業,833404,985528,893674,-15.43578670519762,-6.744069985251893,9111426,9479640,-3.884261427649151,-
2024,10,國內上市,1219,福壽,食品工業,1233040,1171870,1280865,5.219862271412358,-3.7338048896644063,11806192,13680823,-13.70261862170134,-
2024,10,國內上市,1220,台榮,食品工業,356483,273209,289053,30.479962226720204,23.327901803475488,2771099,2643847,4.8131378252977575,-
2024,10,國內上市,1225,福懋油,食品工業,1079648,1030261,1212955,4.793639669947712,-10.990267569695495,10636924,12125626,-12.27732077502638,-
2024,10,國內上市,1227,佳格,食品工業,2080184,2895023,2027434,-28.14620125643216,2.6018109590743768,22867483,22157069,3.206263427712393,-
2024,10,國內上市,1229,聯華,食品工業,832906,916900,1200893,-9.160650016359472,-30.642779997884908,10606944,10487622,1.137741234380873,-
2024,10,國內上市,1231,聯華食,食品工業,1048386,920820,874442,13.853521860950025,19.891999698093183,9788406,8863900,10.43001387651034,-
2024,10,國內上市,1232,大統益,食品工業,1858530,1742432,1922344,6.662985987401517,-3.3195931633464144,18234878,19630101,-7.107569135787942,-
2024,10,國內上市,1233,天仁,食品工業,161317,183712,175783,-12.19027608430587,-8.229464737773277,1812093,1746182,3.774577907686599,-
2024,10,國內上市,1234,黑松,食品工業,750036,944042,960839,-20.55056872469657,-21.939471649256536,8725769,8924963,-2.2318747988086898,-
2024,10,國內上市,1235,興泰,食品工業,14331,13412,3323,6.852072770653146,331.266927475173,87937,42837,105.28281625697412,增加子公司泰宇網通營收1198.2萬
2024,10,國內上市,1236,宏亞,食品工業,133509,182447,125408,-26.823132197295653,6.459715488645062,1554434,1546837,0.4911312568809771,-
2024,10,國內上市,1256,鮮活果汁-KY,食品工業,205949,432465,222574,-52.377880290890594,-7.469425898802196,3575665,4126970,-13.358589958250242,-
2024,10,國內上市,1301,台塑,塑膠工業,15738889,16641520,16306347,-5.423969685461424,-3.4799823651489814,165448481,167702279,-1.3439280690991684,-
2024,10,國內上市,1303,南亞,塑膠工業,22758378,21428221,21722488,6.207500846663846,4.768744722059462,214217930,218485874,-1.9534187368104168,-
2024,10,國內上市,1304,台聚,塑膠工業,3957696,4138650,4296205,-4.372295313689246,-7.879256227298279,42345701,43733211,-3.172668935743136,-
2024,10,國內上市,1305,華夏,塑膠工業,827346,921273,1046806,-10.195349261293885,-20.96472507799917,9370019,11532707,-18.75264844585057,-
2024,10,國內上市,1307,三芳,塑膠工業,855832,923027,837011,-7.279852051998479,2.248596493952887,9068577,8508620,6.581055447299328,-
2024,10,國內上市,1308,亞聚,塑膠工業,465783,382991,538938,21.61721815917345,-13.573917593489416,4944196,5578499,-11.370495898627928,-
2024,10,國內上市,1309,台達化,塑膠工業,1483350,1678546,1451953,-11.62887403741095,2.1623978186621744,15402672,12597827,22.264514348387227,-
2024,10,國內上市,1310,台苯,塑膠工業,770033,961410,891484,-19.90586742388783,-13.623463797443364,9462046,7836675,20.74056918272099,-
2024,10,國內上市,1312,國喬,塑膠工業,1045719,1200035,1298379,-12.859291603994883,-19.459649301167072,13670788,13283370,2.9165640948042557,-
