年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2021,12,國內上市,1101,台泥,水泥工業,10821264,9752687,10106165,10.956744536146807,7.075869036375321,107044614,105911461,1.0699059283111958,"以上營收不包含停業部門營收:110年12月 0 仟元暨109年12月826,870仟元；110年1-12月8,113,370仟元暨109年1-12月8,453,624仟元"
2021,12,國內上市,1102,亞泥,水泥工業,9403723,8985672,8320877,4.652417760185326,13.013604215036468,89654713,78241985,14.586449973118652,-
2021,12,國內上市,1103,嘉泥,水泥工業,171518,197773,200989,-13.275320695949397,-14.662991506997896,2217656,2057081,7.805963887664122,-
2021,12,國內上市,1104,環泥,水泥工業,569625,592281,555150,-3.8252113439397855,2.6074034044852743,6079074,5426099,12.033967681017248,-
2021,12,國內上市,1108,幸福,水泥工業,319368,268037,388046,19.150714267060145,-17.698417197961067,3769145,4530172,-16.79907517860249,-
2021,12,國內上市,1109,信大,水泥工業,777783,781722,852626,-0.5038875712849324,-8.77794015195408,7378229,7574940,-2.596865453719765,-
2021,12,國內上市,1110,東泥,水泥工業,184874,160698,160628,15.044368940497082,15.094504071519289,1840595,1590987,15.688877407546384,-
2021,12,國內上市,1201,味全,食品工業,1614562,1636605,1472723,-1.3468735583723623,9.631071151873096,19816447,18657684,6.2106475809109,-
2021,12,國內上市,1203,味王,食品工業,507831,388602,519264,30.681519909830623,-2.2017701978184507,5817509,6027250,-3.4798788834045378,-
2021,12,國內上市,1210,大成,食品工業,9224406,8855770,8214226,4.162664567846726,12.297932878885971,101597703,80528084,26.164311819464125,-
2021,12,國內上市,1213,大飲,食品工業,31545,35048,31241,-9.994864186258845,0.973080247111168,428881,409605,4.705997241244614,-
2021,12,國內上市,1215,卜蜂,食品工業,2438193,2255138,2057868,8.117241605613492,18.481506102432228,24841345,22189635,11.950219100043782,-
2021,12,國內上市,1216,統一,食品工業,37291418,39352262,34159430,-5.236913700157821,9.168736129379209,473494402,447293289,5.857703132228304,-
2021,12,國內上市,1217,愛之味,食品工業,314921,306835,280185,2.635292583962064,12.39752306511769,4711620,4616254,2.065874191498128,-
2021,12,國內上市,1218,泰山,食品工業,816534,893101,694505,-8.573162497858585,17.570643839857166,9993637,8470574,17.980635078567285,-
2021,12,國內上市,1219,福壽,食品工業,1383471,1403710,1185413,-1.4418220287666257,16.70793217216278,14780000,12330108,19.869185249634477,-
2021,12,國內上市,1220,台榮,食品工業,316808,332714,258665,-4.78068250810005,22.478108750700716,3219393,2775133,16.008602110241203,-
2021,12,國內上市,1225,福懋油,食品工業,1251774,1322704,1006866,-5.362499848794591,24.32379283837174,13103957,10213493,28.30044530309073,-
2021,12,國內上市,1227,佳格,食品工業,3562124,3684840,3872526,-3.3302938526503185,-8.015491697150646,34307044,34466244,-0.4619012155777693,-
2021,12,國內上市,1229,聯華,食品工業,1166930,1133311,946645,2.966440809274771,23.270074843262258,11324111,9555022,18.514755905323923,-
2021,12,國內上市,1231,聯華食,食品工業,1063115,748007,921214,42.12634373742492,15.40369555825248,9517892,8817321,7.94539520564126,-
2021,12,國內上市,1232,大統益,食品工業,1782666,2105196,1845049,-15.32066372917296,-3.3811026157028894,20477990,17440979,17.413076410446912,-
2021,12,國內上市,1233,天仁,食品工業,192899,161242,171334,19.63322211334516,12.58652690067354,1790862,1924299,-6.934317379991363,-
2021,12,國內上市,1234,黑松,食品工業,881319,784292,845690,12.371285184599614,4.213009495205099,9222874,9206290,0.1801377101959638,-
2021,12,國內上市,1235,興泰,食品工業,1227,1203,8603,1.9950124688279305,-85.73753341857491,41090,78459,-47.62869779120305,與去年差異超過50%為昇鋒去年同期認列出售股票收入725萬
2021,12,國內上市,1236,宏亞,食品工業,263522,147790,231166,78.30841058258339,13.99686805153007,1755114,1637270,7.197591112034057,-
2021,12,國內上市,1256,鮮活果汁-KY,食品工業,326762,199421,291122,63.85536127087919,12.242290173878992,4655049,3479698,33.777385278837414,-
2021,12,國內上市,1301,台塑,塑膠工業,25199437,24523688,19710124,2.755495013637427,27.85022052626356,273598301,185813405,47.24357534915202,-
2021,12,國內上市,1303,南亞,塑膠工業,34539153,36046868,28332302,-4.182651874221084,21.907330368001865,411665558,273353806,50.59807069231002,全球疫情控制、景氣回溫等有利因素，本公司全年營收較去年大幅增加。
2021,12,國內上市,1304,台聚,塑膠工業,5787813,6835786,5820253,-15.330687648794155,-0.5573640870938085,71766975,50204588,42.94903684898281,-
2021,12,國內上市,1305,華夏,塑膠工業,1338864,1697043,1680981,-21.106065079081677,-20.35222289841468,20221690,13732839,47.25061584134205,-
2021,12,國內上市,1307,三芳,塑膠工業,678141,801545,693860,-15.395766925125852,-2.2654425964892053,8384007,8441756,-0.684087528708482,-
2021,12,國內上市,1308,亞聚,塑膠工業,916679,1054461,682421,-13.066580935662865,34.32748992191038,9565873,5703774,67.71129080500035,產品平均售價較去年同期提高所致
2021,12,國內上市,1309,台達化,塑膠工業,1560037,1899476,1789006,-17.870138922523896,-12.798671441012496,20771837,15498603,34.02393106010909,-
2021,12,國內上市,1310,台苯,塑膠工業,919556,1069782,870907,-14.042674114913131,5.5860154987846,11714950,8112446,44.40712455898012,-
2021,12,國內上市,1312,國喬,塑膠工業,1760112,1966650,1848773,-10.50202120356952,-4.795667180340691,22553645,16572244,36.09288518802885,-
2021,12,國內上市,1313,聯成,塑膠工業,7605814,7348472,6091072,3.50197973129652,24.86823337501182,81943965,51870874,57.97683493823528,產品價格較去年同期增加。
2021,12,國內上市,1314,中石化,塑膠工業,2916368,2985458,1880643,-2.314217785009871,55.07291920901521,35163380,17584576,99.9671757795013,去年同期及累計營收因受疫情影響而較正常低；今年原物料價格上漲及需求回穩，銷量及售價皆上漲，故今年單月及累計營收較去年增加
2021,12,國內上市,1315,達新,塑膠工業,197286,237333,213256,-16.873759654156817,-7.488652136399445,2378801,2238588,6.263457143520826,-
2021,12,國內上市,1316,上曜,建材營造,77215,73618,49163,4.88603330707164,57.05917051441124,1036182,1251253,-17.188450297421863,本月因子公司疫情趨緩訂單回流所致，及合併子公司之新孫公司營收所致。
2021,12,國內上市,1319,東陽,汽車工業,1692914,1668856,1596357,1.44158633219403,6.04858437053867,18376968,17322986,6.084297476197233,-
2021,12,國內上市,1321,大洋,塑膠工業,530841,470119,479536,12.916304169795309,10.698883921123754,6489589,4990071,30.05003335623882,-
2021,12,國內上市,1323,永裕,塑膠工業,354010,327627,301482,8.05275511481044,17.423262416993385,3795817,3405180,11.471845834875102,-
2021,12,國內上市,1324,地球,塑膠工業,101103,95952,102720,5.368309154577289,-1.5741822429906542,1076840,1055758,1.996859128701843,-
2021,12,國內上市,1325,恆大,塑膠工業,53580,47895,295463,11.869715001565924,-81.86574968777816,1191043,4056858,-70.64124502262588,因新冠肺炎防疫物資競爭激烈，致營收較去年同期減少。
2021,12,國內上市,1326,台化,塑膠工業,31274998,31632092,26248571,-1.1288978294575016,19.14933578669864,365812098,253294668,44.42155489826576,-
2021,12,國內上市,1337,再生-KY,塑膠工業,51042,101355,137055,-49.640372946573926,-62.75801685454744,1106923,1008203,9.79167885832516,主係本期出售子公司三斯達(江蘇)環保科技有限公司所致，江蘇子公司對110年1月至11月之合併營業收入占比為39%。
2021,12,國內上市,1338,廣華-KY,汽車工業,824576,737542,724559,11.800548307757388,13.803844821470715,7316290,6166478,18.64617047202633,-
2021,12,國內上市,1339,昭輝,汽車工業,142241,166461,189986,-14.549954644030734,-25.13079911151348,1922033,2112389,-9.011408410098708,-
2021,12,國內上市,1340,勝悅-KY,塑膠工業,69361,61047,46900,13.61901485740495,47.89125799573561,650629,655070,-0.6779428152716503,-
2021,12,國內上市,1341,富林-KY,塑膠工業,291644,224859,320651,29.700834745329296,-9.046283966056553,2765879,2664415,3.8081154775063193,-
2021,12,國內上市,1342,八貫,其他,247884,185202,148222,33.84520685521755,67.23833169165171,2078662,1531351,35.740401775948165,受惠戶外用品國際品牌客戶拉貨力道強勁，加上航空業復甦，航太救生產品訂單回籠，包括機能性布料及成品組件的出貨表現皆佳。
2021,12,國內上市,1402,遠東新,紡織纖維,22302476,22482606,20535299,-0.8011971565929679,8.605557678999464,239183619,206860662,15.625473053934249,-
2021,12,國內上市,1409,新纖,紡織纖維,3704921,3935610,4167286,-5.861581813238608,-11.09511082272731,44210696,32310219,36.83192924195284,-
2021,12,國內上市,1410,南染,紡織纖維,28325,50600,42139,-44.02173913043478,-32.78198343577209,477364,416256,14.680388991389911,-
2021,12,國內上市,1413,宏洲,紡織纖維,262444,276845,163371,-5.2018277375426685,60.64295376780457,2974255,1565767,89.9551465831123,因去年疫情關係基期低
2021,12,國內上市,1414,東和,紡織纖維,71240,68863,87371,3.451781072564367,-18.462647789312243,809714,702472,15.266373606350149,-
2021,12,國內上市,1416,廣豐,其他,22997,26139,10118,-12.020352729637706,127.28800158134018,285325,203836,39.97772719244883,本月較去年同期增加資訊軟體服務收入
2021,12,國內上市,1417,嘉裕,紡織纖維,152265,167809,90121,-9.26291200114416,68.95618113425284,1322663,1058450,24.9622561292456,因參與國軍服裝供售業務，致使營收增加
2021,12,國內上市,1418,東華,紡織纖維,909,146,11891,522.6027397260274,-92.35556303086368,39297,100142,-60.75872261388828,因本公司110.4.1董事會通過亞克力棉生產線停止生產。
2021,12,國內上市,1419,新紡,紡織纖維,299528,282768,232948,5.927120466247949,28.58148599687484,2748914,2149393,27.89257246115531,-
2021,12,國內上市,1423,利華,紡織纖維,20778,14354,12124,44.75407551901909,71.37908281095348,190145,202723,-6.204525386857929,主要係受到第四季以來歐美各國逐步解封帶動紡織品需求，出貨量有所成長。
2021,12,國內上市,1432,大魯閣,運動休閒,90758,80776,87314,12.35763097949886,3.944384634766475,777361,1149062,-32.34821097556094,-
2021,12,國內上市,1434,福懋,紡織纖維,2962335,2767029,2527585,7.058328626118483,17.200212851397676,32799007,28783492,13.950756913025009,-
2021,12,國內上市,1435,中福,其他,1191,1059,1304,12.46458923512748,-8.66564417177914,14060,15101,-6.893583206410171,-
