年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2020,02,國內上市,1101,台泥,水泥工業,5000692,7502141,5085162,-33.34313497973445,-1.661107355085246,12502833,14479402,-13.650902157423351,-
2020,02,國內上市,1102,亞泥,水泥工業,2851105,5210319,3165899,-45.27964602551207,-9.943273616751512,8061424,11071636,-27.18850222315835,-
2020,02,國內上市,1103,嘉泥,水泥工業,150813,165029,108448,-8.614243557192978,39.06480525228681,315842,285508,10.624570940218838,-
2020,02,國內上市,1104,環泥,水泥工業,414075,359966,270638,15.031697438091376,52.99957877312129,774041,750157,3.183866843874016,108年2月適逢農曆春節，工作天數較少。
2020,02,國內上市,1108,幸福,水泥工業,390288,296395,168065,31.67833465476813,132.2244369737899,686683,521254,31.736734873976985,因去年同期適逢農曆春節假期發貨天數較少外，本月因部分同業設備維修出貨量下降，惟整體市場需求上升，致本公司發貨量增加。
2020,02,國內上市,1109,信大,水泥工業,199776,476715,149960,-58.093200339825685,33.21952520672179,676491,818852,-17.385437173017834,-
2020,02,國內上市,1110,東泥,水泥工業,115270,126262,82927,-8.705707180307614,39.00177264340926,241532,269220,-10.284525666740956,-
2020,02,國內上市,1201,味全,食品工業,1108658,1442127,1358770,-23.12341423466865,-18.407235956048485,2550785,2942263,-13.305336742500586,-
2020,02,國內上市,1203,味王,食品工業,502344,516699,443171,-2.7782132343975894,13.352182340450977,1019043,987278,3.217432172093372,-
2020,02,國內上市,1210,大成,食品工業,5847338,6175533,4971488,-5.314440065335251,17.617461814249577,12022872,12148001,-1.0300377815247137,-
2020,02,國內上市,1213,大飲,食品工業,23944,31854,39925,-24.832046210836943,-40.0275516593613,55798,103351,-46.01116583293824,-
2020,02,國內上市,1215,卜蜂,食品工業,1643656,1686306,1463626,-2.5291969547638447,12.30027343050752,3329962,3349095,-0.5712886615637955,-
2020,02,國內上市,1216,統一,食品工業,30787526,41529085,29826477,-25.865147281718343,3.222133810841957,72316611,70970886,1.89616485836178,-
2020,02,國內上市,1217,愛之味,食品工業,302786,405408,303197,-25.31326466177283,-0.1355554309574303,708194,682708,3.733074755239429,-
2020,02,國內上市,1218,泰山,食品工業,505641,736974,467918,-31.38957412337477,8.061882637556153,1242615,1174402,5.8083177651264215,-
2020,02,國內上市,1219,福壽,食品工業,911889,1016959,715431,-10.331783287231834,27.46009049090688,1928847,1915246,0.7101437622112251,-
2020,02,國內上市,1220,台榮,食品工業,178161,201511,143511,-11.58745676414687,24.144490666220708,379672,405248,-6.311197094125079,-
2020,02,國內上市,1225,福懋油,食品工業,785185,850077,633413,-7.633661421259486,23.960985960187116,1635262,1597513,2.362985465532988,-
2020,02,國內上市,1227,佳格,食品工業,1493010,2931475,1388035,-49.069666294271656,7.562849639958647,4424485,5750169,-23.05469630544772,-
2020,02,國內上市,1229,聯華,食品工業,658504,602410,314549,9.311598413040953,109.34862294904768,1260914,807728,56.10626349464176,本公司本年度合併營收成長主因自108年4月起納入子公司神通電腦及神通資訊營收所致。
2020,02,國內上市,1231,聯華食,食品工業,514965,883070,572959,-41.68469090785555,-10.121841178862711,1398035,1486417,-5.945976129175056,-
2020,02,國內上市,1232,大統益,食品工業,1229139,1479927,1101574,-16.945970983703926,11.580247899823345,2709066,2721711,-0.4645974535871002,-
2020,02,國內上市,1233,天仁,食品工業,147563,223889,161835,-34.0910004511164,-8.818858714122408,371452,388180,-4.309341027358442,-
2020,02,國內上市,1234,黑松,食品工業,524531,831335,611984,-36.9049781375739,-14.29007947920207,1355866,1601397,-15.332300485138914,-
2020,02,國內上市,1235,興泰,食品工業,1285,1350,1114,-4.814814814814815,15.350089766606825,2635,2866,-8.060013956734124,-
2020,02,國內上市,1236,宏亞,食品工業,86037,208484,78912,-58.7320849561597,9.02904501216545,294521,405860,-27.43285862119943,-
2020,02,國內上市,1256,鮮活果汁-KY,食品工業,20613,198957,140144,-89.63946983519052,-85.29155725539445,219570,391169,-43.86825131848383,受到新型冠狀病毒疫情影響，配合政府防疫要求，公司運營及工廠復工展延所致
2020,02,國內上市,1301,台塑,塑膠工業,12760661,13858050,14815825,-7.918783667254773,-13.871411143152676,26618712,34316734,-22.43226875844304,-
2020,02,國內上市,1303,南亞,塑膠工業,19999005,22313695,20957969,-10.373405211463185,-4.57565329922952,42312700,45952842,-7.921473061448517,-
2020,02,國內上市,1304,台聚,塑膠工業,3643881,3557870,3725362,2.417485742874248,-2.187196841541842,7201751,8729943,-17.505177296117512,-
2020,02,國內上市,1305,華夏,塑膠工業,1269527,1042016,881123,21.833733839019747,44.08056536942061,2311543,2074359,11.43408638523997,-
2020,02,國內上市,1307,三芳,塑膠工業,833964,748887,692269,11.360458921038822,20.468199500483195,1582851,1602944,-1.253506048870079,-
2020,02,國內上市,1308,亞聚,塑膠工業,430415,383724,477215,12.167860232875713,-9.80690045367392,814139,1097396,-25.81173979128774,-
2020,02,國內上市,1309,台達化,塑膠工業,890685,1033894,1250603,-13.851419971486438,-28.779556741827744,1924579,2997167,-35.78672793341178,-
2020,02,國內上市,1310,台苯,塑膠工業,510293,768429,848455,-33.59269366460662,-39.85620922736032,1278722,1966412,-34.971816689483184,-
2020,02,國內上市,1312,國喬,塑膠工業,1028691,1471941,1454364,-30.11329937816801,-29.26867001658457,2500632,3359000,-25.554272104793093,-
2020,02,國內上市,1313,聯成,塑膠工業,1753579,3379946,3228374,-48.11813561518439,-45.68228464236176,5127845,9187954,-44.18947896343408,-
2020,02,國內上市,1314,中石化,塑膠工業,1668882,2063432,2702854,-19.121056569831232,-38.25482249503673,3732314,5270640,-29.186702184174976,-
