年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2020,08,國內上市,1101,台泥,水泥工業,9885013,10178622,10228796,-2.8845653173877563,-3.360933192919284,72503345,77441616,-6.3767664662369645,-
2020,08,國內上市,1102,亞泥,水泥工業,6683133,6798878,7203378,-1.7024132511276124,-7.222236567343821,47307654,58814366,-19.564458112155798,-
2020,08,國內上市,1103,嘉泥,水泥工業,152585,173129,162363,-11.866296229978802,-6.022308038161404,1318033,1211851,8.761968261774756,-
2020,08,國內上市,1104,環泥,水泥工業,366990,477040,380445,-23.06934428978702,-3.5366478728857,3435661,3160150,8.718288688828062,-
2020,08,國內上市,1108,幸福,水泥工業,366847,384035,298541,-4.475633731300532,22.87993943880405,2977578,2347192,26.85702746089796,-
2020,08,國內上市,1109,信大,水泥工業,625696,656183,727862,-4.6461124411939965,-14.036451964795525,4537827,4897910,-7.35176840734109,-
2020,08,國內上市,1110,東泥,水泥工業,98636,124643,120521,-20.865190985454458,-18.15866114619029,993770,1016890,-2.2735989143368505,-
2020,08,國內上市,1201,味全,食品工業,1860519,1720915,2010851,8.112196128222486,-7.476038751752368,12171137,13635540,-10.73960400541526,-
2020,08,國內上市,1203,味王,食品工業,509509,490401,573610,3.8964031476281655,-11.175014382594446,4051015,4204042,-3.639996936281797,-
2020,08,國內上市,1210,大成,食品工業,6771132,6397684,6927433,5.837237350266127,-2.2562614463395025,50115919,50656618,-1.067380771452212,-
2020,08,國內上市,1213,大飲,食品工業,64820,53900,50864,20.25974025974026,27.437873545139983,285217,341430,-16.463989690419705,-
2020,08,國內上市,1215,卜蜂,食品工業,1892166,1884932,1835593,0.3837804228481452,3.082001293315021,14446191,13766503,4.937259665726292,-
2020,08,國內上市,1216,統一,食品工業,41212854,40509558,41324567,1.7361236081618072,-0.2703307211906177,300458957,303861038,-1.1196173824694169,-
2020,08,國內上市,1217,愛之味,食品工業,639670,430161,637949,48.70478727732175,0.2697707810498958,3220304,3173089,1.487982215437386,-
2020,08,國內上市,1218,泰山,食品工業,853882,831903,833163,2.6420147541239785,2.486788299528424,5610479,5414254,3.624229672268793,-
2020,08,國內上市,1219,福壽,食品工業,975254,980279,999824,-0.5126091653498647,-2.457432508121429,7872797,8050290,-2.20480255990778,-
2020,08,國內上市,1220,台榮,食品工業,260431,264847,261871,-1.6673777690515657,-0.5498890675179764,1768466,1845748,-4.187028781827205,-
2020,08,國內上市,1225,福懋油,食品工業,826403,847382,927042,-2.475742935299546,-10.855926700192656,6653667,7001107,-4.962643764764629,-
2020,08,國內上市,1227,佳格,食品工業,3167337,2474374,3045171,28.005588484198427,4.011794411545361,20265780,18659414,8.608876999031159,-
2020,08,國內上市,1229,聯華,食品工業,701837,725137,1240355,-3.213185922108512,-43.41644126076809,6183870,5188026,19.195046439628484,本公司本月營收衰退主因去年度於8月認列現金股利，而今年度於6月認列。
2020,08,國內上市,1231,聯華食,食品工業,900089,787417,789158,14.309063685442402,14.056880878100456,5791250,5729857,1.07145780426981,-
2020,08,國內上市,1232,大統益,食品工業,1457410,1465369,1503403,-0.543139646055021,-3.059259559811973,10948019,11158144,-1.883153685774265,-
2020,08,國內上市,1233,天仁,食品工業,170359,164578,198165,3.51262015579239,-14.031741225746222,1238771,1488528,-16.778790859157503,-
2020,08,國內上市,1234,黑松,食品工業,983169,936282,942073,5.0077861157215455,4.362294641710355,5992437,6001899,-0.1576501037421656,-
2020,08,國內上市,1235,興泰,食品工業,9481,6635,6382,42.89374529012811,48.55844562832968,27170,23524,15.499064784900527,-
2020,08,國內上市,1236,宏亞,食品工業,146991,122704,170372,19.793160777154775,-13.723499166529711,956759,1136349,-15.804123557111415,-
2020,08,國內上市,1256,鮮活果汁-KY,食品工業,469741,393593,368940,19.34688879121326,27.321786740391392,2138289,2439754,-12.356368715862336,-
2020,08,國內上市,1301,台塑,塑膠工業,14622498,15716282,16949937,-6.959559519229803,-13.731254576344442,115342063,144042455,-19.924953375725234,-
2020,08,國內上市,1303,南亞,塑膠工業,22209740,21752364,23781522,2.102649624656888,-6.609257388993018,170144193,191116403,-10.973526955716093,-
2020,08,國內上市,1304,台聚,塑膠工業,4006402,4099746,4735910,-2.2768239788513727,-15.403755561233217,30321059,37500001,-19.143844822830804,-
2020,08,國內上市,1305,華夏,塑膠工業,1058853,1068490,1381919,-0.9019270185027468,-23.378070639451373,8005522,10284758,-22.161299274129732,-
2020,08,國內上市,1307,三芳,塑膠工業,677965,528216,941448,28.34995532130795,-27.986994502086148,5334693,6815251,-21.724188881671417,-
2020,08,國內上市,1308,亞聚,塑膠工業,407986,432139,528587,-5.589173853783158,-22.81573326623621,3512254,4478212,-21.57017130944225,-
2020,08,國內上市,1309,台達化,塑膠工業,1366998,1404282,1432733,-2.655022281849372,-4.588084451185252,9295836,11976264,-22.381169954169348,-
2020,08,國內上市,1310,台苯,塑膠工業,654054,682498,1075426,-4.167631260457906,-39.181868394478094,4915099,8462421,-41.91852426155588,-
2020,08,國內上市,1312,國喬,塑膠工業,1443785,1328986,1621653,8.638089490784704,-10.96831442978245,9983340,14011790,-28.75043088713148,-
2020,08,國內上市,1313,聯成,塑膠工業,4621335,4292844,4947933,7.652060032929219,-6.600695684440352,29949787,41795787,-28.342569551328225,-
2020,08,國內上市,1314,中石化,塑膠工業,1242352,1166126,2850755,6.536686430111326,-56.42024656626052,11793624,21808473,-45.92182588849756,受疫情影響致終端需求仍呈現疲軟
2020,08,國內上市,1315,達新,塑膠工業,191602,240945,237353,-20.478947477640126,-19.275509473231853,1437383,1616449,-11.077738920312363,-
2020,08,國內上市,1316,上曜,建材營造,38646,46213,35488,-16.374180425421418,8.8987826871055,939868,341047,175.58313077083218,本年增加房地收入
2020,08,國內上市,1319,東陽,汽車工業,1430624,1468402,1673581,-2.5727287214264214,-14.517193969099791,11000232,14098753,-21.977269904650434,-
2020,08,國內上市,1321,大洋,塑膠工業,447705,450073,429246,-0.5261368711297945,4.300331278567534,3076573,3086528,-0.3225306882037033,-
2020,08,國內上市,1323,永裕,塑膠工業,252044,279151,295515,-9.710515097563684,-14.710251594673704,2193501,2353083,-6.781826225424263,-
2020,08,國內上市,1324,地球,塑膠工業,86992,88678,92566,-1.9012607411082796,-6.021649417712768,708616,766879,-7.597417584781954,-
2020,08,國內上市,1325,恆大,塑膠工業,452980,399921,52577,13.267370305635364,761.5554329840044,2521389,535427,370.9118143089534,受新冠肺炎影響致營收增加
2020,08,國內上市,1326,台化,塑膠工業,18984099,20451507,25985347,-7.175060497986775,-26.94306141072505,159867505,226741849,-29.493604420593748,-
2020,08,國內上市,1337,再生-KY,塑膠工業,94272,81781,88396,15.2737188344481,6.647359609032083,566531,818229,-30.76131498639134,-
2020,08,國內上市,1338,廣華-KY,汽車工業,511085,578873,664161,-11.710340610116551,-23.048026005742585,3448392,4777842,-27.8253236503007,-
