年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2020,03,國內上市,1101,台泥,水泥工業,9473250,5000692,10876929,89.43878167261651,-12.90510400499994,21976083,25356331,-13.330982309704034,-
2020,03,國內上市,1102,亞泥,水泥工業,5077457,2851105,8318969,78.08733806717045,-38.96530928291715,13138881,19390605,-32.24099505920522,-
2020,03,國內上市,1103,嘉泥,水泥工業,179493,150813,166883,19.01692824889101,7.556192062702612,495334,452391,9.49245232553256,-
2020,03,國內上市,1104,環泥,水泥工業,479717,414075,437140,15.852683692567773,9.73990026078602,1253758,1187296,5.597761636525348,-
2020,03,國內上市,1108,幸福,水泥工業,418037,390288,313093,7.10987783380478,33.51847534119256,1104720,834347,32.40534214181869,-
2020,03,國內上市,1109,信大,水泥工業,488590,199776,541582,144.56891718724972,-9.784667880394844,1165081,1360434,-14.359608771906611,-
2020,03,國內上市,1110,東泥,水泥工業,146412,115270,147819,27.01656979266071,-0.9518397499644836,387944,417039,-6.976565740853973,-
2020,03,國內上市,1201,味全,食品工業,1423557,1108658,1598137,28.40361951115673,-10.923969597099624,3974342,4540400,-12.467139459078496,-
2020,03,國內上市,1203,味王,食品工業,564047,502344,514903,12.2830172152947,9.54432194024894,1583090,1502182,5.386031785762311,-
2020,03,國內上市,1210,大成,食品工業,6233854,5847338,6130106,6.6101189977388,1.6924340296888831,18256726,18278107,-0.1169760085111658,-
2020,03,國內上市,1213,大飲,食品工業,24268,23944,29047,1.3531573671901105,-16.452645712121733,80066,132398,-39.52627683197631,-
2020,03,國內上市,1215,卜蜂,食品工業,1911231,1643656,1686202,16.27925794691833,13.345316871881304,5241193,5035297,4.089053734069708,-
2020,03,國內上市,1216,統一,食品工業,35948254,30787526,36804987,16.762399161270704,-2.3277633544606333,108264865,107775873,0.4537119360656907,-
2020,03,國內上市,1217,愛之味,食品工業,444287,302786,313572,46.733006149557774,41.68580102815302,1152481,996280,15.678423736299033,-
2020,03,國內上市,1218,泰山,食品工業,661552,505641,599053,30.834327121416184,10.432966699106755,1904167,1773455,7.370471762745601,-
2020,03,國內上市,1219,福壽,食品工業,1060891,911889,1055161,16.339927337647456,0.5430450898014616,2989739,2970407,0.6508199044777365,-
2020,03,國內上市,1220,台榮,食品工業,222238,178161,208035,24.73998237549183,6.82721657413416,601910,613283,-1.8544456637474052,-
2020,03,國內上市,1225,福懋油,食品工業,886030,785185,880257,12.84347001025236,0.6558311947533504,2521292,2477770,1.756498787215924,-
2020,03,國內上市,1227,佳格,食品工業,2246948,1493010,1586997,50.49785332985044,41.58489272506501,6671433,7337166,-9.07343516556665,-
2020,03,國內上市,1229,聯華,食品工業,786115,658504,420926,19.378925564613123,86.75848011289395,2047029,1228654,66.607441964947,本公司本年度合併營收成長主因自108年4月起納入子公司神通電腦及神通資訊營收所致。
2020,03,國內上市,1231,聯華食,食品工業,700011,514965,631653,35.93370423232647,10.822081110989735,2098046,2118070,-0.9453889625933044,-
2020,03,國內上市,1232,大統益,食品工業,1364616,1229139,1437562,11.022105717904973,-5.074285491686619,4073682,4159273,-2.057835588094361,-
2020,03,國內上市,1233,天仁,食品工業,117999,147563,180929,-20.034832579982787,-34.78159941192401,489451,569109,-13.9969671890622,-
2020,03,國內上市,1234,黑松,食品工業,593417,524531,543860,13.132874892046418,9.11208766962086,1949283,2145257,-9.135222493155831,-
2020,03,國內上市,1235,興泰,食品工業,1562,1285,1830,21.55642023346304,-14.6448087431694,4197,4696,-10.626064735945484,-
