年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2017,12,國內上市,1101,台泥,水泥工業,10988149,9985897,9418581,10.036674722360946,16.664590982442046,98313505,89571668,9.759600546905077,-
2017,12,國內上市,1102,亞泥,水泥工業,7070625,6639248,6023954,6.49737741382759,17.37514927902836,64899182,60972609,6.439896642769543,-
2017,12,國內上市,1103,嘉泥,水泥工業,181112,181868,382981,-0.4156861020080498,-52.70992555766474,2095606,3140069,-33.26242194040959,"本月營收較去年同期減少主係大陸水泥子公司進入清算程序,故本月無相關營收."
2017,12,國內上市,1104,環泥,水泥工業,399796,381565,463842,4.777953952799654,-13.807719007765575,4405376,4622199,-4.690905778829514,-
2017,12,國內上市,1108,幸福,水泥工業,291571,258913,353868,12.61350337758243,-17.60458702114913,3403271,4251061,-19.943021283392547,-
2017,12,國內上市,1109,信大,水泥工業,581701,673172,514449,-13.588057732644852,13.07262721863586,5375877,4346146,23.69296843686337,-
2017,12,國內上市,1110,東泥,水泥工業,221910,183382,142422,21.009695608074946,55.8116021401188,1717111,1478507,16.138171817921727,主要係因子公司東南資產開發股份有限公司認列收入
2017,12,國內上市,1201,味全,食品工業,1345880,1642814,1226869,-18.074718136076267,9.700383659543114,17717859,17347054,2.137567566227672,-
2017,12,國內上市,1203,味王,食品工業,571720,493888,565174,15.759038486458468,1.1582273777633083,6223542,6350719,-2.0025606549431645,-
2017,12,國內上市,1210,大成,食品工業,7129396,6490644,7296496,9.841119001442692,-2.290140363264778,76471084,75927000,0.7165883019215826,-
2017,12,國內上市,1213,大飲,食品工業,38138,32994,50887,15.590713463053888,-25.053550022599094,649513,672013,-3.3481495149647404,-
2017,12,國內上市,1215,卜蜂,食品工業,1716870,1699007,1723659,1.0513788348135116,-0.3938714096001587,19865000,18172909,9.311062967409343,-
2017,12,國內上市,1216,統一,食品工業,30552612,31140541,30085441,-1.8879858252944288,1.5528142000644098,399850077,413685262,-3.344374641995344,-
2017,12,國內上市,1217,愛之味,食品工業,246169,253185,292255,-2.7710962339791063,-15.769105746693812,4133230,4109999,0.5652312810781706,-
2017,12,國內上市,1218,泰山,食品工業,589954,546892,651183,7.873949518369257,-9.402733179459538,7703721,8163736,-5.634858844039052,-
2017,12,國內上市,1219,福壽,食品工業,979504,917403,1005328,6.769217018038964,-2.568713892381392,10825610,10956002,-1.1901421704742297,-
2017,12,國內上市,1220,台榮,食品工業,225477,253547,199012,-11.070925706082107,13.298193073784496,2366606,2874222,-17.660987912555118,-
2017,12,國內上市,1225,福懋油,食品工業,962073,950447,1035339,1.2232139193453186,-7.076522762109802,10757313,10919279,-1.48330306424078,-
2017,12,國內上市,1227,佳格,食品工業,2733418,2291703,3160613,19.27453077471208,-13.51620714082996,26490670,27071627,-2.145999573649563,-
2017,12,國內上市,1229,聯華,食品工業,445060,413675,431412,7.586873753550493,3.163565223035057,4845301,5223429,-7.239076093501032,-
2017,12,國內上市,1231,聯華食,食品工業,582256,557274,719691,4.482893513783166,-19.096389978476875,7028074,6717471,4.623808573196669,-
2017,12,國內上市,1232,大統益,食品工業,1420097,1405095,1551665,1.0676858148381425,-8.47914981648745,16884342,17384090,-2.874743515478809,-
2017,12,國內上市,1233,天仁,食品工業,190521,189012,194746,0.7983620087613484,-2.169492569808879,2152441,2146270,0.2875220731781183,-
2017,12,國內上市,1234,黑松,食品工業,601077,691728,688434,-13.105006592186523,-12.689233826336292,9092751,8766010,3.727362848091663,-
2017,12,國內上市,1235,興泰,食品工業,3359,4264,6064,-21.22420262664165,-44.60751978891821,76510,120444,-36.47670286606223,-
2017,12,國內上市,1236,宏亞,食品工業,267939,165377,327170,62.01708822871379,-18.10404376929425,1878971,2129720,-11.773801250868658,-
2017,12,國內上市,1256,鮮活果汁-KY,食品工業,185282,151745,204822,22.100892945401824,-9.539990821298494,2914160,2678684,8.790734554729113,-
2017,12,國內上市,1301,台塑,塑膠工業,17870221,18616550,17893695,-4.008954398102763,-0.1311858730128126,206709755,180173192,14.72836369574892,-
2017,12,國內上市,1303,南亞,塑膠工業,28043505,27390672,25560798,2.383413594233833,9.712947929090475,306139952,275294431,11.204556840454211,-
2017,12,國內上市,1304,台聚,塑膠工業,5325861,5204398,4966681,2.3338530220017764,7.2317912102669775,58138749,53109311,9.46997410680022,-
2017,12,國內上市,1305,華夏,塑膠工業,1498559,1184875,1179377,26.474016246439497,27.063610702938924,14701512,14157059,3.8458058273261417,-
2017,12,國內上市,1307,三芳,塑膠工業,707884,712095,862973,-0.5913536817419024,-17.97147767079619,9855356,11045717,-10.776674796212866,-
