公司代號,年度,月份,加權(A/B)平均價,year_quarter
1465,105,12,12.63,2016Q4
1465,106,3,12.95,2017Q1
1465,106,6,12.83,2017Q2
1465,106,9,17.7,2017Q3
1465,106,12,15.16,2017Q4
1465,107,3,15.07,2018Q1
1465,107,6,14.65,2018Q2
1465,107,9,14.51,2018Q3
1465,107,12,14.12,2018Q4
1465,108,3,13.82,2019Q1
1465,108,6,15.03,2019Q2
1465,108,9,14.44,2019Q3
1465,108,12,15.0,2019Q4
1465,109,3,14.46,2020Q1
1465,109,6,15.58,2020Q2
1465,109,9,14.5,2020Q3
1465,109,12,13.1,2020Q4
1465,110,3,12.88,2021Q1
1465,110,6,13.19,2021Q2
1465,110,9,13.0,2021Q3
1465,110,12,12.48,2021Q4
1465,111,3,12.36,2022Q1
1465,111,6,12.9,2022Q2
1465,111,9,13.41,2022Q3
1465,111,12,13.97,2022Q4
1465,112,3,14.23,2023Q1
1465,112,6,14.35,2023Q2
1465,112,9,13.1,2023Q3
1465,112,12,13.96,2023Q4
1465,113,3,14.97,2024Q1
1465,113,6,15.28,2024Q2
1465,113,9,15.13,2024Q3
1465,113,12,14.61,2024Q4
1465,114,3,14.45,2025Q1
1465,114,6,,2025Q2
1465,114,9,,2025Q3
1465,114,12,,2025Q4
1466,105,3,15.8,2016Q1
1466,105,6,13.32,2016Q2
1466,105,9,13.26,2016Q3
1466,105,12,13.76,2016Q4
1466,106,3,12.69,2017Q1
1466,106,6,12.47,2017Q2
1466,106,9,11.85,2017Q3
1466,106,12,11.88,2017Q4
1466,107,3,10.92,2018Q1
1466,107,6,10.59,2018Q2
1466,107,9,10.71,2018Q3
1466,107,12,9.87,2018Q4
1466,108,3,9.5,2019Q1
1466,108,6,8.99,2019Q2
1466,108,9,7.96,2019Q3
1466,108,12,7.58,2019Q4
1466,109,3,6.5,2020Q1
1466,109,6,16.53,2020Q2
1466,109,9,21.83,2020Q3
1466,109,12,18.91,2020Q4
1466,110,3,16.67,2021Q1
1466,110,6,19.64,2021Q2
1466,110,9,16.9,2021Q3
1466,110,12,15.19,2021Q4
1466,111,3,14.83,2022Q1
1466,111,6,13.19,2022Q2
1466,111,9,11.47,2022Q3
1466,111,12,12.0,2022Q4
1466,112,3,11.7,2023Q1
1466,112,6,11.51,2023Q2
1466,112,9,11.15,2023Q3
1466,112,12,14.58,2023Q4
1466,113,3,13.76,2024Q1
1466,113,6,12.66,2024Q2
1466,113,9,12.58,2024Q3
1466,113,12,13.17,2024Q4
1466,114,3,17.09,2025Q1
1466,114,6,,2025Q2
1466,114,9,,2025Q3
1466,114,12,,2025Q4
1467,105,3,15.35,2016Q1
1467,105,6,13.37,2016Q2
1467,105,9,13.09,2016Q3
1467,105,12,10.91,2016Q4
1467,106,3,11.23,2017Q1
1467,106,6,10.09,2017Q2
1467,106,9,10.45,2017Q3
1467,106,12,11.94,2017Q4
1467,107,3,12.04,2018Q1
1467,107,6,12.54,2018Q2
1467,107,9,10.8,2018Q3
1467,107,12,9.57,2018Q4
1467,108,3,9.31,2019Q1
1467,108,6,9.35,2019Q2
1467,108,9,8.6,2019Q3
1467,108,12,8.49,2019Q4
1467,109,3,7.04,2020Q1
1467,109,6,22.42,2020Q2
1467,109,9,20.07,2020Q3
1467,109,12,19.79,2020Q4
1467,110,3,19.22,2021Q1
1467,110,6,17.24,2021Q2
1467,110,9,14.41,2021Q3
1467,110,12,13.96,2021Q4
1467,111,3,14.48,2022Q1
1467,111,6,13.69,2022Q2
1467,111,9,12.15,2022Q3
1467,111,12,12.08,2022Q4
1467,112,3,11.81,2023Q1
1467,112,6,12.01,2023Q2
1467,112,9,11.59,2023Q3
1467,112,12,11.4,2023Q4
1467,113,3,11.06,2024Q1
1467,113,6,11.38,2024Q2
1467,113,9,10.22,2024Q3
1467,113,12,10.6,2024Q4
1467,114,3,10.18,2025Q1
1467,114,6,,2025Q2
1467,114,9,,2025Q3
1467,114,12,,2025Q4
1468,105,3,10.03,2016Q1
1468,105,6,9.96,2016Q2
1468,105,9,10.51,2016Q3
1468,105,12,9.88,2016Q4
1468,106,3,10.49,2017Q1
1468,106,6,10.69,2017Q2
1468,106,9,10.15,2017Q3
1468,106,12,10.26,2017Q4
1468,107,3,9.83,2018Q1
1468,107,6,10.02,2018Q2
1468,107,9,11.26,2018Q3
1468,107,12,9.88,2018Q4
1468,108,3,9.93,2019Q1
1468,108,6,10.07,2019Q2
1468,108,9,10.02,2019Q3
1468,108,12,9.98,2019Q4
1468,109,3,9.45,2020Q1
1468,109,6,15.34,2020Q2
1468,109,9,11.83,2020Q3
1468,109,12,13.92,2020Q4
1468,110,3,14.44,2021Q1
1468,110,6,12.22,2021Q2
1468,110,9,11.7,2021Q3
1468,110,12,12.86,2021Q4
1468,111,3,11.92,2022Q1
1468,111,6,12.22,2022Q2
1468,111,9,12.33,2022Q3
1468,111,12,13.3,2022Q4
1468,112,3,15.36,2023Q1
1468,112,6,15.91,2023Q2
1468,112,9,13.15,2023Q3
1468,112,12,14.72,2023Q4
1468,113,3,14.19,2024Q1
1468,113,6,14.66,2024Q2
1468,113,9,13.83,2024Q3
1468,113,12,13.91,2024Q4
1468,114,3,14.13,2025Q1
1468,114,6,,2025Q2
1468,114,9,,2025Q3
1468,114,12,,2025Q4
1470,105,3,18.42,2016Q1
1470,105,6,18.21,2016Q2
1470,105,9,18.92,2016Q3
1470,105,12,19.34,2016Q4
1470,106,3,19.14,2017Q1
1470,106,6,17.92,2017Q2
1470,106,9,18.08,2017Q3
1470,106,12,18.44,2017Q4
1470,107,3,17.68,2018Q1
1470,107,6,19.05,2018Q2
1470,107,9,18.51,2018Q3
1470,107,12,17.77,2018Q4
1470,108,3,21.4,2019Q1
1470,108,6,22.51,2019Q2
1470,108,9,21.88,2019Q3
1470,108,12,22.1,2019Q4
1470,109,3,19.46,2020Q1
1470,109,6,19.12,2020Q2
1470,109,9,18.04,2020Q3
1470,109,12,18.18,2020Q4
1470,110,3,18.03,2021Q1
1470,110,6,16.35,2021Q2
1470,110,9,17.63,2021Q3
1470,110,12,18.13,2021Q4
1470,111,3,22.78,2022Q1
1470,111,6,23.75,2022Q2
1470,111,9,19.19,2022Q3
1470,111,12,18.46,2022Q4
1470,112,3,20.38,2023Q1
1470,112,6,20.33,2023Q2
1470,112,9,19.26,2023Q3
1470,112,12,19.21,2023Q4
1470,113,3,20.32,2024Q1
1470,113,6,20.68,2024Q2
1470,113,9,22.11,2024Q3
1470,113,12,21.42,2024Q4
1470,114,3,22.63,2025Q1
1470,114,6,,2025Q2
1470,114,9,,2025Q3
1470,114,12,,2025Q4
1471,105,3,6.01,2016Q1
1471,105,6,5.99,2016Q2
1471,105,9,5.25,2016Q3
1471,105,12,4.43,2016Q4
1471,106,3,5.66,2017Q1
1471,106,6,5.23,2017Q2
1471,106,9,5.27,2017Q3
1471,106,12,5.1,2017Q4
1471,107,3,7.46,2018Q1
1471,107,6,7.06,2018Q2
1471,107,9,6.1,2018Q3
1471,107,12,5.35,2018Q4
1471,108,3,5.8,2019Q1
1471,108,6,4.43,2019Q2
1471,108,9,3.81,2019Q3
1471,108,12,2.2,2019Q4
1471,109,3,1.73,2020Q1
1471,109,6,2.32,2020Q2
1471,109,9,6.9,2020Q3
1471,109,12,5.65,2020Q4
1471,110,3,6.64,2021Q1
1471,110,6,10.71,2021Q2
1471,110,9,7.6,2021Q3
1471,110,12,8.71,2021Q4
1471,111,3,7.41,2022Q1
1471,111,6,8.12,2022Q2
1471,111,9,8.55,2022Q3
1471,111,12,8.03,2022Q4
1471,112,3,7.98,2023Q1
1471,112,6,12.55,2023Q2
1471,112,9,20.39,2023Q3
1471,112,12,17.86,2023Q4
1471,113,3,17.34,2024Q1
1471,113,6,16.05,2024Q2
1471,113,9,13.35,2024Q3
1471,113,12,14.94,2024Q4
1471,114,3,11.96,2025Q1
1471,114,6,,2025Q2
1471,114,9,,2025Q3
1471,114,12,,2025Q4
1472,105,3,11.56,2016Q1
1472,105,6,9.45,2016Q2
1472,105,9,14.24,2016Q3
1472,105,12,12.52,2016Q4
1472,106,3,11.07,2017Q1
1472,106,6,15.21,2017Q2
1472,106,9,20.91,2017Q3
1472,106,12,43.32,2017Q4
1472,107,3,28.43,2018Q1
1472,107,6,37.0,2018Q2
1472,107,9,27.25,2018Q3
1472,107,12,28.53,2018Q4
1472,108,3,32.69,2019Q1
1472,108,6,34.52,2019Q2
1472,108,9,33.45,2019Q3
1472,108,12,27.52,2019Q4
1472,109,3,9.39,2020Q1
1472,109,6,14.86,2020Q2
1472,109,9,12.67,2020Q3
1472,109,12,10.38,2020Q4
1472,110,3,9.8,2021Q1
1472,110,6,10.32,2021Q2
1472,110,9,9.8,2021Q3
1472,110,12,31.02,2021Q4
1472,111,3,23.23,2022Q1
1472,111,6,25.16,2022Q2
1472,111,9,24.34,2022Q3
1472,111,12,22.01,2022Q4
1472,112,3,31.57,2023Q1
1472,112,6,38.98,2023Q2
1472,112,9,43.27,2023Q3
1472,112,12,65.78,2023Q4
1472,113,3,77.28,2024Q1
1472,113,6,71.41,2024Q2
1472,113,9,60.17,2024Q3
1472,113,12,65.43,2024Q4
1472,114,3,88.55,2025Q1
1472,114,6,,2025Q2
1472,114,9,,2025Q3
1472,114,12,,2025Q4
1473,105,3,39.38,2016Q1
1473,105,6,39.32,2016Q2
1473,105,9,29.65,2016Q3
1473,105,12,30.3,2016Q4
1473,106,3,28.3,2017Q1
1473,106,6,26.07,2017Q2
1473,106,9,24.45,2017Q3
1473,106,12,23.58,2017Q4
1473,107,3,23.61,2018Q1
1473,107,6,21.17,2018Q2
1473,107,9,19.86,2018Q3
1473,107,12,17.59,2018Q4
1473,108,3,19.66,2019Q1
1473,108,6,28.96,2019Q2
1473,108,9,26.48,2019Q3
1473,108,12,23.89,2019Q4
1473,109,3,27.56,2020Q1
1473,109,6,20.62,2020Q2
1473,109,9,18.42,2020Q3
1473,109,12,18.35,2020Q4
1473,110,3,17.97,2021Q1
1473,110,6,18.07,2021Q2
1473,110,9,17.61,2021Q3
1473,110,12,17.94,2021Q4
1473,111,3,18.66,2022Q1
1473,111,6,19.14,2022Q2
1473,111,9,20.5,2022Q3
1473,111,12,20.93,2022Q4
1473,112,3,25.2,2023Q1
1473,112,6,24.36,2023Q2
1473,112,9,26.55,2023Q3
1473,112,12,29.29,2023Q4
1473,113,3,30.84,2024Q1
1473,113,6,50.59,2024Q2
1473,113,9,37.12,2024Q3
1473,113,12,35.2,2024Q4
1473,114,3,37.23,2025Q1
1473,114,6,,2025Q2
1473,114,9,,2025Q3
1473,114,12,,2025Q4
1474,105,3,10.73,2016Q1
1474,105,6,10.39,2016Q2
1474,105,9,10.32,2016Q3
1474,105,12,11.2,2016Q4
1474,106,3,11.48,2017Q1
1474,106,6,11.52,2017Q2
1474,106,9,11.56,2017Q3
1474,106,12,11.28,2017Q4
1474,107,3,11.62,2018Q1
1474,107,6,12.23,2018Q2
1474,107,9,11.1,2018Q3
1474,107,12,10.57,2018Q4
1474,108,3,10.67,2019Q1
1474,108,6,10.01,2019Q2
1474,108,9,8.98,2019Q3
1474,108,12,9.58,2019Q4
1474,109,3,9.25,2020Q1
1474,109,6,16.24,2020Q2
1474,109,9,12.86,2020Q3
1474,109,12,13.13,2020Q4
1474,110,3,12.67,2021Q1
1474,110,6,17.34,2021Q2
1474,110,9,15.86,2021Q3
1474,110,12,15.23,2021Q4
1474,111,3,15.34,2022Q1
1474,111,6,12.66,2022Q2
1474,111,9,13.05,2022Q3
1474,111,12,12.24,2022Q4
1474,112,3,12.29,2023Q1
1474,112,6,13.0,2023Q2
1474,112,9,11.55,2023Q3
1474,112,12,11.92,2023Q4
1474,113,3,12.57,2024Q1
1474,113,6,14.08,2024Q2
1474,113,9,12.21,2024Q3
1474,113,12,12.91,2024Q4
1474,114,3,13.93,2025Q1
1474,114,6,,2025Q2
1474,114,9,,2025Q3
1474,114,12,,2025Q4
1475,105,3,8.71,2016Q1
1475,105,6,8.69,2016Q2
1475,105,9,10.15,2016Q3
1475,105,12,7.78,2016Q4
1475,106,3,10.08,2017Q1
1475,106,6,19.92,2017Q2
1475,106,9,38.48,2017Q3
1475,106,12,92.03,2017Q4
1475,107,3,45.6,2018Q1
1475,107,6,25.82,2018Q2
1475,107,9,11.63,2018Q3
1475,107,12,11.06,2018Q4
1475,108,3,7.93,2019Q1
1475,108,6,6.44,2019Q2
1475,108,9,5.42,2019Q3
1475,108,12,4.43,2019Q4
1475,109,3,7.3,2020Q1
1475,109,6,16.57,2020Q2
1475,109,9,24.75,2020Q3
1475,109,12,32.7,2020Q4
1475,110,3,38.93,2021Q1
1475,110,6,39.79,2021Q2
1475,110,9,44.92,2021Q3
1475,110,12,49.8,2021Q4
1475,111,3,63.36,2022Q1
1475,111,6,64.01,2022Q2
1475,111,9,54.99,2022Q3
1475,111,12,66.65,2022Q4
1475,112,3,62.97,2023Q1
1475,112,6,57.45,2023Q2
1475,112,9,52.46,2023Q3
1475,112,12,43.45,2023Q4
1475,113,3,49.45,2024Q1
1475,113,6,62.1,2024Q2
1475,113,9,60.78,2024Q3
1475,113,12,57.11,2024Q4
1475,114,3,58.23,2025Q1
1475,114,6,,2025Q2
1475,114,9,,2025Q3
1475,114,12,,2025Q4
1476,105,3,422.22,2016Q1
1476,105,6,308.44,2016Q2
1476,105,9,372.65,2016Q3
1476,105,12,335.75,2016Q4
1476,106,3,309.26,2017Q1
1476,106,6,345.29,2017Q2
1476,106,9,362.32,2017Q3
1476,106,12,288.47,2017Q4
1476,107,3,331.01,2018Q1
1476,107,6,362.61,2018Q2
1476,107,9,389.12,2018Q3
1476,107,12,342.2,2018Q4
1476,108,3,404.39,2019Q1
1476,108,6,404.59,2019Q2
1476,108,9,402.19,2019Q3
1476,108,12,400.64,2019Q4
1476,109,3,272.19,2020Q1
1476,109,6,335.59,2020Q2
1476,109,9,367.7,2020Q3
1476,109,12,399.69,2020Q4
1476,110,3,463.59,2021Q1
1476,110,6,635.23,2021Q2
1476,110,9,597.38,2021Q3
1476,110,12,610.59,2021Q4
1476,111,3,473.57,2022Q1
1476,111,6,466.46,2022Q2
1476,111,9,443.48,2022Q3
1476,111,12,474.43,2022Q4
1476,112,3,472.34,2023Q1
1476,112,6,492.59,2023Q2
1476,112,9,507.78,2023Q3
1476,112,12,570.67,2023Q4
1476,113,3,556.33,2024Q1
1476,113,6,529.42,2024Q2
1476,113,9,544.54,2024Q3
1476,113,12,520.35,2024Q4
1476,114,3,499.85,2025Q1
1476,114,6,,2025Q2
1476,114,9,,2025Q3
1476,114,12,,2025Q4
1477,105,3,198.88,2016Q1
1477,105,6,151.92,2016Q2
1477,105,9,148.37,2016Q3
1477,105,12,126.02,2016Q4
1477,106,3,126.87,2017Q1
1477,106,6,142.17,2017Q2
1477,106,9,137.76,2017Q3
1477,106,12,121.93,2017Q4
1477,107,3,134.9,2018Q1
1477,107,6,135.02,2018Q2
1477,107,9,151.76,2018Q3
1477,107,12,164.46,2018Q4
1477,108,3,201.84,2019Q1
1477,108,6,206.35,2019Q2
1477,108,9,174.74,2019Q3
1477,108,12,155.34,2019Q4
1477,109,3,118.64,2020Q1
1477,109,6,157.2,2020Q2
1477,109,9,183.58,2020Q3
1477,109,12,191.14,2020Q4
1477,110,3,226.03,2021Q1
1477,110,6,268.49,2021Q2
1477,110,9,249.16,2021Q3
1477,110,12,244.56,2021Q4
1477,111,3,204.05,2022Q1
1477,111,6,155.82,2022Q2
1477,111,9,195.59,2022Q3
1477,111,12,239.16,2022Q4
1477,112,3,223.08,2023Q1
1477,112,6,263.89,2023Q2
1477,112,9,333.1,2023Q3
1477,112,12,347.85,2023Q4
1477,113,3,383.84,2024Q1
1477,113,6,398.91,2024Q2
1477,113,9,373.2,2024Q3
1477,113,12,314.79,2024Q4
1477,114,3,348.01,2025Q1
1477,114,6,,2025Q2
1477,114,9,,2025Q3
1477,114,12,,2025Q4
1503,105,3,39.54,2016Q1
1503,105,6,39.97,2016Q2
1503,105,9,39.67,2016Q3
1503,105,12,39.99,2016Q4
1503,106,3,40.86,2017Q1
1503,106,6,41.26,2017Q2
1503,106,9,41.83,2017Q3
1503,106,12,41.7,2017Q4
1503,107,3,41.39,2018Q1
1503,107,6,41.07,2018Q2
1503,107,9,49.69,2018Q3
1503,107,12,40.33,2018Q4
1503,108,3,42.0,2019Q1
1503,108,6,46.33,2019Q2
1503,108,9,45.39,2019Q3
1503,108,12,45.21,2019Q4
1503,109,3,40.27,2020Q1
1503,109,6,45.83,2020Q2
1503,109,9,50.33,2020Q3
1503,109,12,50.29,2020Q4
1503,110,3,48.92,2021Q1
1503,110,6,52.81,2021Q2
1503,110,9,51.23,2021Q3
1503,110,12,53.37,2021Q4
1503,111,3,51.68,2022Q1
1503,111,6,60.86,2022Q2
1503,111,9,60.81,2022Q3
1503,111,12,60.35,2022Q4
1503,112,3,82.88,2023Q1
1503,112,6,152.98,2023Q2
1503,112,9,115.12,2023Q3
1503,112,12,126.08,2023Q4
1503,113,3,220.12,2024Q1
1503,113,6,274.03,2024Q2
1503,113,9,218.57,2024Q3
1503,113,12,195.63,2024Q4
1503,114,3,171.48,2025Q1
1503,114,6,,2025Q2
1503,114,9,,2025Q3
1503,114,12,,2025Q4
1504,105,3,27.35,2016Q1
1504,105,6,26.55,2016Q2
1504,105,9,26.98,2016Q3
1504,105,12,27.61,2016Q4
1504,106,3,30.0,2017Q1
1504,106,6,28.92,2017Q2
1504,106,9,28.16,2017Q3
1504,106,12,28.23,2017Q4
1504,107,3,24.18,2018Q1
1504,107,6,23.63,2018Q2
1504,107,9,21.69,2018Q3
1504,107,12,18.04,2018Q4
1504,108,3,20.03,2019Q1
1504,108,6,22.78,2019Q2
1504,108,9,24.93,2019Q3
1504,108,12,26.58,2019Q4
1504,109,3,24.94,2020Q1
1504,109,6,27.63,2020Q2
1504,109,9,30.04,2020Q3
1504,109,12,28.26,2020Q4
1504,110,3,31.45,2021Q1
1504,110,6,33.21,2021Q2
1504,110,9,30.92,2021Q3
1504,110,12,30.8,2021Q4
1504,111,3,30.81,2022Q1
1504,111,6,29.36,2022Q2
1504,111,9,28.67,2022Q3
1504,111,12,27.83,2022Q4
1504,112,3,38.7,2023Q1
1504,112,6,55.12,2023Q2
1504,112,9,50.04,2023Q3
1504,112,12,46.12,2023Q4
1504,113,3,54.45,2024Q1
1504,113,6,56.11,2024Q2
1504,113,9,48.23,2024Q3
1504,113,12,52.48,2024Q4
1504,114,3,51.95,2025Q1
1504,114,6,,2025Q2
1504,114,9,,2025Q3
1504,114,12,,2025Q4
1506,105,3,17.07,2016Q1
1506,105,6,16.07,2016Q2
1506,105,9,14.46,2016Q3
1506,105,12,15.17,2016Q4
1506,106,3,20.1,2017Q1
1506,106,6,25.7,2017Q2
1506,106,9,21.67,2017Q3
1506,106,12,21.01,2017Q4
1506,107,3,20.88,2018Q1
1506,107,6,20.66,2018Q2
1506,107,9,22.49,2018Q3
1506,107,12,20.85,2018Q4
1506,108,3,20.58,2019Q1
1506,108,6,17.96,2019Q2
1506,108,9,15.1,2019Q3
1506,108,12,14.69,2019Q4
1506,109,3,11.32,2020Q1
1506,109,6,12.11,2020Q2
1506,109,9,11.65,2020Q3
1506,109,12,11.15,2020Q4
1506,110,3,9.82,2021Q1
1506,110,6,10.47,2021Q2
1506,110,9,9.92,2021Q3
1506,110,12,14.63,2021Q4
1506,111,3,13.85,2022Q1
1506,111,6,16.93,2022Q2
1506,111,9,16.48,2022Q3
1506,111,12,17.63,2022Q4
1506,112,3,21.71,2023Q1
1506,112,6,18.98,2023Q2
1506,112,9,16.88,2023Q3
1506,112,12,17.5,2023Q4
1506,113,3,16.14,2024Q1
1506,113,6,16.86,2024Q2
1506,113,9,15.29,2024Q3
1506,113,12,13.01,2024Q4
1506,114,3,13.31,2025Q1
1506,114,6,,2025Q2
1506,114,9,,2025Q3
1506,114,12,,2025Q4
1512,105,3,5.7,2016Q1
1512,105,6,4.57,2016Q2
1512,105,9,5.35,2016Q3
1512,105,12,5.6,2016Q4
1512,106,3,7.67,2017Q1
1512,106,6,11.64,2017Q2
1512,106,9,13.52,2017Q3
1512,106,12,12.44,2017Q4
1512,107,3,12.64,2018Q1
1512,107,6,10.64,2018Q2
1512,107,9,9.95,2018Q3
1512,107,12,7.83,2018Q4
1512,108,3,7.0,2019Q1
1512,108,6,5.13,2019Q2
1512,108,9,5.09,2019Q3
1512,108,12,3.87,2019Q4
1512,109,3,3.16,2020Q1
1512,109,6,5.49,2020Q2
1512,109,9,4.85,2020Q3
1512,109,12,4.49,2020Q4
1512,110,3,4.86,2021Q1
1512,110,6,4.46,2021Q2
1512,110,9,4.05,2021Q3
1512,110,12,3.79,2021Q4
1512,111,3,4.36,2022Q1
1512,111,6,3.64,2022Q2
1512,111,9,3.38,2022Q3
1512,111,12,4.76,2022Q4
1512,112,3,12.87,2023Q1
1512,112,6,14.28,2023Q2
1512,112,9,12.26,2023Q3
1512,112,12,12.28,2023Q4
1512,113,3,10.77,2024Q1
1512,113,6,8.74,2024Q2
1512,113,9,7.27,2024Q3
1512,113,12,6.77,2024Q4
1512,114,3,7.01,2025Q1
1512,114,6,,2025Q2
1512,114,9,,2025Q3
1512,114,12,,2025Q4
1513,105,3,18.86,2016Q1
1513,105,6,18.37,2016Q2
1513,105,9,17.61,2016Q3
1513,105,12,18.94,2016Q4
1513,106,3,20.53,2017Q1
1513,106,6,20.75,2017Q2
1513,106,9,22.64,2017Q3
1513,106,12,22.28,2017Q4
1513,107,3,21.65,2018Q1
1513,107,6,21.01,2018Q2
1513,107,9,20.46,2018Q3
1513,107,12,19.71,2018Q4
1513,108,3,20.43,2019Q1
1513,108,6,21.09,2019Q2
1513,108,9,20.33,2019Q3
1513,108,12,22.73,2019Q4
1513,109,3,22.76,2020Q1
1513,109,6,28.19,2020Q2
1513,109,9,47.67,2020Q3
1513,109,12,57.37,2020Q4
1513,110,3,53.65,2021Q1
1513,110,6,51.39,2021Q2
1513,110,9,47.85,2021Q3
1513,110,12,44.46,2021Q4
1513,111,3,52.15,2022Q1
1513,111,6,53.19,2022Q2
1513,111,9,64.22,2022Q3
1513,111,12,65.37,2022Q4
1513,112,3,96.98,2023Q1
1513,112,6,125.86,2023Q2
1513,112,9,105.85,2023Q3
1513,112,12,124.68,2023Q4
1513,113,3,176.25,2024Q1
1513,113,6,183.84,2024Q2
1513,113,9,168.06,2024Q3
1513,113,12,155.92,2024Q4
1513,114,3,145.38,2025Q1
1513,114,6,,2025Q2
1513,114,9,,2025Q3
1513,114,12,,2025Q4
1514,105,3,9.32,2016Q1
1514,105,6,10.14,2016Q2
1514,105,9,10.55,2016Q3
1514,105,12,9.39,2016Q4
1514,106,3,10.36,2017Q1
1514,106,6,10.31,2017Q2
1514,106,9,10.34,2017Q3
1514,106,12,11.74,2017Q4
1514,107,3,12.44,2018Q1
1514,107,6,17.15,2018Q2
1514,107,9,14.58,2018Q3
1514,107,12,13.26,2018Q4
1514,108,3,14.79,2019Q1
1514,108,6,16.63,2019Q2
1514,108,9,17.5,2019Q3
1514,108,12,17.51,2019Q4
1514,109,3,16.82,2020Q1
1514,109,6,22.87,2020Q2
1514,109,9,28.64,2020Q3
1514,109,12,26.97,2020Q4
1514,110,3,25.34,2021Q1
1514,110,6,25.26,2021Q2
1514,110,9,23.74,2021Q3
1514,110,12,25.06,2021Q4
1514,111,3,27.81,2022Q1
1514,111,6,29.43,2022Q2
1514,111,9,30.73,2022Q3
1514,111,12,30.55,2022Q4
1514,112,3,40.05,2023Q1
1514,112,6,59.36,2023Q2
1514,112,9,50.92,2023Q3
1514,112,12,82.59,2023Q4
1514,113,3,110.23,2024Q1
1514,113,6,137.65,2024Q2
1514,113,9,125.91,2024Q3
1514,113,12,103.9,2024Q4
1514,114,3,110.61,2025Q1
1514,114,6,,2025Q2
1514,114,9,,2025Q3
1514,114,12,,2025Q4
1515,105,3,10.91,2016Q1
1515,105,6,13.08,2016Q2
1515,105,9,16.32,2016Q3
1515,105,12,14.5,2016Q4
1515,106,3,17.32,2017Q1
1515,106,6,23.35,2017Q2
1515,106,9,41.74,2017Q3
1515,106,12,56.11,2017Q4
1515,107,3,45.13,2018Q1
1515,107,6,39.83,2018Q2
1515,107,9,52.82,2018Q3
1515,107,12,69.11,2018Q4
1515,108,3,88.64,2019Q1
1515,108,6,84.36,2019Q2
1515,108,9,92.47,2019Q3
1515,108,12,73.76,2019Q4
1515,109,3,47.52,2020Q1
1515,109,6,82.57,2020Q2
1515,109,9,93.11,2020Q3
1515,109,12,75.54,2020Q4
1515,110,3,91.28,2021Q1
1515,110,6,79.24,2021Q2
1515,110,9,70.44,2021Q3
1515,110,12,58.27,2021Q4
1515,111,3,44.13,2022Q1
1515,111,6,32.59,2022Q2
1515,111,9,33.24,2022Q3
1515,111,12,32.49,2022Q4
1515,112,3,29.59,2023Q1
1515,112,6,34.28,2023Q2
1515,112,9,42.63,2023Q3
1515,112,12,54.76,2023Q4
1515,113,3,49.46,2024Q1
1515,113,6,45.8,2024Q2
1515,113,9,36.65,2024Q3
1515,113,12,30.77,2024Q4
1515,114,3,35.21,2025Q1
1515,114,6,,2025Q2
1515,114,9,,2025Q3
1515,114,12,,2025Q4
1516,105,3,27.69,2016Q1
1516,105,6,23.62,2016Q2
1516,105,9,23.85,2016Q3
1516,105,12,16.92,2016Q4
1516,106,3,22.43,2017Q1
1516,106,6,16.57,2017Q2
1516,106,9,14.7,2017Q3
1516,106,12,15.23,2017Q4
1516,107,3,25.54,2018Q1
1516,107,6,22.57,2018Q2
1516,107,9,19.24,2018Q3
1516,107,12,16.22,2018Q4
1516,108,3,16.06,2019Q1
1516,108,6,15.31,2019Q2
1516,108,9,16.08,2019Q3
1516,108,12,16.46,2019Q4
1516,109,3,15.69,2020Q1
1516,109,6,13.57,2020Q2
1516,109,9,18.03,2020Q3
1516,109,12,23.49,2020Q4
1516,110,3,25.05,2021Q1
1516,110,6,21.75,2021Q2
1516,110,9,19.54,2021Q3
1516,110,12,24.29,2021Q4
1516,111,3,29.91,2022Q1
1516,111,6,26.52,2022Q2
1516,111,9,24.12,2022Q3
1516,111,12,21.0,2022Q4
1516,112,3,20.38,2023Q1
1516,112,6,21.09,2023Q2
1516,112,9,17.25,2023Q3
1516,112,12,19.2,2023Q4
1516,113,3,16.84,2024Q1
1516,113,6,23.97,2024Q2
1516,113,9,19.14,2024Q3
1516,113,12,18.49,2024Q4
1516,114,3,16.36,2025Q1
1516,114,6,,2025Q2
1516,114,9,,2025Q3
1516,114,12,,2025Q4
1517,105,3,11.45,2016Q1
1517,105,6,10.82,2016Q2
1517,105,9,10.54,2016Q3
1517,105,12,10.4,2016Q4
1517,106,3,11.46,2017Q1
1517,106,6,10.32,2017Q2
1517,106,9,11.14,2017Q3
1517,106,12,11.65,2017Q4
1517,107,3,10.85,2018Q1
1517,107,6,10.4,2018Q2
1517,107,9,10.41,2018Q3
1517,107,12,9.88,2018Q4
1517,108,3,10.4,2019Q1
1517,108,6,9.64,2019Q2
1517,108,9,9.27,2019Q3
1517,108,12,9.05,2019Q4
1517,109,3,7.38,2020Q1
1517,109,6,9.31,2020Q2
1517,109,9,12.12,2020Q3
1517,109,12,14.33,2020Q4
1517,110,3,17.06,2021Q1
1517,110,6,26.75,2021Q2
1517,110,9,28.33,2021Q3
1517,110,12,27.71,2021Q4
1517,111,3,24.08,2022Q1
1517,111,6,22.97,2022Q2
1517,111,9,24.71,2022Q3
1517,111,12,21.67,2022Q4
1517,112,3,20.26,2023Q1
1517,112,6,18.94,2023Q2
1517,112,9,15.75,2023Q3
1517,112,12,15.61,2023Q4
1517,113,3,17.46,2024Q1
1517,113,6,16.88,2024Q2
1517,113,9,15.69,2024Q3
